title,id,description,type,unit_id
"인연 랭크 연출 4",13000105,"",104,130001
"인연 랭크 연출 5",13000106,"",105,130001
"인연 랭크 연출 6",13000107,"",106,130001
"인연 랭크 연출 7",13000108,"",107,130001
"획득 연출 1",13010101,"",201,130101
"인연 랭크 연출 1",13010102,"",101,130101
"인연 랭크 연출 2",13010103,"",102,130101
"인연 랭크 연출 3",13010104,"",103,130101
"인연 랭크 연출 4",13010105,"",104,130101
"인연 랭크 연출 5",13010106,"",105,130101
"인연 랭크 연출 6",13010107,"",106,130101
"인연 랭크 연출 7",13010108,"",107,130101
"획득 연출 1",13020101,"",201,130201
"인연 랭크 연출 1",13020102,"",101,130201
"인연 랭크 연출 2",13020103,"",102,130201
"인연 랭크 연출 3",13020104,"",103,130201
"인연 랭크 연출 4",13020105,"",104,130201
"인연 랭크 연출 5",13020106,"",105,130201
"인연 랭크 연출 6",13020107,"",106,130201
"인연 랭크 연출 7",13020108,"",107,130201
"획득 연출 1",13070101,"",201,130701
"인연 랭크 연출 1",13070102,"",101,130701
"인연 랭크 연출 2",13070103,"",102,130701
"인연 랭크 연출 3",13070104,"",103,130701
"인연 랭크 연출 4",13070105,"",104,130701
"인연 랭크 연출 5",13070106,"",105,130701
"인연 랭크 연출 6",13070107,"",106,130701
"인연 랭크 연출 7",13070108,"",107,130701
"획득 연출 1",13080101,"",201,130801
"인연 랭크 연출 1",13080102,"",101,130801
"인연 랭크 연출 2",13080103,"",102,130801
"인연 랭크 연출 3",13080104,"",103,130801
"인연 랭크 연출 4",13080105,"",104,130801
"인연 랭크 연출 5",13080106,"",105,130801
"인연 랭크 연출 6",13080107,"",106,130801
"인연 랭크 연출 7",13080108,"",107,130801
"획득 연출 1",13090101,"",201,130901
"인연 랭크 연출 1",13090102,"",101,130901
"인연 랭크 연출 2",13090103,"",102,130901
"인연 랭크 연출 3",13090104,"",103,130901
"인연 랭크 연출 4",13090105,"",104,130901
"인연 랭크 연출 5",13090106,"",105,130901
"인연 랭크 연출 6",13090107,"",106,130901
"인연 랭크 연출 7",13090108,"",107,130901
"획득 연출 1",13100101,"",201,131001
"인연 랭크 연출 1",13100102,"",101,131001
"인연 랭크 연출 2",13100103,"",102,131001
"인연 랭크 연출 3",13100104,"",103,131001
"인연 랭크 연출 4",13100105,"",104,131001
"인연 랭크 연출 5",13100106,"",105,131001
"인연 랭크 연출 6",13100107,"",106,131001
"인연 랭크 연출 7",13100108,"",107,131001
"획득 연출 1",13110101,"",201,131101
"인연 랭크 연출 1",13110102,"",101,131101
"인연 랭크 연출 2",13110103,"",102,131101
"인연 랭크 연출 3",13110104,"",103,131101
"인연 랭크 연출 4",13110105,"",104,131101
"인연 랭크 연출 5",13110106,"",105,131101
"인연 랭크 연출 6",13110107,"",106,131101
"인연 랭크 연출 7",13110108,"",107,131101
"획득 연출 1",13120101,"",201,131201
"인연 랭크 연출 1",13120102,"",101,131201
"인연 랭크 연출 2",13120103,"",102,131201
"인연 랭크 연출 3",13120104,"",103,131201
"인연 랭크 연출 4",13120105,"",104,131201
"인연 랭크 연출 5",13120106,"",105,131201
"인연 랭크 연출 6",13120107,"",106,131201
"인연 랭크 연출 7",13120108,"",107,131201
"획득 연출 1",13160101,"",201,131601
"인연 랭크 연출 1",13160102,"",101,131601
"인연 랭크 연출 2",13160103,"",102,131601
"인연 랭크 연출 3",13160104,"",103,131601
"인연 랭크 연출 4",13160105,"",104,131601
"인연 랭크 연출 5",13160106,"",105,131601
"인연 랭크 연출 6",13160107,"",106,131601
"인연 랭크 연출 7",13160108,"",107,131601
"획득 연출 1",13170101,"",201,131701
"인연 랭크 연출 1",13170102,"",101,131701
"인연 랭크 연출 2",13170103,"",102,131701
"인연 랭크 연출 3",13170104,"",103,131701
"인연 랭크 연출 4",13170105,"",104,131701
"인연 랭크 연출 5",13170106,"",105,131701
"인연 랭크 연출 6",13170107,"",106,131701
"인연 랭크 연출 7",13170108,"",107,131701
"획득 연출 1",13180101,"",201,131801
"인연 랭크 연출 1",13180102,"",101,131801
"인연 랭크 연출 2",13180103,"",102,131801
"인연 랭크 연출 3",13180104,"",103,131801
"인연 랭크 연출 4",13180105,"",104,131801
"인연 랭크 연출 5",13180106,"",105,131801
"인연 랭크 연출 6",13180107,"",106,131801
"인연 랭크 연출 7",13180108,"",107,131801
"획득 연출 1",13220101,"",201,132201
"인연 랭크 연출 1",13220102,"",101,132201
"인연 랭크 연출 2",13220103,"",102,132201
"인연 랭크 연출 3",13220104,"",103,132201
"인연 랭크 연출 4",13220105,"",104,132201
"인연 랭크 연출 5",13220106,"",105,132201
"인연 랭크 연출 6",13220107,"",106,132201
"인연 랭크 연출 7",13220108,"",107,132201
"획득 연출 1",13280101,"",201,132801
"인연 랭크 연출 1",13280102,"",101,132801
"인연 랭크 연출 2",13280103,"",102,132801
"인연 랭크 연출 3",13280104,"",103,132801
"인연 랭크 연출 4",13280105,"",104,132801
"인연 랭크 연출 5",13280106,"",105,132801
"인연 랭크 연출 6",13280107,"",106,132801
"인연 랭크 연출 7",13280108,"",107,132801
"획득 연출 1",13290101,"",201,132901
"인연 랭크 연출 1",13290102,"",101,132901
"인연 랭크 연출 2",13290103,"",102,132901
"인연 랭크 연출 3",13290104,"",103,132901
"인연 랭크 연출 4",13290105,"",104,132901
"인연 랭크 연출 5",13290106,"",105,132901
"인연 랭크 연출 6",13290107,"",106,132901
"인연 랭크 연출 7",13290108,"",107,132901
"획득 연출 1",13300101,"",201,133001
"인연 랭크 연출 1",13300102,"",101,133001
"인연 랭크 연출 2",13300103,"",102,133001
"인연 랭크 연출 3",13300104,"",103,133001
"인연 랭크 연출 4",13300105,"",104,133001
"인연 랭크 연출 5",13300106,"",105,133001
"인연 랭크 연출 6",13300107,"",106,133001
"인연 랭크 연출 7",13300108,"",107,133001
"획득 연출 1",13320101,"",201,133201
"인연 랭크 연출 1",13320102,"",101,133201
"인연 랭크 연출 2",13320103,"",102,133201
"인연 랭크 연출 3",13320104,"",103,133201
"인연 랭크 연출 4",13320105,"",104,133201
"인연 랭크 연출 5",13320106,"",105,133201
"인연 랭크 연출 6",13320107,"",106,133201
"인연 랭크 연출 7",13320108,"",107,133201
"획득 연출 1",13350101,"",201,133501
"인연 랭크 연출 1",13350102,"",101,133501
"인연 랭크 연출 2",13350103,"",102,133501
"인연 랭크 연출 3",13350104,"",103,133501
"인연 랭크 연출 4",13350105,"",104,133501
"인연 랭크 연출 5",13350106,"",105,133501
"인연 랭크 연출 6",13350107,"",106,133501
"인연 랭크 연출 7",13350108,"",107,133501
"획득 연출 1",13360101,"",201,133601
"인연 랭크 연출 1",13360102,"",101,133601
"인연 랭크 연출 2",13360103,"",102,133601
"인연 랭크 연출 3",13360104,"",103,133601
"인연 랭크 연출 4",13360105,"",104,133601
"인연 랭크 연출 5",13360106,"",105,133601
"인연 랭크 연출 6",13360107,"",106,133601
"인연 랭크 연출 7",13360108,"",107,133601
"획득 연출 1",13370101,"",201,133701
"인연 랭크 연출 1",13370102,"",101,133701
"인연 랭크 연출 2",13370103,"",102,133701
"인연 랭크 연출 3",13370104,"",103,133701
"인연 랭크 연출 4",13370105,"",104,133701
"인연 랭크 연출 5",13370106,"",105,133701
"인연 랭크 연출 6",13370107,"",106,133701
"인연 랭크 연출 7",13370108,"",107,133701
"획득 연출 1",13390101,"",201,133901
"인연 랭크 연출 1",13390102,"",101,133901
"인연 랭크 연출 2",13390103,"",102,133901
"인연 랭크 연출 3",13390104,"",103,133901
"인연 랭크 연출 4",13390105,"",104,133901
"인연 랭크 연출 5",13390106,"",105,133901
"인연 랭크 연출 6",13390107,"",106,133901
"인연 랭크 연출 7",13390108,"",107,133901
"획득 연출 1",18010101,"",201,180101
"인연 랭크 연출 1",18010102,"",101,180101
"인연 랭크 연출 2",18010103,"",102,180101
"인연 랭크 연출 3",18010104,"",103,180101
"인연 랭크 연출 4",18010105,"",104,180101
"인연 랭크 연출 5",18010106,"",105,180101
"인연 랭크 연출 6",18010107,"",106,180101
"인연 랭크 연출 7",18010108,"",107,180101
"획득 연출 1",18020101,"",201,180201
"인연 랭크 연출 1",18020102,"",101,180201
"인연 랭크 연출 2",18020103,"",102,180201
"인연 랭크 연출 3",18020104,"",103,180201
"인연 랭크 연출 4",18020105,"",104,180201
"인연 랭크 연출 5",18020106,"",105,180201
"인연 랭크 연출 6",18020107,"",106,180201
"인연 랭크 연출 7",18020108,"",107,180201
"획득 연출 1",18030101,"",201,180301
"인연 랭크 연출 1",18030102,"",101,180301
"인연 랭크 연출 2",18030103,"",102,180301
"인연 랭크 연출 3",18030104,"",103,180301
"인연 랭크 연출 4",18030105,"",104,180301
"인연 랭크 연출 5",18030106,"",105,180301
"인연 랭크 연출 6",18030107,"",106,180301
"인연 랭크 연출 7",18030108,"",107,180301
"획득 연출 1",18040101,"",201,180401
"인연 랭크 연출 1",18040102,"",101,180401
"인연 랭크 연출 2",18040103,"",102,180401
"인연 랭크 연출 3",18040104,"",103,180401
"인연 랭크 연출 4",18040105,"",104,180401
"인연 랭크 연출 5",18040106,"",105,180401
"인연 랭크 연출 6",18040107,"",106,180401
"인연 랭크 연출 7",18040108,"",107,180401
"획득 연출 1",18050101,"",201,180501
"인연 랭크 연출 1",18050102,"",101,180501
"인연 랭크 연출 2",18050103,"",102,180501
"인연 랭크 연출 3",18050104,"",103,180501
"인연 랭크 연출 4",18050105,"",104,180501
"인연 랭크 연출 5",18050106,"",105,180501
"인연 랭크 연출 6",18050107,"",106,180501
"인연 랭크 연출 7",18050108,"",107,180501
"획득 연출 1",18060101,"",201,180601
"인연 랭크 연출 1",18060102,"",101,180601
"인연 랭크 연출 2",18060103,"",102,180601
"인연 랭크 연출 3",18060104,"",103,180601
"인연 랭크 연출 4",18060105,"",104,180601
"인연 랭크 연출 5",18060106,"",105,180601
"인연 랭크 연출 6",18060107,"",106,180601
"인연 랭크 연출 7",18060108,"",107,180601
"획득 연출 1",18070101,"",201,180701
"인연 랭크 연출 1",18070102,"",101,180701
"인연 랭크 연출 2",18070103,"",102,180701
"인연 랭크 연출 3",18070104,"",103,180701
"인연 랭크 연출 4",18070105,"",104,180701
"인연 랭크 연출 5",18070106,"",105,180701
"인연 랭크 연출 6",18070107,"",106,180701
"인연 랭크 연출 7",18070108,"",107,180701
"획득 연출 1",18080101,"",201,180801
"인연 랭크 연출 1",18080102,"",101,180801
"인연 랭크 연출 2",18080103,"",102,180801
"인연 랭크 연출 3",18080104,"",103,180801
"인연 랭크 연출 4",18080105,"",104,180801
"인연 랭크 연출 5",18080106,"",105,180801
"인연 랭크 연출 6",18080107,"",106,180801
"인연 랭크 연출 7",18080108,"",107,180801
"획득 연출 1",18090101,"",201,180901
"인연 랭크 연출 1",18090102,"",101,180901
"인연 랭크 연출 2",18090103,"",102,180901
"인연 랭크 연출 3",18090104,"",103,180901
"인연 랭크 연출 4",18090105,"",104,180901
"인연 랭크 연출 5",18090106,"",105,180901
"인연 랭크 연출 6",18090107,"",106,180901
"인연 랭크 연출 7",18090108,"",107,180901
"획득 연출 1",18100101,"",201,181001
"인연 랭크 연출 1",18100102,"",101,181001
"인연 랭크 연출 2",18100103,"",102,181001
"인연 랭크 연출 3",18100104,"",103,181001
"인연 랭크 연출 4",18100105,"",104,181001
"인연 랭크 연출 5",18100106,"",105,181001
"인연 랭크 연출 6",18100107,"",106,181001
"인연 랭크 연출 7",18100108,"",107,181001
"획득 연출 1",18110101,"",201,181101
"인연 랭크 연출 1",18110102,"",101,181101
"인연 랭크 연출 2",18110103,"",102,181101
"인연 랭크 연출 3",18110104,"",103,181101
"인연 랭크 연출 4",18110105,"",104,181101
"인연 랭크 연출 5",18110106,"",105,181101
"인연 랭크 연출 6",18110107,"",106,181101
"인연 랭크 연출 7",18110108,"",107,181101
"획득 연출 1",18120101,"",201,181201
"인연 랭크 연출 1",18120102,"",101,181201
"인연 랭크 연출 2",18120103,"",102,181201
"인연 랭크 연출 3",18120104,"",103,181201
"인연 랭크 연출 4",18120105,"",104,181201
"인연 랭크 연출 5",18120106,"",105,181201
"인연 랭크 연출 6",18120107,"",106,181201
"인연 랭크 연출 7",18120108,"",107,181201
