id,unit_id,use_type,voice_id,face_id,change_time,change_face,description
1013006,101331,1,1,1,0.0,1,"절대적인 힘 앞에 절망하는 나나카\n그러던 중 새로운 마법서의 힘이\n나나카에게 기적을 가져온다!\n다음 화, 나나카의 죽음! 기대해 주세요"
1013007,101331,1,2,1,0.0,1,"새로운 마법을 사용할 때는\n무척 두근두근한다니까~!\n생각했던 대로 성공하면\n텐션 맥스!"
1013008,101331,1,3,1,0.0,1,"이 마법은 나 자신의 생명과 맞바꿔\n쏘는 최후의 필살기… 에헤헤\n너와 보낸 날들, 즐거웠어\n…이런 전개 좋지 않아!?"
1013009,101331,1,4,1,0.0,1,"너와 나의 바디 태그로 도전하면\n어떤 적도 무섭지 않아!\n우리는 동지면서 파트너!\n둘이서 하나인 마법 소녀다~!"
1013010,101331,1,5,1,0.0,1,"내 마법 소녀 이야기는\n너라는 파트너가 있기에 가능해!\n우리 둘이서 모두를 지키는\n마법 소녀가 되자!"
1013011,101301,2,6,2,2.8,1,"생일 축하해!!\n너에게 주는 선물은 이거야!\n나의 추천 작품 전 185권!\n…가지고 갈 수 있겠어?"
1013012,101331,2,6,1,0.0,1,"생일 축하해!\n안경이 선물이야~!\n써봐! …응!\n퍼펙트! 잘 어울려!"
1014001,101401,1,1,1,0.0,1,"내가 좋아하는 추리소설\n신작이 나오네\n괜찮으면 너도 어떠한가?\n전부 빌려주지!"
1014002,101401,1,2,1,5.4,2,"가끔은 탐정과 조수의\n입장이 아닌, 오프 상태로\n외출하지 않겠나?\n머리도 휴식이 필요한 걸세♪"
1014003,101401,1,3,4,6.2,1,"밤낮이 바뀌기 쉬운 일이고\n무턱대고 걸어 다니기 일쑤고, 끈기도 필요하지\n…그렇긴 하지만 너는 잘해주고\n있는 걸세, 많은 도움이 돼"
1014004,101401,1,4,5,4.8,2,"조수와 있으면\n어떤 어려운 사건도\n틀림없이 단번에 해결할 수 있다네"
1014005,101401,1,5,1,6.5,5,"지금까지 혼자서\n탐정 일을 해왔지만\n그때로 돌아가고 싶다는 생각은 하지 않네…\n너와 만나고 말았으니까"
1014006,101431,1,1,1,0.0,1,"영차~!\n후훗 【자경단(카온)】의 자랑인\n명탐정의 힘을\n얕보면 곤란하다네♪"
1014007,101431,1,2,1,0.0,1,"질풍의 속도로 사건을 밝히고\n범인 확보는 뇌격과도 같다!\n명탐정・카스미에게\n맡기시게!"
1014008,101431,1,3,1,0.0,1,"거친 일은 좋아하지 않지만…\n사건 해결을 위한 거라면\n얌전히 있을 생각은\n없다고!"
1014009,101431,1,4,1,0.0,1,"탐정과 조수라는 관계인\n우리들이지만, 지금은 그 점을\n제외해도 너를 소중한\n파트너라고 생각하고 있네♪"
1014010,101431,1,5,1,0.0,1,"정확히 보조해 주는\n네가 있어서, 나는 마음껏\n힘을 발휘할 수 있다네\n그야말로 명탐정의 명조수일세!"
1014011,101401,2,6,1,6.7,5,"오늘은 조수의 생일\n이라고? 축하해!\n그렇다면 수사는 일찌감치 끝내고\n축하 파티를 하도록 하지!"
1014012,101431,2,6,1,0.0,1,"생일의 여흥으로 오늘은\n조수가 탐정 역할을 해보게\n…저기 선생님, 오늘은 어떤 수수께끼에\n도전하시는지요? 후훗♪"
1015001,101501,1,1,1,3.0,2,"어머,\n선생님을 만나러 왔다구?\n후후후, 기쁜걸"
1015002,101501,1,2,1,3.0,2,"오늘은 어떤 책을 읽을까…\n넌 어떤 게 좋니?"
1015003,101501,1,3,2,1.0,5,"우후후♪\n선생님을 엄마라고 생각해도 좋단다"
1015004,101501,1,4,2,0.0,2,"착하다, 착해♪\n선생님이 언제나\n곁에 있어줄 테니까"
1015005,101501,1,5,1,4.0,5,"선생님은 언제나\n네 편이야\n잔뜩 어리광 부려도 좋단다"
1015006,101531,1,1,1,0.0,1,"혹시나 괴로운 일이 있으면\n사양 말고 선생님한테 말하렴?\n무슨 일이더라도\n내가 힘이 되어줄 테니까"
1015007,101531,1,2,1,0.0,1,"항상 수고하네♪\n네가 노력하는 모습\n선생님이 항상 보고 있어\n착하다, 착해"
1015008,101531,1,3,1,0.0,1,"어머, 다친 거니?\n이리 와서 보여주렴\n선생님이 치료해 줄게~\n자! 아픈 건 다 날아가 버려라!"
1015009,101531,1,4,1,0.0,1,"오늘 나는 너만의\n미사토 선생님이에요~\n아이들에게는 비밀이야?\n질투해버릴 테니까♪"
1015010,101531,1,5,1,0.0,1,"나와 함께 있으면 안심된다고\n그렇게 생각해 주면, 무척 기쁠 거야\n나도 너와 있으면 가슴이\n무척 따뜻해진단다"
1015011,101501,2,6,5,10.4,2,"오늘은 1년에 단 한 번 있는 특별한 날\n네 생일을 축하할 수 있어서\n선생님은 무척 기뻐\n정말 축하해♪"
1015012,101531,2,6,1,0.0,1,"생일 축하해!\n오늘은 네가 주인공이니까\n네 말은 뭐든지 들어줄게~\n잔뜩 어리광 부려도 좋아"
1016001,101601,1,1,2,2.0,1,"히데사이, 하이염~!\n또 계산 도와줬으면 하는데\n해줄 수 있어-?"
1016002,101601,1,2,1,5.0,6,"저기, 저기 히데사이는\n구구단 몇 단까지 외워-?\n헐 거짓말~? 레알? 초 천재네!"
1016003,101601,1,3,2,4.5,1,"오늘은 말이야~ 좀 있으면 하는\n이벤트에 모델로 나가~\n시간 되면 보러 와!"
1016004,101601,1,4,5,7.0,2,"히데사이랑 이야기하고 있으면\n뭔가 치유되는 거 같애~ 따땃~\n응? 거짓말 아니야\n진짜 레알! 실화라니까! "
1016005,101601,1,5,2,4.0,1,"히데사이~ 하이염~!\n같이 밥 먹자!\n얼마 전에 발견한 맛집\n내가 알려줄게~"
1016006,101631,1,1,1,0.0,1,"내 사랑의 화살로\n팬들을\n뿅 가게 할 거야~\n물론 히데사이도♪"
1016007,101631,1,2,1,0.0,1,"이번 촬영에서 쓸\n새로운 포즈 생각했어~\n이런 건 어때?\n쿨하지만 귀여운 느낌이라 괜찮지 않아?"
1016008,101631,1,3,1,0.0,1,"우와아~ 바다 겁나 예뻐-!\n바다는 몇 번이나 본 적 있지만\n지금까지 본 것 중에 제일 예쁠지도!\n같이 온 사람 덕분인가?"
1016009,101631,1,4,1,0.0,1,"모델 친구가 히데사이를\n내 남친인 줄 알아\n엄청 웃기지~! 근데 나도 조금은…\n아니야, 아무것도"
1016010,101631,1,5,1,0.0,1,"내가 모델이라고\n특별 취급 안 해도 돼!\n내가 보기엔 히데사이가\n더 엄청나니까"
1016011,101601,2,6,2,4.0,1,"생일 축하해!\n내가 축하해 줄게☆\n음~ 생일날 같이 있으니까\n커플 같을지도?"
1016012,101631,2,6,1,0.0,1,"오늘은 히데사이의 생일이지!\n학원 애들하고 같이 파티하자?\n아, 그런데 둘만의 파티도\n즐거울지도♪"
1016013,101661,1,1,1,0.0,1,"내가 즐겁다고 느끼는 걸\n다른 사람들도 즐겁다고\n느껴줬으면 좋겠어!\n물론, 히데사이도 말이야♪"
1016014,101661,1,2,1,0.0,1,"런웨이 위에서 반드시\n히데사이를 찾아낼 거야!\n그러니까 히데사이도 나를\n봐줘? 꼭 약속이야♪"
1016015,101661,1,3,1,0.0,1,"앞으로도 쭉~ 나한테\n빠지게 해 줄게!\n히데사이의 시선이 나한테서\n절대 안 떨어지게 할 테니 잘 부탁해♪"
1016016,101661,1,4,1,0.0,1,"히데사이가 응원해\n주는 것만으로도\n난 무지 즐거운걸?\n인생은 즐겁게 사는 게 최고라잖아!"
1016017,101661,1,5,1,0.0,1,"빵야~♪\n어때, 어때? 내 런웨이!\n대박 귀엽지? 아, 히데사이\n얼굴 빨개졌네, 웃겨~♪"
1017001,101701,1,1,1,1.5,2,"안녀~엉!\n활기차게 인사하면\n기분 좋아~!"
1017002,101701,1,2,1,3.0,2,"초조해하지 말고 느긋하게 가자~\n서둘러서 좋은 일은\n하나도 없으니까~"
1017003,101701,1,3,5,4.0,2,"여주, 갈비…\n설탕 과자!\n고향 음식이 그립다~"
1017004,101701,1,4,1,0.0,2,"너랑 함께라면\n어떤 모험도 어떻게든 될 거야~!"
1017005,101701,1,5,5,4.0,2,"언젠가 너에게\n고향을 보여주고 싶어~\n푸른 바다, 하얀 모래사장!\n분명히 감동할걸~!"
1017006,101731,1,1,1,0.0,1,"안녀~엉!\n오늘도 즐거울 것 같아~\n설레어서\n춤추지 않을 수가 없네~♪"
1017007,101731,1,2,1,0.0,1,"친구가 많아서\n매일 즐거워~\n너무 즐거워서\n나도 모르게 춤추고 말아~"
1017008,101731,1,3,1,0.0,1,"같이 바다에 가자!\n물 속은 최고로 기분 좋아~"
1017009,101731,1,4,1,0.0,1,"물놀이는 기분 좋아~!\n너도 같이 들어가자~!\n넘어지지 않게\n손을 잡아줄게~"
1017010,101731,1,5,1,0.0,1,"다 함께 춤추면 즐거워~!\n덩실덩실\n너도 같이 추자~!"
1017011,101701,2,6,1,4.2,2,"오오~!\n오늘은 네 생일이야~?\n그 말을 들었으니\n전력으로 축하해줄게~!"
1017012,101731,2,6,1,0.0,1,"생일 축하해~!\n선물로 내가\n24시간 연속으로 축하 댄스를\n계속 춰줄게~!"
1018001,101801,1,1,1,9.0,2,"나, 이래 봬도 신입교사야\n혹시 국어에서 모르는 게 있으면\n질문하렴\n선생님이 가르쳐・줄・게♪"
1018002,101801,1,2,1,7.5,5,"내 담당은 국어지만\n소녀만화라든가 연애소설 쪽을\n더 잘 알아\n그런 과목이 있으면 좋을 텐데~"
1018003,101801,1,3,1,5.5,2,"마족 여학교 시절…\n즐거운 추억이 잔뜩 있었어\n너도 이 학원에서\n멋진 시간을 보내렴!"
1018004,101801,1,4,1,10.0,6,"숙제가 어렵지?\n선생님이 찬찬히 가르쳐줄게♪\n먼저… 이 문장의 의미는…\n응? 너무 가까워?"
1018005,101801,1,5,1,8.0,5,"둘이서 걷고 있으면\n커플이라는 오해를 자주 받네\n연인처럼 보이는 걸까?\n난 싫지 않지만… "
1018006,101831,1,1,1,0.0,1,"너, 넘어졌어~\n교사니까 정신 똑바로\n차려야 하는데\n아직 멀었네… "
1018007,101831,1,2,1,0.0,1,"나, 천연 캐릭터가 아니야\n그냥 가~끔 실수할 뿐\n… 정말이라니까?"
1018008,101831,1,3,1,0.0,1,"마물에게 습격 받았지만\n내 얼굴을 보고\n새빨개져서 쓰러져 버렸어…\n왜 그럴까?"
1018009,101831,1,4,1,0.0,1,"있잖아, 혹시 또 넘어지면\n도와줄 거야?\n에헤헤, 나 완전히 널 의지하고 있네\n선생님인데 말이지"
1018010,101831,1,5,1,0.0,1,"첫 남자친구는 어떤 사람일까?\n넘어져도 바보 취급 안 하고 손 내밀어 주는\n너 같은 자상한 사람이면 좋겠다… "
1018011,101801,2,6,1,6.2,2,"생일 축하해~♪\n어제보다도 한 단계 어른이 됐네\n축하로 선생님이\n머리 쓰다듬어 해줄게♪"
1018012,101831,2,6,1,0.0,1,"오늘은 네 생일이네~!\n연하의 소년이 결혼 가능한\n나이가 돼서 프러포즈…라니\n소설 같아서 동경하고 말아♪"
1018013,101861,1,1,1,0.0,1,"너만을 위한\n특별 수업을 해 줄게\n꼼꼼하게 가르칠 예정이니까\n빠지면 안 된다?"
1018014,101861,1,2,1,0.0,1,"언제나 상냥하고 듬직한 네 모습에서\n다양한 점을 배우고 있어\n예를 들면 뭐냐고?\n후후, 좋아. 가르쳐 줄게"
1018015,101861,1,3,1,0.0,1,"가끔은 사랑의 매도 필요한가!\n어라? 어째서 기쁜 듯한 표정이니?\n제대로 반성하길 바랐는데~!"
1018016,101861,1,4,1,0.0,1,"네 덕분에 나도 나아갈 수 있었어\n참 잘했어요 마크보다\n훨씬 좋은 상을 줘야겠네!\n어떤 건지는 아직 비밀이야"
1018017,101861,1,5,1,0.0,1,"어째서 매번 남자 친구가 아니라고\n부정하지 않니?\n선생님을 너무 놀리면 안 돼\n착각하잖아"
1020001,102001,1,1,5,8.0,2,"빨강, 하얀, 노랑~\n예쁘게 핀 꽃들~♪벌레 부웅~\n나비 팔랑팔랑~♪"
1020002,102001,1,2,5,3.5,2,"토끼~♪\n고양이♪ 강아지♪\n모두 모두 친구들~♪"
1020003,102001,1,3,1,4.0,2,"오빠\n미미랑 놀아줄 거야?\n신난다! 기쁘다~♪"
1020004,102001,1,4,5,4.0,2,"미미는 말이지, 오빠 정말 좋아~!\n토끼도 꽃도\n모두 다 좋아~!"
1020005,102001,1,5,2,2.5,5,"오빠, 좋아~!\n꼬옥~!\n오빠도 꼬옥~ 해줘~"
1020006,102031,1,1,1,0.0,1,"와아, 쁘띠 그리핀\n빠~르다!\n오빠, 빨리빨리~♪"
1020007,102031,1,2,1,0.0,1,"미미는 말이지, 꽃 왕관 만들고 싶어♪\n다 만들면 오빠 머리에 씌워 줄게♪"
1020008,102031,1,3,1,0.0,1,"엄마랑 아빠랑 친구랑\n동물이랑 꽃이랑\n그리고 오빠!\n다 미미한테 소중한 거야♪"
1020009,102031,1,4,1,0.0,1,"여기, 비밀 꽃밭이야!\n그래도 오빠한테만\n특별히 알려줄게\n왜냐면 많이 좋아하니까!"
1020010,102031,1,5,1,0.0,1,"미미도 쁘띠 그리핀도\n오빠를 엄~청 좋아해♪\n같이 있어서 기쁘다~♪"
1020011,102001,2,6,2,2.7,5,"생일 축하해~♪\n미미도 빨리 커서\n오빠의\n누나가 되고 싶다~♪"
1020012,102031,2,6,1,0.0,1,"미미, 축하 노래 부를게\n딴따따~ 딴따따~♪\n생일 축하해~♪\n좋아해, 좋아해♪ 오빠♪"
1020013,102061,1,1,1,0.0,1,"에헤헤, 미미, 날고 있어♪\n가자, 쁘띠 그리핀\n하늘 저편까지\n고~ 고~ 고~♪"
1020014,102061,1,2,1,0.0,1,"미미랑 쁘띠 그리핀은\n최고의 친구♪\n계속, 쭉~\n함께야♪"
1020015,102061,1,3,1,0.0,1,"오빠, 어때?\n미미, 멋있어?\n언니 같아?\n정말로? 신난다, 신난다~♪"
1020016,102061,1,4,1,0.0,1,"미미가 어른이 되면\n오빠랑 함께\n멀리까지 가고 싶어~\n빨리 어른이 되어라~♪"
1020017,102061,1,5,1,0.0,1,"지금까지 오빠한테\n도움만 받았지만\n이번엔 미미가 오빠를\n지켜줄게♪"
1021001,102101,1,1,1,0.0,2,"오빠 옆에 있으면\n어쩐지 무척 마음이 편해요\n에헷, 저도 모르게 어리광 부렸네요… "
1021002,102101,1,2,2,7.0,1,"저, 저기…\n오빠는요, 이런 저라도\n무척 자상하게 대해주네요\n왜예요?"
1021003,102101,1,3,1,7.0,5,"아이우에오아오…\n다, 다른 사람과 좀 더\n말할 수 있도록\n연습 중이에요"
1021004,102101,1,4,1,4.5,2,"저, 저기\n소꿉놀이 안 하실래요?\n제가 엄마고\n오빠가 아빠 역할이에요♪"
1021005,102101,1,5,2,0.0,2,"에헷\n오늘도 놀러 왔네요… !\n기뻐요오♪"
1021006,102131,1,1,1,0.0,1,"저, 저기…\n죄, 죄송해요!\n역시 아무것도 아니에요오… "
1021007,102131,1,2,1,0.0,1,"하윽?!\n제, 제 얼굴에 뭔가 묻었나요?\n너, 너무 빤히 보지 말아요~"
1021008,102131,1,3,1,0.0,1,"좀 더 이 숲에서\n연습하다 가고 싶어요…\n잘할 수 있을 때까지\n사람들에게 보이는 건 부끄러우니까요… "
1021009,102131,1,4,1,0.0,1,"우우… 너무 바라보지 말아요오\n아, 저기… 하지만\n보여주기 싫은 건… "
1021010,102131,1,5,1,0.0,1,"저기… 그게…\n연극하는 걸 좋아하는데…\n오빠가 봐줬으면 좋겠어요… "
1021011,102101,2,6,5,5.6,2,"새새, 생일…\n축하해요오…!\n제제, 제가 드리는 선물…\n받아… 주실래요…?"
1021012,102131,2,6,1,0.0,1,"오빠, 생일…\n추, 축하해요!\n오, 오늘은 그…\n하, 함께 축하하고 싶어요오…"
1022001,102201,1,1,2,5.5,1,"저기, 있잖아 잠깐만\n너한테 하고 싶은 말이…\n여, 역시 아무것도 아니야!"
1022002,102201,1,2,5,9.0,1,"오늘은 신작 게임\n발표 날인데…\n흐, 흥미 있으면\n같이… 여, 역시 됐어!"
1022003,102201,1,3,2,4.5,1,"… 네가 상대라면\n어느 정도 제대로 대화할 수 있지만\n좀 더 말을 잘하고 싶어"
1022004,102201,1,4,2,4.5,5,"너랑 있는 시간이\n평범해진 건가?\n특별하지 않다는 건\n꽤 특별한 일인지도… "
1022005,102201,1,5,5,5.5,6,"다음에 같이 쇼핑 가지 않을래?\n응, 연습은 완벽해\n… 앗, 너 혹시 방금 한 말 들었어?!"
1022006,102231,1,1,1,0.0,1,"이, 이 꽃은 따, 딱히\n너한테 보여주려고\n꺾어 온 건 아니야!"
1022007,102231,1,2,1,0.0,1,"예쁜 꽃밭이다…\n나, 나 같은 사람한테는\n어울리지 않겠지만…\n아, 아무것도 아니야"
1022008,102231,1,3,1,0.0,1,"나도 이런 장소는\n싫지 않아\n이, 이래 봬도 여자니까"
1022009,102231,1,4,1,0.0,1,"모처럼 꽃밭에 온 거니까…\n좋아한다, 싫어한다, 좋아한다, 싫어한다, 조…\n와아앗! 아, 아무것도 아니야!"
1022010,102231,1,5,1,0.0,1,"있잖아, 이런 곳에\n데려왔다는 건\n날 조금은 이성으로\n대해 준다는… 건가?"
1022011,102201,2,6,5,5.5,4,"새, 생일 추, 축하, 축하해…\n여, 역시 무리!\n축하해라고 못하겠어~!\n선물도 건넬 수 없어~!"
1022012,102231,2,6,1,0.0,1,"새, 생일, 축하해!\n선물은 네가 나한테\n게임에서 이기면 줄게\n…너, 이 게임 잘하지?"
1022013,102261,1,1,1,0.0,1,"진화한 나의 힘…\n얕보지 말아 줬으면 하는데!\n어떤 상대라도 전부다\n해치울 테니까!"
1022014,102261,1,2,1,0.0,1,"너와 내가 콤비라면\n무슨 일이든 극복할 수\n있을 것 같아… 신기하게 말이야!\n한계도 이겨내 보이겠어!"
1022015,102261,1,3,1,0.0,1,"자꾸만 흘러들어와…\n너의 마음, 그리고 힘이…\n이거라면 누구한테도 지지 않겠어!\n나의 진심을 보여 줄게!"
1022016,102261,1,4,1,0.0,1,"네가 지켜봐 주니까\n나도 안심하고 싸울 수 있다고 할까…\n그러니까… 저기… 아, 앞으로도\n내 곁에 있도록 해"
1022017,102261,1,5,1,0.0,1,"네가 함께 있어 줘서\n저기… 나도 조금씩\n변했다고 할까…\n…아, 아무것도 아니야!"
1023001,102301,1,1,1,4.2,5,"푸우키치는 내 소중한 친구야\n오빠도 푸우키치랑 사이좋게 지내!"
1023002,102301,1,2,2,4.1,1,"내가 먼저 구호원에 왔으니까\n누나야!\n오빠는 동생이고♪"
1023003,102301,1,3,5,3.7,2,"나랑 푸우키치랑 오빠!\n이렇게 셋이 모이면\n무서울 것 없어!"
1023004,102301,1,4,3,2.6,1,"『우리랑 더 놀아』라면서\n푸우키치가 화내잖아"
1023005,102301,1,5,6,2.9,2,"오, 오빠는 푸우키치 좋아?\n난 엄청 좋아!\n오빠만큼 좋아해!"
1023006,102331,1,1,1,0.0,1,"오, 오빠!\n너무 움직이면\n푸우키치한테\n맞을지 몰라~!"
1023007,102331,1,2,1,0.0,1,"에잇! 야압! 마물 녀석!\n이쪽으로 오지 말라니까!\n앗, 그쪽도 안 돼!\n오빠한테 가지 마~!"
1023008,102331,1,3,1,0.0,1,"잘 봐, 오빠\n푸우키치 풀 스윙 연습의 성과\n보여줄게!"
1023009,102331,1,4,1,0.0,1,"오빠! 괜찮아? 다치지 않았어?\n이제 괜찮아, 안심해\n나랑 푸우키치가 왔으니까!"
1023010,102331,1,5,1,0.0,1,"오빠한테 나쁜 짓 하는 마물 녀석~!\n용서 못 해!\n해치워 버리자, 푸우키치!\n『알았다, 아야네!』"
1023011,102301,2,6,2,1.9,1,"생일 축하해♪\n푸우키치도\n오빠를 축하해주고 싶대!\n셋이서 파티하자!"
1023012,102331,2,6,1,0.0,1,"오빠, 생일 축하해♪\n푸우키치도\n선물을 준비한 모양이야!\n많이 받아서 좋겠다~!"
1023013,102361,1,1,1,0.0,1,"봐, 봐, 오빠\n푸우키치가 잔뜩!\n에헤헤, 다~들 내\n새로운 가족이야♪"
