command_type,param_06,param_05,param_03,drama_id,param_01,param_07,param_04,command_id,param_02,param_08
93,"","","",510,2.5,"","",510065,1,""
3,0.2,"",1,510,104611,"","",510066,nop_talk_anger2,""
91,"","","",510,510061,"","",510067,"",""
3,0.2,"",1,510,104611,"","",510068,nop_idle_anger2,""
11,0,0,8,510,103231,0,1,510069,"다들 신나셨네요.\n올해도 좋은 한 해가 될 것 같아서\n기대되네요~!",0.5
3,0.2,"",1,510,103231,"","",510070,nop_talk_joy3_blink,""
93,"","","",510,2.5,"","",510071,1,""
3,0.2,"",1,510,103231,"","",510072,nop_talk_joy1,""
91,"","","",510,510069,"","",510073,"",""
3,0.2,"",1,510,103231,"","",510074,nop_idle_joy1,""
93,"","","",510,0.5,"","",510075,0,""
1,1.95,-255,101,511,1,0,-150,511001,100911,nop_idle_arm_crossed
1,1.95,-255,100,511,1,1,150,511002,101311,nop_idle_joy_normal
1,1.95,-275,105,511,1,0,-300,511003,102711,nop_idle_wish
1,1.95,-275,104,511,1,1,300,511004,105111,nop_idle_normal
93,"","","",511,0.5,"","",511005,0,""
3,0.2,"",1,511,102711,"","",511006,nop_11_eriko_talk_wish,""
21,"","",0,511,vo_drama_10082011,"",0,511007,vo_drama_10082011_001,""
11,0,0,8,511,102711,0,1,511008,"아아, 당신.\n새해 복 많이 받으세요.\n올해도 잘 부탁드리겠어요.\n쿡쿡……",0.5
93,"","","",511,2,"","",511009,1,""
3,0.2,1,0,511,102711,0.2,nop_11_eriko_talk_wish,511010,nop_bow2,""
93,"","","",511,3.5,"","",511011,1,""
3,0.2,"",0,511,102711,"","",511012,nop_11_eriko_smile,""
91,"","","",511,511008,"","",511013,"",""
3,0.2,"",1,511,102711,"","",511014,nop_idle_wish,""
3,0.2,1,0,511,100911,0,nop_11_anna_huhuStand_loop,511015,nop_11_anna_huhuStand_in,""
21,"","",0,511,vo_drama_10082011,"",0,511016,vo_drama_10082011_002,""
11,0,0,8,511,100911,0,1,511017,"오오, 시구르드여!\n신나게 즐기고 있다!\n보란 듯이 멸망을 초월한 여명의 축제\n가 아닌가!",0.5
93,"","","",511,3,"","",511018,1,""
3,0.2,1,0,511,100911,0,nop_11_anna_ahahaStand_loop,511019,nop_11_anna_ahahaStand_in,""
91,"","","",511,511017,"","",511020,"",""
3,0.2,"",1,511,100911,"","",511021,nop_idle_arm_crossed,""
3,0.2,"",1,511,105111,"","",511022,nop_talk_bitter,""
21,"","",0,511,vo_drama_10082011,"",0,511023,vo_drama_10082011_003,""
11,0,0,8,511,105111,0,1,511024,"후훗, 오늘은 초대해 줘서 고마워.\n연말에는 힘들었던 것 같네.",0.5
93,"","","",511,2.5,"","",511025,1,""
3,0.2,"",1,511,105111,"","",511026,nop_look_talk_normal,""
91,"","","",511,511024,"","",511027,"",""
3,0.2,"",1,511,105111,"","",511028,nop_idle_normal,""
3,0.2,"",1,511,101311,"","",511029,nop_talk_joy2,""
21,"","",0,511,vo_drama_10082011,"",0,511030,vo_drama_10082011_004,""
11,0,0,8,511,101311,0,1,511031,"루카 언니도 서운하다냥~\n불러줬으면 우리도\n도와주러 날아갔을 텐데 말야!",0.5
91,"","","",511,511031,"","",511032,"",""
3,0.2,"",1,511,101311,"","",511033,nop_idle_joy_normal,""
3,0.2,1,0,511,100911,0.2,nop_15_tsumugi_talk_arm_crossed_loop,511034,nop_15_tsumugi_talk_arm_crossed,""
21,"","",0,511,vo_drama_10082011,"",0,511035,vo_drama_10082011_005,""
11,0,0,8,511,100911,0,1,511036,"음!\n우리의 파괴의 협주곡으로 어떠한 상황도\n날려버렸을 텐데!",0.5
91,"","","",511,511036,"","",511037,"",""
3,0.2,"",1,511,100911,"","",511038,nop_idle_arm_crossed,""
3,0.2,"",1,511,105111,"","",511039,nop_talk_sad2,""
21,"","",0,511,vo_drama_10082011,"",0,511040,vo_drama_10082011_006,""
11,0,0,8,511,105111,0,1,511041,"재료를 모으는 거니까\n날려버리면 안 될 텐데.\n뭐, 작년에는 다들 개별로 활동했으니까\n이렇게 만나서 기뻐.",0.5
93,"","","",511,4,"","",511042,1,""
3,0.2,"",1,511,105111,"","",511043,nop_talk_normal,""
91,"","","",511,511041,"","",511044,"",""
3,0.2,"",1,511,105111,"","",511045,nop_idle_normal,""
3,0.2,"",1,511,102711,"","",511046,nop_talk_sad2,""
21,"","",0,511,vo_drama_10082011,"",0,511047,vo_drama_10082011_007,""
11,0,0,8,511,102711,0,1,511048,"그런데 이 파티장……\n당신에게서 떨어지지 않는 괘씸한 자의\n기척이 느껴지네요.\n용서 못 해 용서 못 해 용서 못 해……",0.5
93,"","","",511,4.2,"","",511049,1,""
3,0.2,"",1,511,102711,"","",511050,nop_talk_wish2,""
93,"","","",511,0.2,"","",511051,1,""
3,0.2,"",1,511,100911,"","",511052,nop_11_anna_idle_sad,""
3,0.2,"",1,511,105111,"","",511053,nop_11_mitsuki_idle_arm_crossed,""
3,0.2,"",1,511,101311,"","",511054,nop_11_nanaka_idle_wish,""
91,"","","",511,511048,"","",511055,"",""
3,0.2,"",1,511,102711,"","",511056,nop_idle_wish2,""
3,0.2,"",1,511,101311,"","",511057,nop_11_nanaka_talk_nervous,""
21,"","",0,511,vo_drama_10082011,"",0,511058,vo_drama_10082011_008,""
11,0,0,8,511,101311,0,1,511059,"에, 에리코 님 진정하자?\n일단 황혼의 도시가 있는 곳이라도\n다 같이 생각하면서, 응?",0.5
93,"","","",511,3.5,"","",511060,1,""
3,0.2,"",1,511,101311,"","",511061,nop_11_nanaka_talk_wish,""
91,"","","",511,511059,"","",511062,"",""
3,0.2,"",1,511,101311,"","",511063,nop_11_nanaka_idle_wish,""
93,"","","",511,0.5,"","",511064,0,""
1,1.95,-265,105,512,1,1,150,512001,101831,nop_idle_wish
1,1.95,-255,103,512,1,0,-150,512002,101611,nop_idle_joy1
1,1.95,-275,104,512,1,0,-300,512003,105011,nop_idle_joy_normal
93,"","","",512,0.5,"","",512004,0,""
12,0,"",0.5,512,101611,"","",512005,4,""
3,0.2,"",1,512,101611,"","",512006,nop_idle_joy1_wink,""
91,"","","",512,512005,"","",512007,"",""
21,"","",0,512,vo_drama_10082012,"",0,512008,vo_drama_10082012_001,""
11,0,0,8,512,101611,0,1,512009,"아! 히데사이!\n새해복~!\n올해도 잘 부탁해!",0.5
3,0.2,"",1,512,101611,"","",512010,nop_12_suzuna_talk_surprise,""
93,"","","",512,1,"","",512011,1,""
3,0.2,1,0,512,101611,0.2,nop_12_suzuna_pose,512012,nop_12_suzuna_smile,""
91,"","","",512,512009,"","",512013,"",""
3,0.2,1,0,512,101611,0.1,nop_idle_joy1,512014,nop_12_suzuna_pose_to_joy2,""
21,"","",0,512,vo_drama_10082012,"",0,512015,vo_drama_10082012_002,""
11,0,0,8,512,105011,0,1,512016,"제법 근사한 신년회네.\n뭐, 나 같은 숙녀를\n초대하는 거니\n이 정도는 해야지.",0.5
3,0.2,"",1,512,105011,"","",512017,nop_talk_joy1,""
93,"","","",512,2,"","",512018,1,""
3,0.2,1,0,512,105011,0.2,nop_talk_arm_crossed_loop,512019,nop_talk_arm_crossed,""
91,"","","",512,512016,"","",512020,"",""
3,0.2,"",1,512,105011,"","",512021,nop_idle_arm_crossed,""
21,"","",0,512,vo_drama_10082012,"",0,512022,vo_drama_10082012_003,""
11,0,0,8,512,101831,0,1,512023,"새해 복 많이 받으렴.\n정말 훌륭한 신년회네.\n많은 사람이 와 있어서,\n선생님은 긴장돼.",0.5
3,0.2,1,0,512,101831,0.2,nop_talk_joy1,512024,nop_bow,""
93,"","","",512,4.5,"","",512025,1,""
3,0.2,"",1,512,101831,"","",512026,nop_talk_bitter,""
91,"","","",512,512023,"","",512027,"",""
3,0.2,"",1,512,101831,"","",512028,nop_idle_bitter,""
21,"","",0,512,vo_drama_10082012,"",0,512029,vo_drama_10082012_004,""
11,0,0,8,512,101611,0,1,512030,"뭐~? 이오는 너무 진지해!\n설음식도 맛있고\n안 즐기면 손해야. 그렇지~?",0.5
3,0.2,"",1,512,101611,"","",512031,nop_talk_joy1,""
91,"","","",512,512030,"","",512032,"",""
3,0.2,"",1,512,101611,"","",512033,nop_idle_joy_normal,""
21,"","",0,512,vo_drama_10082012,"",0,512034,vo_drama_10082012_005,""
11,0,0,8,512,105011,0,1,512035,"새해를 극복하기 위해서\n어른에게는 이런\n숨 고르기도 필요해.\n……아마도.",0.5
3,0.2,"",1,512,105011,"","",512036,nop_talk_thinking,""
93,"","","",512,4.5,"","",512037,1,""
3,0.2,"",1,512,105011,"","",512038,nop_talk_worry,""
91,"","","",512,512035,"","",512039,"",""
3,0.2,"",1,512,105011,"","",512040,nop_idle_normal,""
21,"","",0,512,vo_drama_10082012,"",0,512041,vo_drama_10082012_006,""
11,0,0,8,512,101831,0,1,512042,"새해라고 하면\n다들, 겨울방학 숙제는\n제대로 하고 있으려나?\n선생님, 새 학기를 기대할게.",0.5
3,0.2,"",1,512,101831,"","",512043,nop_talk_normal,""
93,"","","",512,4.5,"","",512044,1,""
3,0.2,"",1,512,101831,"","",512045,nop_talk_joy1,""
3,5,"",1,512,105011,"","",512046,nop_12_misaki_stop,""
3,5,"",1,512,101611,"","",512047,nop_12_suzuna_stop2,""
91,"","","",512,512042,"","",512048,"",""
3,0.2,"",1,512,101831,"","",512049,nop_idle_joy1,""
12,0,0,1.5,512,105011,0,1,512050,12,0
12,0,0,1.5,512,101611,0,1,512051,12,0
91,"","","",512,0,"","",512052,"",""
21,"","",0,512,vo_drama_10082012,"",0,512053,vo_drama_10082012_007,""
11,0,0,8,512,105011,0,1,512054,"숙……제……?\n어? 있었나? 스즈나?",0.5
3,0.2,"",1,512,105011,"","",512055,nop_talk_surprise2,""
3,0.2,"",1,512,101611,"","",512056,nop_idle_surprise2,""
93,"","","",512,2,"","",512057,1,""
3,0.2,"",1,512,101611,"","",512058,nop_idle_sad3,""
93,"","","",512,1,"","",512059,1,""
3,0.2,"",1,512,105011,"","",512060,nop_talk_worry,""
91,"","","",512,512054,"","",512061,"",""
3,0.2,"",1,512,105011,"","",512062,nop_idle_worry,""
21,"","",0,512,vo_drama_10082012,"",0,512063,vo_drama_10082012_008,""
11,0,0,8,512,101611,0,1,512064,"……히데사이~!\n나중에 미사킷치도 끼워서\n숙제 가르쳐 줘~!",0.5
3,0.2,"",1,512,101611,"","",512065,nop_talk_tsun_pain,""
93,"","","",512,3,"","",512066,1,""
3,0.2,"",1,512,101611,"","",512067,nop_12_suzuna_talk_wish,""
93,"","","",512,0.5,"","",512068,1,""
3,0.2,"",1,512,105011,"","",512069,nop_12_suzuna_idle_wish,""
91,"","","",512,512064,"","",512070,"",""
3,0.2,"",1,512,101611,"","",512071,nop_12_suzuna_idle_wish,""
93,"","","",512,0.5,"","",512072,0,""
93,"","","",512,0.5,"","",512073,0,""
1,1.95,-255,104,513,1,1,150,513001,105331,nop_idle_normal
1,1.95,-280,103,513,1,1,-100,513002,104511,nop_idle_joy1
1,1.95,-180,101,513,1,0,-330,513003,103031,nop_idle_guts2
1,1.95,-270,102,513,1,0,-500,513004,100811,nop_idle_thinking
1,1.95,-255,105,513,1,1,600,513005,105511,nop_idle_sad
93,"","","",513,0.5,"","",513006,0,""
21,"","",0,513,vo_drama_10082013,"",0,513007,vo_drama_10082013_001,""
11,0,0,5,513,105331,0,1,513008,"새해 복 많이 받아라!\n초대를 받고 등장했다!\n앗, 이놈들!\n제대로 정렬해라!",0.5
3,0.2,1,0,513,105331,0.2,nop_13_monica_talk_doya_loop,513009,nop_13_monica_talk_doya,""
93,"","","",513,5,"","",513010,1,""
3,0.2,"",1,513,105331,"","",513011,nop_talk_anger2,""
91,"","","",513,513008,"","",513012,"",""
3,0.2,"",1,513,105331,"","",513013,nop_idle_anger2,""
3,0.2,"",1,513,104511,"","",513014,nop_walk_glad,""
2,"","",-255,513,104511,"",1.9,513015,-150,""
93,"","","",513,0.3,"","",513016,"",""
3,0.2,"",1,513,103031,"","",513017,nop_run,""
2,"","",-225,513,103031,"",1.6,513018,-300,""
93,"","","",513,0.3,"","",513019,"",""
3,0.2,"",1,513,105511,"","",513020,nop_walk_knmn,""
2,"","",-270,513,105511,"",1.3,513021,400,""
93,"","","",513,0.3,"","",513022,"",""
3,0.2,"",1,513,100811,"","",513023,nop_walk_kyapi,""
2,"","",-255,513,100811,"",1,513024,-450,""
3,0.2,1,0,513,105331,0.2,nop_idle_doya,513025,nop_talk_doya,""
91,"","","",513,513024,"","",513026,"",""
4,"","","",513,104511,"","",513027,0,""
3,0.2,"",1,513,104511,"","",513028,nop_idle_normal,""
3,0.2,"",1,513,103031,"","",513029,nop_idle_normal,""
3,0.2,"",1,513,105511,"","",513030,nop_idle_normal,""
3,0.2,"",1,513,100811,"","",513031,nop_idle_normal,""
91,"","","",513,513015,"","",513032,"",""
21,"","",0,513,vo_drama_10082013,"",0,513033,vo_drama_10082013_002,""
11,0,0,5,513,103031,0,1,513034,"쇼군! 새해복입니다~!\n동국의 설음식이 이렇게나 잔뜩!\n그야말로 극락입니다~!",0.5
3,0.2,"",1,513,103031,"","",513035,nop_talk_joy1,""
93,"","","",513,3,"","",513036,1,""
3,0.2,"",1,513,103031,"","",513037,nop_talk_joy2,""
93,"","","",513,3.5,"","",513038,1,""
3,0.2,"",1,513,103031,"","",513039,nop_talk_memory,""
91,"","","",513,513034,"","",513040,"",""
3,0.2,"",1,513,103031,"","",513041,nop_idle_memory2,""
21,"","",0,513,vo_drama_10082013,"",0,513042,vo_drama_10082013_003,""
11,0,0,5,513,100811,0,1,513043,"후후. 날 부른 건 정답이야.\n이 새해의 화려한 날이야말로\n내 빛나는 미모가 필요하니까!",0.5
3,0.2,"",1,513,100811,"","",513044,nop_talk_thinking,""
91,"","","",513,513043,"","",513045,"",""
3,0.2,"",1,513,100811,"","",513046,nop_idle_thinking,""
21,"","",0,513,vo_drama_10082013,"",0,513047,vo_drama_10082013_004,""
11,0,0,5,513,104511,0,1,513048,"쿠우카는 이런 새해 벽두부터\n호화로운 요리와 많은 사람 앞에서\nS 씨에게 농락당하고 수치를……!\n크흐흐…… 크흐흐흐흐.",0.5
3,0.2,"",1,513,104511,"","",513049,nop_13_kuka_talk_memory1,""
91,"","","",513,513048,"","",513050,"",""
3,0.2,"",1,513,104511,"","",513051,nop_13_kuka_idle_memory1,""
21,"","",0,513,vo_drama_10082013,"",0,513052,vo_drama_10082013_005,""
11,0,0,5,513,105331,0,1,513053,"이 정도로 많은 사람을 만나는 건\n길드 레이스 축하회 이후 처음인가.\n귀공의 인망은 놀랍군.",0.5
3,0.2,"",1,513,105331,"","",513054,nop_talk_wish,""
93,"","","",513,5,"","",513055,1,""
3,0.2,1,0,513,105331,0.2,nop_13_monica_talk_arm_crossed_loop,513056,nop_13_monica_talk_arm_crossed,""
91,"","","",513,513053,"","",513057,"",""
3,0.2,"",1,513,105331,"","",513058,nop_13_monica_idle_arm_crossed,""
21,"","",0,513,vo_drama_10082013,"",0,513059,vo_drama_10082013_006,""
11,0,0,6,513,100811,0,1,513060,"이곳에 있는 많은 사람에게\n내 아름다움을 전할 수 있는 건\n네 덕분이야.",0.5
3,0.2,1,0,513,100811,0.2,nop_13_yuki_pose_loop,513061,nop_13_yuki_pose,""
93,"","","",513,5,"","",513062,1,""
3,0.2,"",1,513,100811,"","",513063,nop_13_yuki_pose2_loop,""
91,"","","",513,513060,"","",513064,"",""
3,0.2,"",1,513,100811,"","",513065,nop_13_yuki_pose3_loop,""
21,"","",0,513,vo_drama_10082013,"",0,513066,vo_drama_10082013_007,""
11,0,0,6,513,104511,0,1,513067,"아아! 여러분의 시선이\n쿠우카에게, 쿠우카에게……!\n도대체 어떻게 되어 버리는 걸까요!",0.5
3,0.2,"",1,513,104511,"","",513068,nop_13_kuka_talk_memory2,""
91,"","","",513,513067,"","",513069,"",""
3,0.2,"",1,513,104511,"","",513070,nop_13_kuka_idle_memory2,""
21,"","",0,513,vo_drama_10082013,"",0,513071,vo_drama_10082013_008,""
11,0,0,5,513,103031,0,1,513072,"과연 쇼군.\n이거라면 천하통일도 목전입니다!",0.5
3,0.2,"",1,513,103031,"","",513073,nop_talk_joy1,""
91,"","","",513,513072,"","",513074,"",""
3,0.2,"",1,513,103031,"","",513075,nop_idle_joy1,""
21,"","",0,513,vo_drama_10082013,"",0,513076,vo_drama_10082013_009,""
11,0,0,6,513,105331,0,1,513077,"새해라는 좋은 기회다.\n올해의 포부를 발표하지 않겠나.",0.5
3,0.2,"",1,513,105331,"","",513078,nop_talk_normal,""
91,"","","",513,513077,"","",513079,"",""
3,0.2,"",1,513,105331,"","",513080,nop_idle_normal,""
21,"","",0,513,vo_drama_10082013,"",0,513081,vo_drama_10082013_010,""
11,0,0,5,513,105331,0,1,513082,"나는 물론 마법……이 아니라,\n훌륭한 사령관이 되는 것이다!\n너희는 어떤가?",0.5
3,0.2,"",1,513,105331,"","",513083,nop_talk_thinking,""
93,"","","",513,2.5,"","",513084,1,""
3,0.2,"",1,513,105331,"","",513085,nop_talk_surprise2,""
93,"","","",513,1,"","",513086,1,""
3,0.2,1,0,513,105331,0.2,nop_talk_doya_loop,513087,nop_talk_doya,""
93,"","","",513,2.75,"","",513088,1,""
3,0.2,"",1,513,105331,"","",513089,nop_talk_joy1,""
3,0.2,"",1,513,105511,"","",513090,nop_idle_normal_joy,""
91,"","","",513,513082,"","",513091,"",""
3,0.2,"",1,513,105331,"","",513092,nop_idle_joy1,""
21,"","",0,513,vo_drama_10082013,"",0,513093,vo_drama_10082013_011,""
11,0,0,6,513,100811,0,1,513094,"그보다 말이야.\n나는 설날에도 아름답네~\n설날이 경사스러우니까…… 아니,\n오히려 내가 설날을 경사스럽게 만드나?",0.5
3,0.2,"",1,513,100811,"","",513095,nop_talk_thinking,""
93,"","","",513,2,"","",513096,1,""
3,0.2,"",1,513,105511,"","",513097,nop_idle_normal_suprise1,""
93,"","","",513,2,"","",513098,1,""
12,0,0,1,513,105331,0,1,513099,12,0
3,0.2,"",1,513,105331,"","",513100,nop_idle_normal_bitter,""
3,0.5,1,0,513,100811,0.2,nop_talk_arm_crossed_loop2,513101,nop_13_yuki_pose4,""
93,"","","",513,4.5,"","",513102,1,""
3,0.2,"",1,513,100811,"","",513103,nop_talk_memory,""
91,"","","",513,513094,"","",513104,"",""
3,0.2,"",1,513,100811,"","",513105,nop_idle_memory2,""
4,"","","",513,103031,"","",513106,1,""
3,0.2,"",1,513,103031,"","",513107,nop_talk_surprise1,""
12,0,0,0.1,513,103031,0,1,513108,4,0
91,"","","",513,513108,"","",513109,"",""
91,"","","",513,513099,"","",513110,"",""
21,"","",0,513,vo_drama_10082013,"",0,513111,vo_drama_10082013_012,""
11,0,0,5,513,103031,0,1,513112,"으앗!\n저것은 루카 누님이 낚은 생선!\n분명 먹으면 출세할 출세어입니다!\n사무라이 마스터에 다가갈 수 있다입니다!",0.5
93,"","","",513,5,"","",513113,1,""
12,0,0,1,513,105331,0,1,513114,1,0
3,0.2,"",1,513,105331,"","",513115,nop_idle_normal_sad,""
93,"","","",513,0,"","",513116,1,""
3,0.2,"",1,513,103031,"","",513117,nop_talk_joy2,""
91,"","","",513,513112,"","",513118,"",""
12,0,0,2,513,103031,0,1,513119,6,0
3,0.2,"",1,513,103031,"","",513120,nop_run,""
2,"",0,-225,513,103031,"",5,513121,-1350,""
91,"","","",513,513114,"","",513122,"",""
21,"","",0,513,vo_drama_10082013,"",0,513123,vo_drama_10082013_013,""
11,0,0,5,513,104511,0,1,513124,"아아, 올해는 도대체 어떤 치욕이\n쿠우카를 기다리고 있을까요……\n아아, 생각만 해도\n쿠우카는, 쿠우카는……!",1.75
3,0.2,"",1,513,104511,"","",513125,nop_talk_memory,""
93,"","","",513,7,"","",513126,1,""
12,0,0,1,513,105331,0,1,513127,17,0
3,0.2,"",1,513,105331,"","",513128,nop_idle_jitome,""
93,"","","",513,0.5,"","",513129,1,""
3,0.2,1,0,513,104511,0.2,nop_13_kuka_down_loop,513130,nop_13_kuka_down_in,""
91,"","","",513,513124,"","",513131,"",""
91,"","","",513,513127,"","",513132,"",""
21,"","",0,513,vo_drama_10082013,"",0,513133,vo_drama_10082013_014,""
11,0,0,4,513,105331,0,1,513134,"다들 하나도 안 듣고 있어……\n하지만 나는 꺾이지 않는다!\n반드시 모두를 이끌어 훌륭한……\n응? 그러고 보니 한 명 부족한 느낌이……",0.5
3,0.2,"",1,513,105331,"","",513135,nop_talk_sad3,""
93,"","","",513,3.5,"","",513136,1,""
3,0.2,1,0,513,105331,0.2,nop_talk_guts3_loop,513137,nop_talk_guts3,""
93,"","","",513,3.5,"","",513138,1,""
3,0.2,"",1,513,105331,"","",513139,nop_talk_sad2_cry,""
93,"","","",513,3.5,"","",513140,1,""
3,0.2,"",1,513,105331,"","",513141,nop_talk_sad,""
91,"","","",513,513134,"","",513142,"",""
3,0.2,"",1,513,105331,"","",513143,nop_idle_sad,""
21,"","",0,513,vo_drama_10082013,"",0,513144,vo_drama_10082013_015,""
11,0,0,4,513,105511,0,1,513145,"여, 여기 있어요~!\n저기…… 선배! 올해는 소극적인 성격을\n조금이라도 고치고 싶으니까…… 그……\n올해도 잘 부탁드려혀!",3
3,0.2,"",1,513,105511,"","",513146,nop_run_sad,""
2,"","",-275,513,105511,"",1,513147,350,""
91,"","","",513,0,"","",513148,"",""
4,"","","",513,105331,"","",513149,0,""
3,0.2,"",1,513,105331,"","",513150,nop_idle_surprise1,""
12,40,"",2,513,105331,"","",513151,4,""
3,0.2,"",1,513,105511,"","",513152,nop_13_ayumi_talk_sad,""
93,"","","",513,7,"","",513153,1,""
3,0.2,"",1,513,105511,"","",513154,nop_look_talk_wish,""
93,"","","",513,7.5,"","",513155,1,""
3,0.2,"",1,513,105511,"","",513156,nop_13_ayumi_talk_guts2_loop,""
91,"","","",513,513145,"","",513157,"",""
93,"","","",513,0.5,"","",513158,0,""
1,1.95,-235,102,514,1,1,150,514001,106831,nop_idle_normal
1,1.95,-235,101,514,1,0,-100,514002,101131,nop_idle_normal
5,1.95,-235,104,514,1,0,-100,514003,1,NoItem
1,1.95,-215,100,514,1,0,-250,514004,104931,nop_idle_normal
5,1.95,-215,103,514,1,0,-250,514005,2,NoItem
93,"","","",514,0.5,"","",514006,0,""
21,"","",0,514,vo_drama_10082014,"",0,514007,vo_drama_10082014_001,""
11,0,0,8,514,106831,0,1,514008,"안녕, 소년. 새해 복 많이 받아.\n이렇게 새해를 맞이한 것을\n기쁘게 생각해.",0.5
3,0.2,1,0,514,106831,0.2,nop_talk_joy1,514009,nop_look_smile,""
93,"","","",514,2.4,"","",514010,1,""
3,0.2,1,1,514,106831,"","",514011,nop_talk_thinking,""
91,"","","",514,514008,"","",514012,"",""
3,0.2,"",1,514,106831,"","",514013,nop_idle_arm_crossed,""
21,"","",0,514,vo_drama_10082014,"",0,514014,vo_drama_10082014_002,""
11,0,0,8,514,101131,0,1,514015,"오빠, 근안신년이에요!\n올해도 동생으로서 잘 부탁……",0.5
3,0.2,1,0,514,101131,0.2,nop_14_rino_look_talk_joy4,514016,nop_look_smile,""
3,0.2,"",1,514,104931,"","",514017,nop_14_shizur_arm_crossed,""
93,"","","",514,2.5,"","",514018,1,""
3,0.2,1,0,514,101131,0,nop_14_rino_headbutt_loop,514019,nop_14_rino_headbutt,""
3,0,1,0,514,1,0,nop_14_rino_headbutt_loop,514020,nop_14_rino_headbutt,""
3,0,"",0,514,104931,"","",514021,nop_14_shizuru_headbutt,""
3,0,"",0,514,2,"","",514022,nop_14_shizuru_headbutt,""
3,0.2,"",1,514,106831,"","",514023,nop_idle_arm_crossed2,""
91,"","","",514,514015,"","",514024,"",""
21,"","",0,514,vo_drama_10082014,"",0,514025,vo_drama_10082014_003,""
11,0,0,8,514,104931,0,1,514026,"동생아!\n제대로 설음식 먹고 있어?\n누나가 먹여줄게!",0.5
3,0,"",1,514,104931,"","",514027,nop_14_shizuru_talk_joy,""
3,0,"",0,514,2,"","",514028,NoItem,""
93,"","","",514,2.5,"","",514029,1,""
3,0.2,"",1,514,104931,"","",514030,nop_14_shizuru_talk_memory,""
91,"","","",514,514026,"","",514031,"",""
21,"","",0,514,vo_drama_10082014,"",0,514032,vo_drama_10082014_004,""
11,0,0,8,514,101131,0,1,514033,"시즈루 언니!\n나도! 나도 돌볼래요!\n여동생에게도 그 권리는 있어요!",0.5
4,"","","",514,101131,"","",514034,1,""
4,"","","",514,1,"","",514035,1,""
3,0,1,0,514,101131,"",nop_shock_loop,514036,nop_shock_in,""
3,0,"",0,514,1,"","",514037,NoItem,""
93,"","","",514,1.1,"","",514038,1,""
3,0.2,1,0,514,101131,0,nop_talk_guts3_loop,514039,nop_talk_guts3_NoBlink,""
91,"","","",514,514033,"","",514040,"",""
21,"","",0,514,vo_drama_10082014,"",0,514041,vo_drama_10082014_005,""
11,0,0,8,514,106831,0,1,514042,"어이쿠……\n이봐 이봐, 둘 다.\n모처럼의 설날이야.\n사이좋게 지내야지?",0.5
3,0.2,"",1,514,106831,"","",514043,nop_talk_surprise1,""
93,"","","",514,1,"","",514044,1,""
3,0.2,"",1,514,106831,"","",514045,nop_talk_joy1_sad,""
91,"","","",514,514042,"","",514046,"",""
3,0.2,"",1,514,106831,"","",514047,nop_idle_normal,""
21,"","",0,514,vo_drama_10082014,"",0,514048,vo_drama_10082014_006,""
11,0,0,8,514,104931,0,1,514049,"동생아!\n자, 이거 먹어봐. 맛있어.\n아~앙!",0.5
3,0.2,"",1,514,104931,"","",514050,nop_14_shizuru_talk_joy,""
93,"","","",514,1,"","",514051,"",""
3,0.2,1,0,514,104931,0,nop_14_shizuru_feed_loop,514052,nop_14_shizuru_feed_in,""
3,0,1,0,514,2,0,nop_14_shizuru_feed_loop,514053,nop_14_shizuru_feed_in,""
91,"","","",514,514049,"","",514054,"",""
21,"","",0,514,vo_drama_10082014,"",0,514055,vo_drama_10082014_007,""
11,0,0,8,514,101131,0,1,514056,"아~~!\n오빠!\n이것도 맛있었어요!\n먹어요!",0.5
3,0.2,"",1,514,101131,"","",514057,nop_talk_anger2,""
93,"","","",514,1,"","",514058,1,""
3,0.2,"",1,514,101131,"","",514059,nop_14_rino_look_talk_joy4,""
93,"","","",514,1,"","",514060,1,""
3,0.2,1,0,514,101131,0,nop_14_rino_feed_loop,514061,nop_14_rino_feed_in,""
3,0,1,0,514,1,0,nop_14_rino_feed_loop,514062,nop_14_rino_feed_in,""
91,"","","",514,514056,"","",514063,"",""
21,"","",0,514,vo_drama_10082014,"",0,514064,vo_drama_10082014_008,""
11,0,0,8,514,106831,0,1,514065,"괜찮은 거야?\n하핫, 네 주변은\n여전히 떠들썩하네.\n적어도 지루하지는 않아서 좋겠어.",0.5
3,0.2,"",1,514,106831,"","",514066,nop_talk_bitter,""
93,"","","",514,4,"","",514067,1,""
3,0.2,1,0,514,106831,0,nop_talk_arm_crossed_loop_joy,514068,nop_talk_arm_crossed_joy,""
91,"","","",514,514065,"","",514069,"",""
93,"","","",514,0.5,"","",514070,0,""
1,1.95,-270,105,515,1,1,150,515001,102931,nop_idle_joy1
1,1.95,-255,103,515,1,0,-150,515002,104211,nop_idle_wish
1,1.95,-275,104,515,1,0,-300,515003,105411,nop_15_tsumugi_idle_arm_crossed
93,"","","",515,0.5,"","",515004,0,""
21,"","",0,515,vo_drama_10082015,"",0,515005,vo_drama_10082015_001,""
11,0,0,6,515,102931,0,1,515006,"새해 복 많이 받아!\n카르미나 새해 라이브에 온 걸 환영해!\n……가 아니라, 초대를 받은 건\n우리였지. 미안!",0.5
3,0.2,"",1,515,102931,"","",515007,nop_15_nozomi_talk_joy,""
93,"","","",515,2.5,"","",515008,1,""
3,0.2,1,0,515,102931,0.2,nop_15_nozomi_start_loop,515009,nop_15_nozomi_start,""
