drama_id,param_08,param_07,param_04,command_type,param_01,param_05,param_03,param_02,command_id,param_06
40062,"","","",111,"","","","",1400620075,""
40062,"","","",91,0,"","","",1400620076,""
40071,idle,1,0,5,9,-113,50,9,1400710001,0.3
40071,rare,0,0,5,0,-83,55,0,1400710002,1
40071,"","","",91,0,"","",0,1400710003,""
40071,"","","",3,9,"",1,idle,1400710004,0
40071,"","","",91,0,"","",0,1400710005,""
40071,"","","",101,1400710004,"","","",1400710006,""
40071,"","","",91,0,"","",0,1400710007,""
40072,travel_topdrama_r_4000_idle_normal,0,-400,1,1,-150,51,1000001,1400720001,1.46
40072,disappear,1,0,5,9,-250,50,9,1400720002,1
40072,disappear,1,0,5,16,-250,53,16,1400720003,1
40072,"","",0,31,400700,1,0,400700,1400720004,1
40072,"","",0,31,400701,1,0,400701,1400720005,1
40072,"","",0,31,400702,1,0,400702,1400720006,0
40072,"","",0,31,400703,1,0,400703,1400720007,0
40072,"","",0,31,400704,1,0,400704,1400720008,0
40072,"","",0,31,400705,1,0,400705,1400720009,0
40072,"","",0,31,400720,1,0,400720,1400720010,1
40072,"","",0,31,400721,1,0,400721,1400720011,0
40072,"","",0,31,400722,1,0,400722,1400720012,0
40072,"","",0,31,400723,1,0,400723,1400720013,0
40072,"","",0,31,400724,1,0,400724,1400720014,0
40072,"","",0,31,400730,1,0,400730,1400720015,0
40072,"","",0,31,400740,1,0,400740,1400720016,0
40072,"","",0,31,400741,1,0,400741,1400720017,0
40072,"","",0,31,400742,1,0,400742,1400720018,0
40072,"","",0,31,400743,1,0,400743,1400720019,0
40072,"","",0,31,400744,1,0,400744,1400720020,0
40072,"","",0,31,400750,1,0,400750,1400720021,0
40072,"","",0,31,400751,1,0,400751,1400720022,0
40072,"","",0,31,400752,1,0,400752,1400720023,0
40072,"","",0,31,400753,1,0,400753,1400720024,0
40072,"","",0,31,400754,1,0,400754,1400720025,0
40072,"","",0,31,400780,1,0,400780,1400720026,0
40072,"","",0,31,400781,1,0,400781,1400720027,0
40072,"","",0,31,400790,1,0,400790,1400720028,0
40072,"","",0,31,400007,1,0,400007,1400720029,0
40072,"","","",91,0,"","",0,1400720030,""
40072,"","","",93,0,"","",0,1400720031,""
40072,"","","",32,400007,"","",1,1400720032,""
40072,"","","",23,se_travel_top,"",0,se_travel_top_ziz_foot,1400720033,""
40072,"","","",3,1000001,"",0,travel_topdrama_r_4007_walk_to_surprise,1400720034,0.2
40072,"","",1.8,2,1000001,"",-150,-100,1400720035,""
40072,"","","",93,1,"","",0,1400720036,""
40072,"","","",23,se_travel_top,"",0,se_travel_top_ziz_approach,1400720037,""
40072,"","","",93,0.6,"","",0,1400720038,""
40072,"","","",23,se_travel_top,"",0,se_travel_top_ziz_emote_notice,1400720039,""
40072,"","",0,12,1000001,0,0.5,4,1400720040,""
40072,"","","",93,1.2,"","",0,1400720041,""
40072,"","","",122,3,"",1,3,1400720042,""
40072,"","","",93,0.3,"","",0,1400720043,""
40072,"","","",23,se_travel_top,"",0,se_travel_top_ziz_surprise,1400720044,""
40072,"","","",32,400722,"","",1,1400720045,""
40072,"","","",93,0.2,"","",0,1400720046,""
40072,"","","",122,5,"",1,5,1400720047,""
40072,"","","",93,0.5,"","",0,1400720048,""
40072,"","","",23,se_travel_top,"",0,se_travel_top_ziz_whoosh,1400720049,""
40072,"","","",122,10,"",1,10,1400720050,""
40072,"","","",93,0.25,"","",0,1400720051,""
40072,"","","",32,400723,"","",1,1400720052,""
40072,"","","",93,0.05,"","",0,1400720053,""
40072,"","","",32,400700,"","",0,1400720054,""
40072,"","","",32,400701,"","",0,1400720055,""
40072,"","","",23,se_travel_top,"",0,se_travel_top_ziz_hit,1400720056,""
40072,"","","",32,400721,"","",1,1400720057,""
40072,"","","",93,0.1,"","",0,1400720058,""
40072,"","","",32,400702,"","",1,1400720059,""
40072,"","","",23,se_travel_top,"",1,se_travel_top_ziz_wing,1400720060,""
40072,"","","",3,1000001,"",1,travel_topdrama_r_4007_grab,1400720061,0.2
40072,"","",0.01,2,1000001,"",-200,0,1400720062,""
40072,"","","",3,9,"",1,idle,1400720063,0.2
40072,"","","",3,16,"",1,idle,1400720064,0.2
40072,"","","",93,0.2,"","",0,1400720065,""
40072,"","","",32,400720,"","",0,1400720066,""
40072,"","","",32,400721,"","",0,1400720067,""
40072,"","","",32,400722,"","",0,1400720068,""
40072,"","","",93,2,"","",0,1400720069,""
40072,"","","",32,400790,"","",1,1400720070,""
40072,"","","",103,"발버둥치며 도망간다","",0,1400720073,1400720071,""
40072,"","","",103,"얌전히 있는다","",0,1400720075,1400720072,""
40072,"","","",102,1,"","",0,1400720073,""
40072,"","","",101,1400720077,"","","",1400720074,""
40072,"","","",102,2,"","",0,1400720075,""
40072,"","","",101,1400720077,"","","",1400720076,""
40072,"","","",91,0,"","","",1400720077,""
40073,"","","",93,0,"","",0,1400730001,""
40073,"","","",24,se_travel_top_ziz_wing,"","",0.2,1400730002,""
40073,"","","",32,400790,"","",0,1400730003,""
40073,"","","",23,se_travel_top,"",0,se_travel_top_ziz_panic,1400730004,""
40073,"","","",32,400724,"","",1,1400730005,""
40073,"","","",3,1000001,"",0,travel_topdrama_r_4007_fall1,1400730006,0.2
40073,"","","",3,9,"",0,fall,1400730007,0.2
40073,"","","",3,16,"",0,fall,1400730008,0.2
40073,"","","",93,1.8,"","",0,1400730009,""
40073,"","","",23,se_travel_top,"",0,se_travel_top_ziz_cry,1400730010,""
40073,"","","",23,se_travel_top,"",0,se_travel_top_ziz_fall,1400730011,""
40073,"","","",93,1,"","",0,1400730012,""
40073,"","","",32,400740,"","",1,1400730013,""
40073,"","","",93,0.2,"","",0,1400730014,""
40073,"","","",3,1000001,"",0,travel_topdrama_r_4007_fall2,1400730015,0
40073,"","",0.01,2,1000001,"",-180,-200,1400730016,""
40073,"","","",3,9,"",0,disappear,1400730017,0
40073,"","","",3,16,"",0,disappear,1400730018,0
40073,"","","",32,400702,"","",0,1400730019,""
40073,"","","",32,400704,"","",1,1400730020,""
40073,"","","",32,400705,"","",1,1400730021,""
40073,"","","",32,400724,"","",0,1400730022,""
40073,"","","",32,400750,"","",1,1400730023,""
40073,"","","",32,400751,"","",1,1400730024,""
40073,"","","",32,400753,"","",1,1400730025,""
40073,"","","",93,0.3,"","",0,1400730026,""
40073,"","","",23,se_travel_top,"",0,se_travel_top_ziz_drop2,1400730027,""
40073,"","","",93,0.3,"","",0,1400730028,""
40073,"","","",32,400741,"","",1,1400730029,""
40073,"","","",32,400742,"","",1,1400730030,""
40073,"","","",32,400752,"","",1,1400730031,""
40073,"","","",3,1000001,"",0,travel_topdrama_r_4007_fall3,1400730032,0.2
40073,"","","",93,0.3,"","",0,1400730033,""
40073,"","","",23,se_travel_top,"",0,se_travel_top_ziz_drop3,1400730034,""
40073,"","","",93,0.6,"","",0,1400730035,""
40073,"","","",23,se_travel_top,"",0,se_travel_top_ziz_look_around,1400730036,""
40073,"","","",91,1400730032,"","","",1400730037,""
40073,"","","",3,1000001,"",0,travel_topdrama_r_4007_fall4_hit,1400730038,0
40073,"","","",93,0.5,"","",0,1400730039,""
40073,"","","",23,se_travel_top,"",0,se_travel_top_ziz_joy2,1400730040,""
40073,"","",0,12,1000001,0,0.5,10,1400730041,""
40073,"","","",93,1.5,"","",0,1400730042,""
40073,"","","",111,"","","","",1400730043,""
40073,"","","",91,0,"","","",1400730044,""
40074,"","","",93,0,"","",0,1400740001,""
40074,"","","",24,se_travel_top_ziz_wing,"","",0.2,1400740002,""
40074,"","","",32,400790,"","",0,1400740003,""
40074,"","","",23,se_travel_top,"",0,se_travel_top_ziz_panic,1400740004,""
40074,"","","",32,400724,"","",1,1400740005,""
40074,"","","",3,1000001,"",0,travel_topdrama_r_4007_fall1,1400740006,0.2
40074,"","","",3,9,"",0,fall,1400740007,0.2
40074,"","","",3,16,"",0,fall,1400740008,0.2
40074,"","","",93,1.8,"","",0,1400740009,""
40074,"","","",23,se_travel_top,"",0,se_travel_top_ziz_cry,1400740010,""
40074,"","","",23,se_travel_top,"",0,se_travel_top_ziz_fall,1400740011,""
40074,"","","",93,1,"","",0,1400740012,""
40074,"","","",32,400740,"","",1,1400740013,""
40074,"","","",93,0.2,"","",0,1400740014,""
40074,"","","",3,1000001,"",0,travel_topdrama_r_4007_fall2,1400740015,0
40074,"","",0.01,2,1000001,"",-180,-200,1400740016,""
40074,"","","",3,9,"",0,disappear,1400740017,0
40074,"","","",3,16,"",0,disappear,1400740018,0
40074,"","","",32,400702,"","",0,1400740019,""
40074,"","","",32,400704,"","",1,1400740020,""
40074,"","","",32,400705,"","",1,1400740021,""
40074,"","","",32,400724,"","",0,1400740022,""
40074,"","","",32,400750,"","",1,1400740023,""
40074,"","","",32,400751,"","",1,1400740024,""
40074,"","","",32,400754,"","",1,1400740025,""
40074,"","","",93,0.3,"","",0,1400740026,""
40074,"","","",23,se_travel_top,"",0,se_travel_top_ziz_drop2,1400740027,""
40074,"","","",93,0.3,"","",0,1400740028,""
40074,"","","",32,400741,"","",1,1400740029,""
40074,"","","",32,400742,"","",1,1400740030,""
40074,"","","",32,400752,"","",1,1400740031,""
40074,"","","",3,1000001,"",0,travel_topdrama_r_4007_fall3,1400740032,0.2
40074,"","","",93,0.3,"","",0,1400740033,""
40074,"","","",23,se_travel_top,"",0,se_travel_top_ziz_drop3,1400740034,""
40074,"","","",93,0.6,"","",0,1400740035,""
40074,"","","",23,se_travel_top,"",0,se_travel_top_ziz_look_around,1400740036,""
40074,"","","",91,1400740032,"","","",1400740037,""
40074,"","","",3,1000001,"",0,travel_topdrama_r_4007_fall4_hit,1400740038,0
40074,"","","",93,0.5,"","",0,1400740039,""
40074,"","","",23,se_travel_top,"",0,se_travel_top_ziz_joy2,1400740040,""
40074,"","",0,12,1000001,0,0.5,10,1400740041,""
40074,"","","",93,1.5,"","",0,1400740042,""
40074,"","","",111,"","","","",1400740043,""
40074,"","","",91,0,"","","",1400740044,""
40075,"","","",93,0,"","",0,1400750001,""
40075,"","","",24,se_travel_top_ziz_wing,"","",0.2,1400750002,""
40075,"","","",32,400790,"","",0,1400750003,""
40075,"","","",93,1,"","",0,1400750004,""
40075,"","","",23,se_travel_top,"",0,se_travel_top_ziz_passaway,1400750005,""
40075,"","","",3,1000001,"",0,travel_topdrama_r_4007_grab_move,1400750006,0.2
40075,"","","",3,9,"",0,grab_move,1400750007,0.2
40075,"","","",3,16,"",0,grab_move,1400750008,0.2
40075,"","","",93,1.5,"","",0,1400750009,""
40075,"","","",23,se_travel_top,"",0,se_travel_top_ziz_cry_pass,1400750010,""
40075,"","",0.01,2,1000001,"",-270,0,1400750011,""
40075,"","",0.01,2,9,"",-270,0,1400750012,""
40075,"","",0.01,2,16,"",-270,0,1400750013,""
40075,"","","",32,400702,"","",0,1400750014,""
40075,"","","",32,400703,"","",1,1400750015,""
40075,"","","",32,400781,"","",1,1400750016,""
40075,"","","",93,0.1,"","",0,1400750017,""
40075,"","","",3,1000001,"",0,travel_topdrama_r_4007_put,1400750018,0
40075,"","","",3,9,"",0,put,1400750019,0
40075,"","","",3,16,"",0,put,1400750020,0
40075,"","","",93,1.3,"","",0,1400750021,""
40075,"","","",23,se_travel_top,"",0,se_travel_top_ziz_drop1,1400750022,""
40075,"","","",32,400730,"","",1,1400750023,""
40075,"","","",93,1,"","",0,1400750024,""
40075,"","","",23,se_travel_top,"",0,se_travel_top_ziz_dizzy,1400750025,""
40075,"","","",93,1.2,"","",0,1400750026,""
40075,"","","",23,se_travel_top,"",0,se_travel_top_ziz_joy1,1400750027,""
40075,"","","",93,0.3,"","",0,1400750028,""
40075,"","",0,12,1000001,0,0.01,7,1400750029,""
40075,"","","",93,1,"","",0,1400750030,""
40075,"","","",111,"","","","",1400750031,""
40075,"","","",91,0,"","","",1400750032,""
40091,run,1,0,5,18,-75,60,400991,1400910001,0.35
40091,run2,1,-67,5,18,-38,58,400992,1400910002,0.35
40091,run3,1,47,5,18,-16,56,400993,1400910003,0.35
40091,"","",-75,31,400915,0.35,0,400915,1400910004,1
40091,rare,0,0,5,0,-90,110,0,1400910005,1
40091,"","","",91,0,"","",0,1400910006,""
40091,"",0,"",3,400991,"",0,run,1400910007,0
40091,"",0,"",3,400992,"",0,run2,1400910008,0
40091,"",0,"",3,400993,"",0,run3,1400910009,0
40091,"","","",91,0,"","",0,1400910010,""
40091,"","",8.72,101,1400910007,0,100,100,1400910011,""
40091,"",0,"",3,400991,"",1,run,1400910012,0
40091,"",0,"",3,400992,"",1,run2,1400910013,0
40091,"",0,"",3,400993,"",1,run3,1400910014,0
40091,"","","",91,0,"","",0,1400910015,""
40092,travel_topdrama_r_4009_run,0,-1000,1,1,-177,51,1000001,1400920001,1.46
40092,empty,1,-1000,5,18,-330,60,400991,1400920002,0.8
40092,empty,1,-1000,5,18,-320,58,400992,1400920003,0.8
40092,empty,1,-1000,5,18,-280,56,400993,1400920004,0.8
40092,travel_topdrama_r_4000_empty,0,-250,5,17,-92,53,400999,1400920005,1.46
40092,"","",-147,31,400904,1,-1000,400904,1400920006,1
40092,"","",-330,31,400912,1,-1000,400951,1400920007,0
40092,"","",-320,31,400912,1,-1000,400952,1400920008,0
40092,"","",-280,31,400912,1,-1000,400953,1400920009,0
40092,"","",18,31,400905,1,-990,400905,1400920010,1
40092,"","",0,31,400900,1,0,400900,1400920011,1
40092,"","",0,31,400901,1,0,400901,1400920012,1
40092,"","",0,31,400902,1,0,400902,1400920013,1
40092,"","",0,31,400990,1,0,400990,1400920014,0
40092,"","",0,31,400009,1,0,400009,1400920015,1
40092,"","","",91,0,"","","",1400920016,""
40092,"","","",23,se_travel_top,"",0,se_travel_top_flock_foot1,1400920017,""
40092,"","","",93,0.3,"","",0,1400920018,""
40092,"","","",3,1000001,0,1,travel_topdrama_r_4009_run,1400920019,0.2
40092,"","",2,2,1000001,0,-177,0,1400920020,""
40092,"","",2,33,400905,0,18,-50,1400920021,""
40092,"","",2,33,400904,0,-147,0,1400920022,""
40092,"","","",93,0.7,"","",0,1400920023,""
40092,"","","",23,se_travel_top,"",0,se_travel_top_flock_rumble,1400920024,""
40092,"","","",122,3.5,"",3,7,1400920025,""
40092,"","","",91,1400920020,"","","",1400920026,""
40092,"","","",3,1000001,0,1,travel_topdrama_r_4009_lookAround,1400920027,0.2
40092,"","","",93,1.2,"","",0,1400920028,""
40092,"","","",32,400990,"","",1,1400920029,""
40092,"","","",103,"나무 그늘에 숨는다","","",1400920032,1400920030,""
40092,"","","",103,"바위 그늘에 숨는다","","",1400920034,1400920031,""
40092,"","","",102,1,"","",0,1400920032,""
40092,"","","",101,1400920036,"","","",1400920033,""
40092,"","","",102,2,"","",0,1400920034,""
40092,"","","",101,1400920036,"","","",1400920035,""
40092,"","","",91,0,"","","",1400920036,""
40093,"","","",93,0.1,"","","",1400930001,""
40093,"","","",32,400990,"","",0,1400930002,""
40093,empty,1,-1000,5,18,-150,53,400994,1400930003,0.75
40093,empty,1,-1000,5,18,-160,53,400995,1400930004,0.75
40093,"","",-150,31,400911,1,-1000,400954,1400930005,0
40093,"","",-160,31,400911,1,-1000,400955,1400930006,0
40093,"","",-177,31,400906,1,0,400906,1400930007,0
40093,"","",103,31,400908,1,-173,400908,1400930008,0
40093,"","",0,31,400916,1,0,400916,1400930009,0
40093,"","",0,31,400903,1,0,400903,1400930010,1
40093,"","","",93,0.01,"","",0,1400930011,""
40093,"","","",32,400902,"","",0,1400930012,""
40093,"","","",23,se_travel_top,"",0,se_travel_top_flock_hide1,1400930013,""
40093,"",0,"",3,1000001,0,0,travel_topdrama_r_4009_hide_tree,1400930014,0
40093,"","","",32,400906,"","",1,1400930015,""
40093,"","","",93,0.45,"","",0,1400930016,""
40093,"","","",3,1000001,"",0,travel_topdrama_r_4009_scared_tree,1400930017,0
40093,"","",0,2,1000001,0,-92,-250,1400930018,""
40093,"","","",93,0.5,"","",0,1400930019,""
40093,"","","",23,se_travel_top,"",0,se_travel_top_flock_pass_away,1400930020,""
40093,"","","",122,10,"",4.6,20,1400930021,""
40093,"","","",3,400991,"",1,run,1400930022,0
40093,"","",3,2,400991,0,-330,1500,1400930023,""
40093,"","","",32,400951,"","",1,1400930024,""
40093,"","",3,33,400951,0,-330,1500,1400930025,""
40093,"","","",93,0.4,"","",0,1400930026,""
40093,"","","",3,400994,"",1,run,1400930027,0
40093,"","",2.7,2,400994,0,-150,1500,1400930028,""
40093,"","","",32,400954,"","",1,1400930029,""
40093,"","",2.7,33,400954,0,-150,1500,1400930030,""
40093,"","","",93,0.2,"","",0,1400930031,""
40093,"","","",3,400993,"",1,run,1400930032,0
40093,"","",3,2,400993,0,-280,1500,1400930033,""
40093,"","","",32,400953,"","",1,1400930034,""
40093,"","",3,33,400953,0,-280,1500,1400930035,""
40093,"","","",93,0.4,"","",0,1400930036,""
40093,"","","",3,400995,"",1,run,1400930037,0
40093,"","",3,2,400995,0,-160,1500,1400930038,""
40093,"","","",32,400955,"","",1,1400930039,""
40093,"","",3,33,400955,0,-160,1500,1400930040,""
40093,"","","",93,0.5,"","",0,1400930041,""
40093,"","","",3,400992,"",1,run,1400930042,0
40093,"","",2.4,2,400992,0,-320,1500,1400930043,""
40093,"","","",32,400952,"","",1,1400930044,""
40093,"","",2.4,33,400952,0,-320,1500,1400930045,""
40093,"","","",93,1.6,"","","",1400930046,""
40093,"","","",93,0.7,"","",0,1400930047,""
40093,"","","",3,1000001,"",0,travel_topdrama_r_4009_relief_tree,1400930048,0
40093,"","","",3,400999,"",0,travel_topdrama_r_4009_relief_tree,1400930049,0
40093,"","","",32,400916,"","",1,1400930050,""
40093,"","","",93,0.3,"","",0,1400930051,""
40093,"","","",23,se_travel_top,"",0,se_travel_top_flock_relief,1400930052,""
40093,"","","",93,0.66,"","",0,1400930053,""
40093,"","","",32,400908,"","",1,1400930054,""
40093,"","","",93,0.2,"","",0,1400930055,""
40093,"","","",23,se_travel_top,"",0,se_travel_top_flock_drop_goldenbox1,1400930056,""
40093,"","","",23,se_travel_top,"",0,se_travel_top_flock_surprise,1400930057,""
40093,"","","",93,1,"","",0,1400930058,""
40093,"","","",23,se_travel_top,"",0,se_travel_top_flock_emote_note,1400930059,""
40093,"","","",91,1400930049,"","",0,1400930060,""
40093,"","","",111,"","","","",1400930061,""
40093,"","","",91,0,"","",0,1400930062,""
40094,"","","",93,0.1,"","","",1400940001,""
40094,"","","",32,400990,"","",0,1400940002,""
40094,empty,1,-1000,5,18,-150,53,400994,1400940003,0.75
40094,empty,1,-1000,5,18,-160,53,400995,1400940004,0.75
40094,"","",-150,31,400911,1,-1000,400954,1400940005,0
40094,"","",-160,31,400911,1,-1000,400955,1400940006,0
40094,"","",-177,31,400906,1,0,400906,1400940007,0
40094,"","",103,31,400908,1,-173,400908,1400940008,0
40094,"","",0,31,400917,1,0,400917,1400940009,0
40094,"","",0,31,400903,1,0,400903,1400940010,1
40094,"","","",93,0.01,"","",0,1400940011,""
40094,"","","",32,400902,"","",0,1400940012,""
40094,"","","",23,se_travel_top,"",0,se_travel_top_flock_hide1,1400940013,""
40094,"",0,"",3,1000001,0,0,travel_topdrama_r_4009_hide_tree,1400940014,0
40094,"","","",32,400906,"","",1,1400940015,""
40094,"","","",93,0.45,"","",0,1400940016,""
40094,"","","",3,1000001,"",0,travel_topdrama_r_4009_scared_tree,1400940017,0
40094,"","",0,2,1000001,0,-92,-250,1400940018,""
40094,"","","",93,0.5,"","",0,1400940019,""
40094,"","","",23,se_travel_top,"",0,se_travel_top_flock_pass_away,1400940020,""
40094,"","","",122,10,"",4.6,20,1400940021,""
40094,"","","",3,400991,"",1,run,1400940022,0
40094,"","",3,2,400991,0,-330,1500,1400940023,""
40094,"","","",32,400951,"","",1,1400940024,""
40094,"","",3,33,400951,0,-330,1500,1400940025,""
40094,"","","",93,0.4,"","",0,1400940026,""
40094,"","","",3,400994,"",1,run,1400940027,0
40094,"","",2.7,2,400994,0,-150,1500,1400940028,""
40094,"","","",32,400954,"","",1,1400940029,""
40094,"","",2.7,33,400954,0,-150,1500,1400940030,""
40094,"","","",93,0.2,"","",0,1400940031,""
40094,"","","",3,400993,"",1,run,1400940032,0
40094,"","",3,2,400993,0,-280,1500,1400940033,""
40094,"","","",32,400953,"","",1,1400940034,""
40094,"","",3,33,400953,0,-280,1500,1400940035,""
40094,"","","",93,0.4,"","",0,1400940036,""
40094,"","","",3,400995,"",1,run,1400940037,0
40094,"","",3,2,400995,0,-160,1500,1400940038,""
40094,"","","",32,400955,"","",1,1400940039,""
40094,"","",3,33,400955,0,-160,1500,1400940040,""
40094,"","","",93,0.5,"","",0,1400940041,""
40094,"","","",3,400992,"",1,run,1400940042,0
40094,"","",2.4,2,400992,0,-320,1500,1400940043,""
40094,"","","",32,400952,"","",1,1400940044,""
40094,"","",2.4,33,400952,0,-320,1500,1400940045,""
40094,"","","",93,1.6,"","","",1400940046,""
40094,"","","",93,0.7,"","",0,1400940047,""
40094,"","","",3,1000001,"",0,travel_topdrama_r_4009_relief_tree,1400940048,0
40094,"","","",3,400999,"",0,travel_topdrama_r_4009_relief_tree,1400940049,0
40094,"","","",32,400917,"","",1,1400940050,""
40094,"","","",93,0.3,"","",0,1400940051,""
40094,"","","",23,se_travel_top,"",0,se_travel_top_flock_relief,1400940052,""
40094,"","","",93,0.66,"","",0,1400940053,""
40094,"","","",32,400908,"","",1,1400940054,""
40094,"","","",93,0.2,"","",0,1400940055,""
40094,"","","",23,se_travel_top,"",0,se_travel_top_flock_drop_goldenbox1,1400940056,""
40094,"","","",23,se_travel_top,"",0,se_travel_top_flock_surprise,1400940057,""
40094,"","","",93,1,"","",0,1400940058,""
40094,"","","",23,se_travel_top,"",0,se_travel_top_flock_emote_note,1400940059,""
40094,"","","",91,1400940049,"","",0,1400940060,""
40094,"","","",111,"","","","",1400940061,""
40094,"","","",91,0,"","",0,1400940062,""
40095,"","","",93,0.1,"","","",1400950001,""
40095,"","","",32,400990,"","",0,1400950002,""
40095,empty,1,-1000,5,18,-150,48,400994,1400950003,0.75
40095,empty,1,-1000,5,18,-160,48,400995,1400950004,0.75
40095,"","",-150,31,400913,1,-1000,400954,1400950005,0
40095,"","",-160,31,400913,1,-1000,400955,1400950006,0
40095,"","",-209,31,400914,1,-1000,400956,1400950007,0
40095,"","",-111,31,400909,1,140,400909,1400950008,0
40095,"","",-156,31,400910,300,-65,400910,1400950009,0
40095,"","",-177,31,400907,1,0,400907,1400950010,1
40095,"","",0,31,400918,1,0,400918,1400950011,0
40095,"","","",23,se_travel_top,"",0,se_travel_top_flock_hide2,1400950012,""
40095,"",0,"",3,1000001,0,0,travel_topdrama_r_4009_hide_rock,1400950013,0
40095,"","","",93,0.45,"","",0,1400950014,""
40095,"","","",3,1000001,"",0,travel_topdrama_r_4009_scared_rock,1400950015,0
40095,"","",0,2,1000001,0,-222,382,1400950016,""
40095,"","","",93,0.5,"","",0,1400950017,""
40095,"","","",23,se_travel_top,"",0,se_travel_top_flock_pass_away,1400950018,""
40095,"","","",122,10,"",4.6,20,1400950019,""
40095,"","","",3,400991,"",1,run,1400950020,0
40095,"","",3,2,400991,0,-330,1500,1400950021,""
40095,"","","",32,400951,"","",1,1400950022,""
40095,"","",3,33,400951,0,-330,1500,1400950023,""
40095,"","","",93,0.4,"","",0,1400950024,""
40095,"","","",3,400994,"",1,run,1400950025,0
40095,"","",2.7,2,400994,0,-150,1500,1400950026,""
40095,"","","",32,400954,"","",1,1400950027,""
40095,"","",2.7,33,400954,0,-150,1500,1400950028,""
40095,"","","",93,0.2,"","",0,1400950029,""
40095,"","","",3,400993,"",1,run,1400950030,0
40095,"","",3,2,400993,0,-280,1500,1400950031,""
40095,"","","",32,400953,"","",1,1400950032,""
40095,"","",3,33,400953,0,-280,1500,1400950033,""
40095,"","","",93,0.4,"","",0,1400950034,""
40095,"","","",3,400995,"",1,run,1400950035,0
40095,"","",3,2,400995,0,-160,1500,1400950036,""
40095,"","","",32,400955,"","",1,1400950037,""
40095,"","",3,33,400955,0,-160,1500,1400950038,""
40095,"","","",93,0.5,"","",0,1400950039,""
40095,"","","",3,400992,"",1,run,1400950040,0
40095,"","",2.4,2,400992,0,-320,1500,1400950041,""
40095,"","","",32,400952,"","",1,1400950042,""
40095,"","",2.4,33,400952,0,-320,1500,1400950043,""
40095,"","","",93,1.6,"","","",1400950044,""
40095,"","","",93,0.7,"","",0,1400950045,""
40095,"","","",3,1000001,"",0,travel_topdrama_r_4009_relief,1400950046,0
40095,"","","",3,400999,"",0,travel_topdrama_r_4009_relief,1400950047,0
40095,"","",0,2,400999,0,-222,382,1400950048,""
40095,"","","",23,se_travel_top,"",0,se_travel_top_flock_foot2,1400950049,""
40095,"","","",93,0.3,"","",0,1400950050,""
40095,"","","",23,se_travel_top,"",0,se_travel_top_flock_relief,1400950051,""
40095,"","",0,2,400991,0,-209,-1000,1400950052,""
40095,"","","",91,0,"","","",1400950053,""
40095,"","",1,2,400991,0,-209,80,1400950054,""
40095,"","","",32,400956,"","",1,1400950055,""
40095,"","",1,33,400956,0,-209,80,1400950056,""
40095,"","","",91,0,"","","",1400950057,""
40095,"","","",23,se_travel_top,"",0,se_travel_top_flock_hit,1400950058,""
40095,"","","",122,20,"",0.2,20,1400950059,""
40095,"","","",3,400991,"",0,die,1400950060,0
40095,"","","",32,400909,"","",1,1400950061,""
40095,"","","",32,400918,"","",1,1400950062,""
40095,"","","",23,se_travel_top,"",0,se_travel_top_flock_panic,1400950063,""
40095,"","","",3,1000001,"",0,travel_topdrama_r_4009_shock_look,1400950064,0.1
40095,"","","",93,0.4,"","",0,1400950065,""
40095,"","","",23,se_travel_top,"",0,se_travel_top_flock_drop_goldenbox2,1400950066,""
40095,"","","",93,0.5,"","",0,1400950067,""
40095,"","","",23,se_travel_top,"",0,se_travel_top_flock_dizzy,1400950068,""
40095,"","","",122,0,"",0.15,12,1400950069,""
40095,"","","",32,400910,"","",1,1400950070,""
40095,"","","",93,1.67,"","",0,1400950071,""
40095,"","","",111,"","","","",1400950072,""
40095,"","","",91,0,"","",0,1400950073,""
40101,"","",-55,31,401000,0.65,0,401000,1401010001,1
40101,normal,0,0,5,0,-73,55,0,1401010002,1
40101,"","","",91,0,"","",0,1401010003,""
40102,<weapon>_idle,0,-1000,1,2,-140,51,1000001,1401020001,1
40102,idle,0,185,5,20,-140,50,20,1401020002,0.6
40102,"","",0,31,401001,1,0,401001,1401020003,1
40102,"","",0,31,401002,1,0,401002,1401020004,1
40102,"","",-140,31,401003,1,-1000,401003,1401020005,0
40102,"","",-60,31,401004,1,185,401004,1401020006,0
40102,"","",-100,31,401005,0.7,135,401005,1401020007,0
40102,"","",0,31,400010,1,0,400010,1401020008,1
40102,"","","",91,0,"","",0,1401020009,""
40102,"","","",93,0.7,"","",0,1401020010,""
40102,"","","",3,1000001,"",1,<weapon>_run,1401020011,0.2
40102,"","",1.5,2,1000001,0,-140,-170,1401020012,""
40102,"","","",32,401003,"","",1,1401020013,""
40102,"","",1.5,33,401003,0,-140,-170,1401020014,""
40102,"","","",93,0.2,"","",0,1401020015,""
40102,"","","",23,se_travel_top,"",0,se_travel_top_defeat_foot,1401020016,""
40102,"","","",93,0.5,"","",0,1401020017,""
40102,"",220,0,12,1000001,0,0.5,4,1401020018,20
40102,"","","",93,0.04,"","",0,1401020019,""
40102,"","","",23,se_travel_top,"",0,se_travel_top_defeat_emote_notice,1401020020,""
40102,"","","",91,1401020012,"","","",1401020021,""
40102,"","","",3,1000001,"",1,<weapon>_idle,1401020022,0
40102,"","","",32,401003,"","",0,1401020023,""
40102,"","","",93,0.5,"","",0,1401020024,""
40102,"",0,<weapon>_idle,3,1000001,1,0,<weapon>_attack_skipQuest,1401020025,0
