id,icon_name,effect_name,quest_id,description
100102705,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",81001027,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
100102706,9,"HP 흡수 감소",81001027,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
100102801,12,"불 속성 보너스 (특대) 증가",81001028,"불 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 불 속성 이외의 속성 보너스는 무효화된다."
100102802,11,"심역 몬스터",81001028,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
100102803,17,"TP 상승 최대치 부여",81001028,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
100102804,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",81001028,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
100102805,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",81001028,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
100102806,9,"HP 흡수 감소",81001028,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
100102901,12,"불 속성 보너스 (특대) 증가",81001029,"불 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 불 속성 이외의 속성 보너스는 무효화된다."
100102902,11,"심역 몬스터",81001029,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
100102903,17,"TP 상승 최대치 부여",81001029,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
100102904,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",81001029,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
100102905,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",81001029,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
100102906,9,"HP 흡수 감소",81001029,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
100103001,12,"불 속성 보너스 (특대) 증가",81001030,"불 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 불 속성 이외의 속성 보너스는 무효화된다."
100103002,11,"심역 몬스터",81001030,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
100103003,17,"TP 상승 최대치 부여",81001030,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
100103004,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",81001030,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
100103005,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",81001030,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
100103006,9,"HP 흡수 감소",81001030,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
100103007,boss_tp_down_cut,"TP 감소 컷",81001030,"전투 시작 시 모든 몬스터의  TP 감소 100％ 컷 상태가 된다."
100103008,2,"HP 회복량 감소",81001030,"전투 시작 시 모든 캐릭터의 HP 회복량이 (특대) 감소한다."
100103101,12,"불 속성 보너스 (특대) 증가",81001031,"불 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 불 속성 이외의 속성 보너스는 무효화된다."
100103102,11,"심역 몬스터",81001031,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
100103103,17,"TP 상승 최대치 부여",81001031,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
100103104,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",81001031,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
100103105,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",81001031,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
100103106,9,"HP 흡수 감소",81001031,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
100103201,12,"불 속성 보너스 (특대) 증가",81001032,"불 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 불 속성 이외의 속성 보너스는 무효화된다."
100103202,11,"심역 몬스터",81001032,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
100103203,17,"TP 상승 최대치 부여",81001032,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
100103204,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",81001032,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
100103205,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",81001032,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
100103206,9,"HP 흡수 감소",81001032,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
100103301,12,"불 속성 보너스 (특대) 증가",81001033,"불 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 불 속성 이외의 속성 보너스는 무효화된다."
100103302,11,"심역 몬스터",81001033,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
100103303,17,"TP 상승 최대치 부여",81001033,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
100103304,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",81001033,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
100103305,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",81001033,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
100103306,9,"HP 흡수 감소",81001033,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
100103401,12,"불 속성 보너스 (특대) 증가",81001034,"불 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 불 속성 이외의 속성 보너스는 무효화된다."
100103402,11,"심역 몬스터",81001034,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
100103403,17,"TP 상승 최대치 부여",81001034,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
100103404,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",81001034,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
100103405,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",81001034,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
100103406,9,"HP 흡수 감소",81001034,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
100103501,12,"불 속성 보너스 (특대) 증가",81001035,"불 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 불 속성 이외의 속성 보너스는 무효화된다."
100103502,11,"심역 몬스터",81001035,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
100103503,17,"TP 상승 최대치 부여",81001035,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
100103504,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",81001035,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
100103505,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",81001035,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
100103506,9,"HP 흡수 감소",81001035,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
100103601,25,"위험 영역",81001036,"전투 중, 「반격 배리어」 효과가 발동한다."
100103602,12,"불 속성 보너스 (특대) 증가",81001036,"불 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 불 속성 이외의 속성 보너스는 무효화된다."
100103603,11,"심역 몬스터",81001036,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
100103604,17,"TP 상승 최대치 부여",81001036,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
100103605,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",81001036,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
100103606,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",81001036,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
100103607,9,"HP 흡수 감소",81001036,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
100103608,24,"반격 배리어",81001036,"전투 시작 시, 모든 몬스터에게 공격해 온 캐릭터에게 10000 데미지를 입히는 반격 배리어를 5개 부여한다."
100103701,12,"불 속성 보너스 (특대) 증가",81001037,"불 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 불 속성 이외의 속성 보너스는 무효화된다."
100103702,11,"심역 몬스터",81001037,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
100103703,17,"TP 상승 최대치 부여",81001037,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
100103704,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",81001037,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
100103705,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",81001037,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
100103706,9,"HP 흡수 감소",81001037,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
100103801,12,"불 속성 보너스 (특대) 증가",81001038,"불 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 불 속성 이외의 속성 보너스는 무효화된다."
100103802,11,"심역 몬스터",81001038,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
100103803,17,"TP 상승 최대치 부여",81001038,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
100103804,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",81001038,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
100103805,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",81001038,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
100103806,9,"HP 흡수 감소",81001038,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
100103901,12,"불 속성 보너스 (특대) 증가",81001039,"불 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 불 속성 이외의 속성 보너스는 무효화된다."
100103902,11,"심역 몬스터",81001039,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
100103903,17,"TP 상승 최대치 부여",81001039,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
100103904,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",81001039,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
100103905,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",81001039,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
100103906,9,"HP 흡수 감소",81001039,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
100104001,12,"불 속성 보너스 (특대) 증가",81001040,"불 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 불 속성 이외의 속성 보너스는 무효화된다."
