param_06,param_01,command_type,command_id,param_08,param_03,param_05,param_02,drama_id,param_07,param_04
0,100411,3,1009809093,"",0,1,lsv_agree_sad,1009809,0.2,lsv_idle_normal_sad
0,102011,3,1009809094,"",0,1,lsv_agree_sad,1009809,0.2,lsv_idle_normal_sad
"",vo_lsv,21,1009809095,"",0,"",vo_lsv_0932,1009809,"",0
0,100411,11,1009809096,0,10,1,"…응.",1009809,0,1
0,102011,11,1009809097,0,10,1,"…응.",1009809,0,1
"",0,91,1009809098,"","","","",1009809,"",""
0.2,0,22,1009809099,"",1,"",0,1009809,"",""
"","",102,1009809100,"","","","",1009809,"",""
"",0.2,93,1009809101,"","","","",1009809,"",""
0,103611,12,1009809102,0,1,0,1,1009809,0,0
0.2,103611,3,1009809103,"",1,"",lsv_talk_normal_sad,1009809,"",""
"",3,93,1009809104,"","","",0,1009809,"",""
0.2,103611,3,1009809105,"",1,"",lsv_idle_normal,1009809,"",""
0,102011,12,1009809106,0,1,0,2,1009809,0,0
0.2,102011,3,1009809107,"",1,"",lsv_talk_bitter,1009809,"",""
"",3,93,1009809108,"","","",0,1009809,"",""
0.2,102011,3,1009809109,"",1,"",lsv_idle_sad_normal,1009809,"",""
0,100411,12,1009809110,0,1,0,4,1009809,0,0
0.2,100411,3,1009809111,"",1,"",lsv_idle_anger_sad,1009809,"",""
"",3,93,1009809112,"","","",0,1009809,"",""
0.2,100411,3,1009809113,"",1,"",lsv_idle_normal_sad,1009809,"",""
"",1009809102,101,1009809114,"","","","",1009809,"",""
1,333,6,1009809115,"",1,0,1,1009809,0,1
"",103611,4,1009809116,"","","",1,1009809,"",""
0.2,103611,3,1009809117,"",1,"",lsv_run_sad,1009809,"",""
"",103611,2,1009809118,"",-235,0,-750,1009809,"",0.8
"",102011,4,1009809119,"","","",0,1009809,"",""
0.2,102011,3,1009809120,"",1,"",lsv_run_sad,1009809,"",""
"",102011,2,1009809121,"",-220,0,750,1009809,"",0.8
"",100411,4,1009809122,"","","",0,1009809,"",""
0.2,100411,3,1009809123,"",1,"",lsv_run_sad,1009809,"",""
"",100411,2,1009809124,"",-250,0,850,1009809,"",0.8
"",0.6,93,1009809125,"","","","",1009809,"",""
0.2,103611,6,1009809126,"",1,0,1,1009809,0,1
0.2,102011,6,1009809127,"",1,0,1,1009809,0,1
0.2,100411,6,1009809128,"",1,0,1,1009809,0,1
"",0,91,1009809129,"","","","",1009809,"",""
1.95,1,1,1009810001,lsv_idle_normal,102,-235,100411,1009810,0,-650
1.95,1,1,1009810002,lsv_idle_normal,100,-220,102011,1009810,1,650
1.95,1,1,1009810003,lsv_idle_normal,101,-250,103611,1009810,1,750
1,1,5,1009810004,lsv_white_loop,0,0,333,1009810,0,0
0,333,6,1009810005,"",1,0,1,1009810,0,1
0,100411,6,1009810006,"",1,0,1,1009810,0,1
0,102011,6,1009810007,"",1,0,1,1009810,0,1
0,103611,6,1009810008,"",1,0,1,1009810,0,1
"",1,93,1009810009,"","","",0,1009810,"",""
0.8,333,6,1009810010,"",1,0.4,1,1009810,0,1
0.2,100411,3,1009810011,"",1,"",lsv_walk,1009810,"",""
"",100411,2,1009810012,"",-235,0,-200,1009810,"",2
0.4,100411,6,1009810013,"",1,1,1,1009810,0,1
0.2,102011,3,1009810014,"",1,"",lsv_walk,1009810,"",""
"",102011,2,1009810015,"",-220,0,100,1009810,"",2
0.4,102011,6,1009810016,"",1,1,1,1009810,0,1
0.2,103611,3,1009810017,"",1,"",lsv_walk,1009810,"",""
"",103611,2,1009810018,"",-250,0,270,1009810,"",2
0.4,103611,6,1009810019,"",1,1,1,1009810,0,1
"",2,93,1009810020,"","","",0,1009810,"",""
0.2,100411,3,1009810021,"",1,"",lsv_idle_normal,1009810,"",""
0.2,102011,3,1009810022,"",1,"",lsv_idle_normal,1009810,"",""
0.2,103611,3,1009810023,"",1,"",lsv_idle_normal,1009810,"",""
"",0.6,93,1009810024,"","","",0,1009810,"",""
0,103611,3,1009810025,"",0,1,lsv_talk_guts2_anger,1009810,0.2,lsv_talk_guts2_anger_loop
"",vo_lsv,21,1009810026,"",0,"",vo_lsv_1021,1009810,"",0
0,103611,11,1009810027,0,10,1,"…여기까지 왔으니,\n마지막까지 책임지고\n제대로 돌려보내 주자.",1009810,0,1
"",0,91,1009810028,"","","","",1009810,"",""
0.2,103611,3,1009810029,"",1,"",lsv_idle_guts2_anger,1009810,"",""
0.2,102011,3,1009810030,"",1,"",lsv_talk_joy3_dere,1009810,"",""
"",vo_lsv,21,1009810031,"",0,"",vo_lsv_1022,1009810,"",0
0,102011,11,1009810032,0,10,1,"…그러네.\n다 함께 정했는걸.",1009810,0,1
"",0,91,1009810033,"","","","",1009810,"",""
0.2,102011,3,1009810034,"",1,"",lsv_idle_sad_joynormal,1009810,"",""
0.2,100411,3,1009810035,"",1,"",lsv_talk_thinking,1009810,"",""
"",vo_lsv,21,1009810036,"",0,"",vo_lsv_1023,1009810,"",0
0,100411,11,1009810037,0,10,1,"하지만…\n그 전에 할 일은 있어.",1009810,0,1
"",0,91,1009810038,"","","","",1009810,"",""
0.2,100411,3,1009810039,"",1,"",lsv_idle_normal,1009810,"",""
0.2,102011,3,1009810040,"",1,"",lsv_idle_normal,1009810,"",""
0,100411,3,1009810041,"",0,1,lsv_talk_guts2,1009810,0.2,lsv_talk_guts2_loop
"",vo_lsv,21,1009810042,"",0,"",vo_lsv_1024,1009810,"",0
0,100411,11,1009810043,0,10,1,"뮤뮤를 건강하게 만들고,\n또 특훈!\n저쪽에서도 괜찮도록 말이야♪",1009810,0,1
"",0,91,1009810044,"","","","",1009810,"",""
0.2,100411,3,1009810045,"",1,"",lsv_idle_guts2_joy,1009810,"",""
0,103611,3,1009810046,"",0,1,lsv_talk_doya,1009810,0.2,lsv_talk_doya_loop
"",vo_lsv,21,1009810047,"",0,"",vo_lsv_1025,1009810,"",0
0,103611,11,1009810048,0,10,1,"…아직,\n할 일은 많네.\n우리도 힘내야겠어.",1009810,0,1
"",0,91,1009810049,"","","","",1009810,"",""
0.2,103611,3,1009810050,"",1,"",lsv_idle_doya,1009810,"",""
0,100411,3,1009810051,"",0,1,lsv_talk_cool_joy,1009810,0.2,lsv_talk_cool_joy_loop
"",vo_lsv,21,1009810052,"",0,"",vo_lsv_1026,1009810,"",0
0,100411,11,1009810053,0,10,1,"그래그래, 그 기세야!",1009810,0,1
"",0,91,1009810054,"","","","",1009810,"",""
0.2,100411,3,1009810055,"",1,"",lsv_idle_cool_joy,1009810,"",""
0.2,102011,3,1009810056,"",1,"",lsv_talk_wish_joy,1009810,"",""
"",vo_lsv,21,1009810057,"",0,"",vo_lsv_1027,1009810,"",0
0,102011,11,1009810058,0,10,1,"그럼, 우선은\n뮤뮤를 건강하게\n만들어야지!",1009810,0,1
"",0,91,1009810059,"","","","",1009810,"",""
0.2,102011,3,1009810060,"",1,"",lsv_idle_wish_joy,1009810,"",""
0.2,100411,3,1009810061,"",1,"",lsv_talk_cool_loop,1009810,"",""
"",vo_lsv,21,1009810062,"",0,"",vo_lsv_1028,1009810,"",0
0,100411,11,1009810063,0,10,1,"건강하게라~\n오빠.\n무슨 좋은 아이디어 있어?",1009810,0,1
"",0,91,1009810064,"","","","",1009810,"",""
0.2,100411,3,1009810065,"",1,"",lsv_idle_cool,1009810,"",""
0,100411,3,1009810066,"",0,1,lsv_choice,1009810,0.2,lsv_look_idle_normal
0,102011,3,1009810067,"",0,1,lsv_choice,1009810,0.2,lsv_look_idle_normal
0,103611,3,1009810068,"",0,1,lsv_choice,1009810,0.2,lsv_look_idle_normal
"",0.1,93,1009810069,"","","",0,1009810,"",""
"",100411,2,1009810070,"",-235,2,-452,1009810,0.2,0.33
"",102011,2,1009810071,"",-220,2,420,1009810,0.2,0.33
"",103611,2,1009810072,"",-250,2,545,1009810,0.2,0.33
0.2,0,22,1009810073,"",1,"",0,1009810,"",""
"","밥을 잔뜩 준다",103,1009810074,"",0,"",1009810077,1009810,"",""
"","많이 잔다",103,1009810075,"",0,"",1009810101,1009810,"",""
"","가볍게 논다",103,1009810076,"",0,"",1009810125,1009810,"",""
0,100411,3,1009810077,"",0,1,lsv_choice,1009810,0.2,lsv_idle_normal
0,102011,3,1009810078,"",0,1,lsv_choice,1009810,0.2,lsv_idle_normal
0,103611,3,1009810079,"",0,1,lsv_choice,1009810,0.2,lsv_idle_normal
"",0.1,93,1009810080,"","","",0,1009810,"",""
"",100411,2,1009810081,"",-235,2,-200,1009810,0.2,0.33
"",102011,2,1009810082,"",-220,2,100,1009810,0.2,0.33
"",103611,2,1009810083,"",-250,2,270,1009810,0.2,0.33
"",0.7,93,1009810084,"","","",0,1009810,"",""
0.2,103611,3,1009810085,"",1,"",lsv_talk_joy3_blink,1009810,"",""
"",vo_lsv,21,1009810086,"",0,"",vo_lsv_1029,1009810,"",0
0,103611,11,1009810087,0,10,1,"배가 고프면\n힘은 낼 수 없으니까요.\n그런 속담도 있고.",1009810,0,1
"",0,91,1009810088,"","","","",1009810,"",""
0.2,103611,3,1009810089,"",1,"",lsv_idle_normal_joy,1009810,"",""
0.2,102011,3,1009810090,"",1,"",lsv_talk_joy1,1009810,"",""
"",vo_lsv,21,1009810091,"",0,"",vo_lsv_1030,1009810,"",0
0,102011,11,1009810092,0,10,1,"뮤뮤가 기뻐할 만한 밥\n잔뜩 만들어 줘야지~♪",1009810,0,1
"",0,91,1009810093,"","","","",1009810,"",""
0.2,102011,3,1009810094,"",1,"",lsv_idle_joy,1009810,"",""
0,100411,3,1009810095,"",0,1,lsv_talk_guts2_joy,1009810,0.2,lsv_talk_guts2_joy_loop
"",vo_lsv,21,1009810096,"",0,"",vo_lsv_1031,1009810,"",0
0,100411,11,1009810097,0,10,1,"좋~았어, 미소기도 하겠어~!\n스태미나가 붙는 요리,\n척척 만들어야지~!",1009810,0,1
"",0,91,1009810098,"","","","",1009810,"",""
0.2,100411,3,1009810099,"",1,"",lsv_idle_guts2_joy,1009810,"",""
"",1009810149,101,1009810100,"","","","",1009810,"",""
0,100411,3,1009810101,"",0,1,lsv_choice,1009810,0.2,lsv_idle_normal
0,102011,3,1009810102,"",0,1,lsv_choice,1009810,0.2,lsv_idle_normal
0,103611,3,1009810103,"",0,1,lsv_choice,1009810,0.2,lsv_idle_normal
"",0.1,93,1009810104,"","","",0,1009810,"",""
"",100411,2,1009810105,"",-235,2,-200,1009810,0.2,0.33
"",102011,2,1009810106,"",-220,2,100,1009810,0.2,0.33
"",103611,2,1009810107,"",-250,2,270,1009810,0.2,0.33
"",0.7,93,1009810108,"","","",0,1009810,"",""
0.2,100411,3,1009810109,"",1,"",lsv_talk_normal_suprise1,1009810,"",""
"",vo_lsv,21,1009810110,"",0,"",vo_lsv_1032,1009810,"",0
0,100411,11,1009810111,0,10,1,"피곤하면 잠이 오지~\n그럼, 뮤뮤가\n잠자기 편안하게 해주자!",1009810,0,1
"",0,91,1009810112,"","","","",1009810,"",""
0.2,100411,3,1009810113,"",1,"",lsv_idle_normal,1009810,"",""
0.2,103611,3,1009810114,"",1,"",lsv_talk_thinking_talkR,1009810,"",""
"",vo_lsv,21,1009810115,"",0,"",vo_lsv_1033,1009810,"",0
0,103611,11,1009810116,0,10,1,"잠자기 편안하게…\n자장가를 부르거나 하면 되나.",1009810,0,1
"",0,91,1009810117,"","","","",1009810,"",""
0.2,103611,3,1009810118,"",1,"",lsv_idle_thinking_surprise,1009810,"",""
0.2,102011,3,1009810119,"",1,"",lsv_talk_joy3,1009810,"",""
"",vo_lsv,21,1009810120,"",0,"",vo_lsv_1034,1009810,"",0
0,102011,11,1009810121,0,10,1,"그림책을 읽어주는 것도\n좋을 것 같아~\n다 같이 읽어주자♪",1009810,0,1
"",0,91,1009810122,"","","","",1009810,"",""
0.2,102011,3,1009810123,"",1,"",lsv_idle_joy,1009810,"",""
"",1009810149,101,1009810124,"","","","",1009810,"",""
0,100411,3,1009810125,"",0,1,lsv_choice,1009810,0.2,lsv_idle_normal
0,102011,3,1009810126,"",0,1,lsv_choice,1009810,0.2,lsv_idle_normal
0,103611,3,1009810127,"",0,1,lsv_choice,1009810,0.2,lsv_idle_normal
"",0.1,93,1009810128,"","","",0,1009810,"",""
"",100411,2,1009810129,"",-235,2,-200,1009810,0.2,0.33
"",102011,2,1009810130,"",-220,2,100,1009810,0.2,0.33
"",103611,2,1009810131,"",-250,2,270,1009810,0.2,0.33
"",0.7,93,1009810132,"","","",0,1009810,"",""
0.2,102011,3,1009810133,"",1,"",lsv_talk_surprise,1009810,"",""
"",vo_lsv,21,1009810134,"",0,"",vo_lsv_1035,1009810,"",0
0,102011,11,1009810135,0,10,1,"어? 놀면\n더 피곤해지거나\n하지 않을까…?",1009810,0,1
"",0,91,1009810136,"","","","",1009810,"",""
0.2,102011,3,1009810137,"",1,"",lsv_idle_surprise,1009810,"",""
0.2,100411,3,1009810138,"",1,"",lsv_talk_thinking_joyR,1009810,"",""
"",vo_lsv,21,1009810139,"",0,"",vo_lsv_1036,1009810,"",0
0,100411,11,1009810140,0,10,1,"하지만 놀면 기분이\n상쾌해지기도 하지~\n의외로 괜찮…을지도?",1009810,0,1
"",0,91,1009810141,"","","","",1009810,"",""
0.2,100411,3,1009810142,"",1,"",lsv_idle_thinking_joy1,1009810,"",""
0.2,103611,3,1009810143,"",1,"",lsv_talk_thinking_talkR,1009810,"",""
"",vo_lsv,21,1009810144,"",0,"",vo_lsv_1037,1009810,"",0
0,103611,11,1009810145,0,10,1,"수면의 질을 올린다…\n라고, 어른들이 말하곤 하지.\n정말로 가볍게 해보자.",1009810,0,1
"",0,91,1009810146,"","","","",1009810,"",""
0.2,103611,3,1009810147,"",1,"",lsv_idle_thinking_joy1,1009810,"",""
"",1009810149,101,1009810148,"","","","",1009810,"",""
"",0,91,1009810149,"","","","",1009810,"",""
"","",102,1009810150,"","","","",1009810,"",""
"",0,22,1009810151,"","","",0.2,1009810,"",""
"",0.2,93,1009810152,"","","","",1009810,"",""
0,102011,12,1009810153,0,1,0,11,1009810,0,0
0.2,102011,3,1009810154,"",1,"",lsv_talk_joy1,1009810,"",""
"",3,93,1009810155,"","","",0,1009810,"",""
0.2,102011,3,1009810156,"",1,"",lsv_idle_normal_joyR,1009810,"",""
0,100411,12,1009810157,0,1,0,6,1009810,0,0
0,100411,3,1009810158,"",0,1,lsv_talk_guts1,1009810,0.2,lsv_talk_guts1_loop
"",3,93,1009810159,"","","",0,1009810,"",""
0.2,100411,3,1009810160,"",1,"",lsv_idle_joy_normal,1009810,"",""
0,103611,12,1009810161,0,1,0,7,1009810,0,0
0,103611,3,1009810162,"",0,1,lsv_talk_cool_normal2,1009810,0.2,lsv_talk_cool_normal2_loop
"",3,93,1009810163,"","","",0,1009810,"",""
0.2,103611,3,1009810164,"",1,"",lsv_idle_normal_joy,1009810,"",""
"",1009810153,101,1009810165,"","","","",1009810,"",""
1,333,6,1009810166,"",1,0,1,1009810,0,1
"",100411,4,1009810167,"","","",1,1009810,"",""
0.2,100411,3,1009810168,"",1,"",lsv_run,1009810,"",""
"",100411,2,1009810169,"",-235,0,-750,1009810,"",0.8
"",102011,4,1009810170,"","","",0,1009810,"",""
0.2,102011,3,1009810171,"",1,"",lsv_run,1009810,"",""
"",102011,2,1009810172,"",-220,0,750,1009810,"",0.8
"",103611,4,1009810173,"","","",0,1009810,"",""
0.2,103611,3,1009810174,"",1,"",lsv_run,1009810,"",""
"",103611,2,1009810175,"",-250,0,850,1009810,"",0.8
"",0.6,93,1009810176,"","","","",1009810,"",""
0.2,100411,6,1009810177,"",1,0,1,1009810,0,1
0.2,102011,6,1009810178,"",1,0,1,1009810,0,1
0.2,103611,6,1009810179,"",1,0,1,1009810,0,1
"",0,91,1009810180,"","","","",1009810,"",""
1.95,1,1,1009811001,lsv_idle_normal,102,-495,102011,1009811,0,-200
1.95,1,1,1009811002,lsv_idle_normal,100,-480,103611,1009811,1,100
1.95,1,1,1009811003,lsv_idle_normal,101,-510,100411,1009811,1,270
1,1,5,1009811004,lsv_white_loop,0,0,333,1009811,0,0
0,333,6,1009811005,"",1,0,1,1009811,0,1
0,102011,6,1009811006,"",1,0,1,1009811,0,1
0,103611,6,1009811007,"",1,0,1,1009811,0,1
0,100411,6,1009811008,"",1,0,1,1009811,0,1
"",1,93,1009811009,"","","",0,1009811,"",""
0.8,333,6,1009811010,"",1,0.4,1,1009811,0,1
0.2,102011,3,1009811011,"",0,1,lsv_jump1,1009811,0.2,lsv_idle_normal
0.2,103611,3,1009811012,"",0,1,lsv_jump1,1009811,0.2,lsv_idle_normal
0.2,100411,3,1009811013,"",0,1,lsv_jump1,1009811,0.2,lsv_idle_normal
"",0.3,93,1009811014,"","","","",1009811,"",""
"",102011,2,1009811015,"",-235,0,-200,1009811,"",0.75
"",103611,2,1009811016,"",-220,0,100,1009811,"",0.75
"",100411,2,1009811017,"",-250,0,270,1009811,"",0.75
0.4,102011,6,1009811018,"",1,1,1,1009811,0,1
0.4,103611,6,1009811019,"",1,1,1,1009811,0,1
0.4,100411,6,1009811020,"",1,1,1,1009811,0,1
"",2,93,1009811021,"","","",0,1009811,"",""
0,100411,3,1009811022,"",0,1,lsv_talk_doya,1009811,0.2,lsv_talk_doya_loop
"",vo_lsv,21,1009811023,"",0,"",vo_lsv_1121,1009811,"",0
0,100411,11,1009811024,0,10,1,"뮤뮤도\n건강해졌으니,\n특훈 시작이야!",1009811,0,1
"",0,91,1009811025,"","","","",1009811,"",""
0.2,100411,3,1009811026,"",1,"",lsv_idle_doya,1009811,"",""
0.2,103611,3,1009811027,"",1,"",lsv_talk_surprise,1009811,"",""
"",vo_lsv,21,1009811028,"",0,"",vo_lsv_1122,1009811,"",0
0,103611,11,1009811029,0,10,1,"미미.\n수다 공부는\n어떤 걸 했어?",1009811,0,1
"",0,91,1009811030,"","","","",1009811,"",""
0.2,103611,3,1009811031,"",1,"",lsv_idle_surprise,1009811,"",""
0.2,102011,3,1009811032,"",1,"",lsv_talk_wish_joy,1009811,"",""
"",vo_lsv,21,1009811033,"",0,"",vo_lsv_1123,1009811,"",0
0,102011,11,1009811034,0,10,1,"에헤헤♪\n어떤 거라고 생각해~?",1009811,0,1
"",0,91,1009811035,"","","","",1009811,"",""
0.2,102011,3,1009811036,"",1,"",lsv_idle_joy,1009811,"",""
0.2,100411,3,1009811037,"",1,"",lsv_talk_surprise_talkjoy,1009811,"",""
"",vo_lsv,21,1009811038,"",0,"",vo_lsv_1124,1009811,"",0
0,100411,11,1009811039,0,10,1,"오, 어쩐지 퀴즈 같아!\n좋~았어, 맞추겠어~!\n으~음…",1009811,0,1
"",0,91,1009811040,"","","","",1009811,"",""
0.2,100411,3,1009811041,"",1,"",lsv_idle_surprise,1009811,"",""
0.2,103611,3,1009811042,"",1,"",lsv_talk_thinking_talkR,1009811,"",""
"",vo_lsv,21,1009811043,"",0,"",vo_lsv_1125,1009811,"",0
0,103611,11,1009811044,0,10,1,"나도 생각해 볼까.\n수다 공부…\n수다 공부……",1009811,0,1
"",0,91,1009811045,"","","","",1009811,"",""
0.2,103611,3,1009811046,"",1,"",lsv_idle_thinking,1009811,"",""
0.2,100411,3,1009811047,"",1,"",lsv_idle_thinking,1009811,"",""
"",vo_lsv,21,1009811048,"",0,"",vo_lsv_1126,1009811,"",0
0,103611,11,1009811049,0,10,1,"으~음…",1009811,0,1
0,100411,11,1009811050,0,10,1,"으~음…",1009811,0,1
"",0,91,1009811051,"","","","",1009811,"",""
0,102011,3,1009811052,"",0,1,lsv_choice,1009811,0.2,lsv_look_idle_normal
0,103611,3,1009811053,"",0,1,lsv_choice,1009811,0.2,lsv_look_idle_normal
0,100411,3,1009811054,"",0,1,lsv_choice,1009811,0.2,lsv_look_idle_normal
"",0.1,93,1009811055,"","","",0,1009811,"",""
"",102011,2,1009811056,"",-235,2,-452,1009811,0.2,0.33
"",103611,2,1009811057,"",-220,2,420,1009811,0.2,0.33
"",100411,2,1009811058,"",-250,2,545,1009811,0.2,0.33
0.2,0,22,1009811059,"",1,"",0,1009811,"",""
"","수다 떨었을 뿐?",103,1009811060,"",0,"",1009811063,1009811,"",""
"","수다…인가.",103,1009811061,"",0,"",1009811063,1009811,"",""
"","수다라고 생각하는데…",103,1009811062,"",0,"",1009811063,1009811,"",""
0,102011,3,1009811063,"",0,1,lsv_choice,1009811,0.2,lsv_idle_normal_joyR
0,103611,3,1009811064,"",0,1,lsv_choice,1009811,0.2,lsv_idle_normal
0,100411,3,1009811065,"",0,1,lsv_choice,1009811,0.2,lsv_idle_normal
"",0.1,93,1009811066,"","","",0,1009811,"",""
"",102011,2,1009811067,"",-235,2,-200,1009811,0.2,0.33
"",103611,2,1009811068,"",-220,2,100,1009811,0.2,0.33
"",100411,2,1009811069,"",-250,2,270,1009811,0.2,0.33
"",0.7,93,1009811070,"","","",0,1009811,"",""
"",0,91,1009811071,"","","","",1009811,"",""
0,102011,3,1009811072,"",0,1,lsv_handclap,1009811,0.2,lsv_talk_joy3
"",vo_lsv,21,1009811073,"",0,"",vo_lsv_1127,1009811,"",0
0,102011,11,1009811074,0,10,1,"오빠, 정답~!\n오늘의 공부는 말이야,\n계속 수다를 떨었어♪",1009811,0,1
"",0,91,1009811075,"","","","",1009811,"",""
0.2,102011,3,1009811076,"",1,"",lsv_idle_normal_joy,1009811,"",""
0.2,100411,3,1009811077,"",0,1,lsv_talk_tsun_surprise2,1009811,0.2,lsv_talk_bitter
"",vo_lsv,21,1009811078,"",0,"",vo_lsv_1128,1009811,"",0
0,100411,11,1009811079,0,10,1,"문제의 의미가 없잖아!?\n…하지만 미미다운가.",1009811,0,1
"",0,91,1009811080,"","","","",1009811,"",""
0.2,100411,3,1009811081,"",1,"",lsv_idle_normal,1009811,"",""
0.2,103611,3,1009811082,"",1,"",lsv_talk_wish,1009811,"",""
"",vo_lsv,21,1009811083,"",0,"",vo_lsv_1129,1009811,"",0
0,103611,11,1009811084,0,10,1,"게다가 수업에서 배우는 것보다도\n실제로 해보는 게 더\n좋은 것도 있으니까.",1009811,0,1
"",0,91,1009811085,"","","","",1009811,"",""
0.2,103611,3,1009811086,"",1,"",lsv_idle_wish,1009811,"",""
0.2,102011,3,1009811087,"",1,"",lsv_talk_joy3,1009811,"",""
"",vo_lsv,21,1009811088,"",0,"",vo_lsv_1130,1009811,"",0
0,102011,11,1009811089,0,10,1,"선생님은 즐겁네~\n에헤헤♪",1009811,0,1
"",0,91,1009811090,"","","","",1009811,"",""
0.2,102011,3,1009811091,"",1,"",lsv_idle_joy,1009811,"",""
"","",102,1009811092,"","","","",1009811,"",""
"",0,22,1009811093,"","","",0.2,1009811,"",""
"",1,93,1009811094,"","","","",1009811,"",""
0,100411,12,1009811095,0,1,0,2,1009811,0,0
0.2,100411,3,1009811096,"",1,"",lsv_talk_bitter,1009811,"",""
"",3,93,1009811097,"","","",0,1009811,"",""
0.2,100411,3,1009811098,"",1,"",lsv_idle_normal,1009811,"",""
0,103611,12,1009811099,0,1,0,10,1009811,0,0
0.2,103611,3,1009811100,"",1,"",lsv_talk_joy1_normal,1009811,"",""
"",3,93,1009811101,"","","",0,1009811,"",""
0.2,103611,3,1009811102,"",1,"",lsv_idle_wish,1009811,"",""
0,102011,12,1009811103,0,1,0,6,1009811,0,0
0.2,102011,3,1009811104,"",1,"",lsv_talk_memory_dere2,1009811,"",""
"",3,93,1009811105,"","","",0,1009811,"",""
0.2,102011,3,1009811106,"",1,"",lsv_idle_joy,1009811,"",""
"",1009811095,101,1009811107,"","","","",1009811,"",""
1,333,6,1009811108,"",1,0,1,1009811,0,1
"",102011,4,1009811109,"","","",1,1009811,"",""
0.2,102011,3,1009811110,"",1,"",lsv_run,1009811,"",""
"",102011,2,1009811111,"",-235,0,-750,1009811,"",0.8
"",103611,4,1009811112,"","","",0,1009811,"",""
0.2,103611,3,1009811113,"",1,"",lsv_run,1009811,"",""
"",103611,2,1009811114,"",-220,0,750,1009811,"",0.8
"",100411,4,1009811115,"","","",0,1009811,"",""
0.2,100411,3,1009811116,"",1,"",lsv_run,1009811,"",""
"",100411,2,1009811117,"",-250,0,850,1009811,"",0.8
"",0.6,93,1009811118,"","","","",1009811,"",""
0.2,102011,6,1009811119,"",1,0,1,1009811,0,1
0.2,103611,6,1009811120,"",1,0,1,1009811,0,1
0.2,100411,6,1009811121,"",1,0,1,1009811,0,1
"",0,91,1009811122,"","","","",1009811,"",""
1.95,1,1,1009812001,lsv_idle_normal,102,-235,103611,1009812,0,-750
1.95,1,1,1009812002,lsv_idle_normal,100,-220,100411,1009812,1,650
1.95,1,1,1009812003,lsv_idle_normal,101,-250,102011,1009812,1,750
1,1,5,1009812004,lsv_white_loop,0,0,333,1009812,0,0
0,333,6,1009812005,"",1,0,1,1009812,0,1
0,103611,6,1009812006,"",1,0,1,1009812,0,1
0,100411,6,1009812007,"",1,0,1,1009812,0,1
0,102011,6,1009812008,"",1,0,1,1009812,0,1
"",103611,7,1009812009,"",0,"",2,1009812,"",0
"",103611,2,1009812010,"",-235,0,-750,1009812,"",0.5
0,1,31,1009812011,"",-140,0.8,16,1009812,"",10
"",16,34,1009812012,"",0,"",2,1009812,"",0
"",1,93,1009812013,"","","",0,1009812,"",""
0.8,333,6,1009812014,"",1,0.4,1,1009812,0,1
0.2,103611,3,1009812015,"",0,1,lsv_see_think_pre,1009812,0,lsv_see_think
"",103611,2,1009812016,"",-235,0,-600,1009812,"",1.1
0.4,103611,6,1009812017,"",1,1,1,1009812,0,1
"",1,93,1009812018,"","","","",1009812,"",""
"",16,32,1009812019,"","","",1,1009812,"",""
"",0,91,1009812020,"","","","",1009812,"",""
"",103611,94,1009812021,"",260,80,240,1009812,"",0
"",16,32,1009812022,"","","",0,1009812,"",""
"",103611,7,1009812023,"",2,"",0,1009812,"",0
0.2,103611,3,1009812024,"",1,"",lsv_walk,1009812,"",""
"",103611,2,1009812025,"",-235,0,-250,1009812,"",2
0.2,100411,3,1009812026,"",1,"",lsv_walk_joy,1009812,"",""
"",100411,2,1009812027,"",-220,0,100,1009812,"",2
0.4,100411,6,1009812028,"",1,1,1,1009812,0,1
0.2,102011,3,1009812029,"",1,"",lsv_walk,1009812,"",""
"",102011,2,1009812030,"",-250,0,270,1009812,"",2
0.4,102011,6,1009812031,"",1,1,1,1009812,0,1
"",2,93,1009812032,"","","","",1009812,"",""
0.2,103611,3,1009812033,"",1,"",lsv_idle_normal,1009812,"",""
0.2,100411,3,1009812034,"",1,"",lsv_idle_joy,1009812,"",""
0.2,102011,3,1009812035,"",1,"",lsv_idle_normal,1009812,"",""
"",0.5,93,1009812036,"","","","",1009812,"",""
"",0,91,1009812037,"","","","",1009812,"",""
0.2,103611,3,1009812038,"",1,"",lsv_talk_normal_sad,1009812,"",""
"",vo_lsv,21,1009812039,"",0,"",vo_lsv_1221,1009812,"",0
0,103611,11,1009812040,0,10,1,"비밀이라니…\n이미 답이 그려져 있잖아?",1009812,0,1
"",0,91,1009812041,"","","","",1009812,"",""
0.2,103611,3,1009812042,"",1,"",lsv_idle_normal_sad,1009812,"",""
0.2,102011,3,1009812043,"",1,"",lsv_talk_sad,1009812,"",""
"",vo_lsv,21,1009812044,"",0,"",vo_lsv_1222,1009812,"",0
0,102011,11,1009812045,0,10,1,"미소기,\n오빠에게\n장난친 거야?",1009812,0,1
"",0,91,1009812046,"","","","",1009812,"",""
0.2,102011,3,1009812047,"",1,"",lsv_idle_sad,1009812,"",""
0,100411,3,1009812048,"",0,1,lsv_talk_cool_joy,1009812,0.2,lsv_talk_cool_joy_loop
"",vo_lsv,21,1009812049,"",0,"",vo_lsv_1223,1009812,"",0
0,100411,11,1009812050,0,10,1,"쯧쯧쯔!\n이건 상상이야~!\n아직 가르치기만 했을 뿐.",1009812,0,1
