event_top_adv_id,type,start_time,condition_type,event_id,value_1,character_id,value_2,story_id,end_time,condition_story_id,value_3
271,1001,"2021/01/28 15:00:00",0,10031,30,111801,0,5031405,"2021/02/11 14:59:59",0,0
272,1003,"2021/01/28 15:00:00",0,10031,2,111801,0,5031406,"2021/02/11 14:59:59",0,0
273,1003,"2021/01/28 15:00:00",0,10031,4,112001,0,5031407,"2021/02/11 14:59:59",0,0
274,1003,"2021/01/28 15:00:00",0,10031,7,111901,0,5031408,"2021/02/11 14:59:59",0,0
275,1003,"2021/01/28 15:00:00",0,10031,10,112101,0,5031409,"2021/02/11 14:59:59",0,0
276,1003,"2021/01/28 15:00:00",0,10031,13,112101,0,5031410,"2021/02/11 14:59:59",0,0
277,1003,"2021/01/28 15:00:00",0,10031,15,112101,0,5031411,"2021/02/11 14:59:59",0,0
278,1004,"2021/03/02 15:00:00",0,10033,112301,112301,0,5033401,"2021/03/16 14:59:59",0,0
279,1002,"2021/03/02 15:00:00",0,10033,1003303,112201,1,5033402,"2021/03/16 14:59:59",0,0
280,1001,"2021/03/02 15:00:00",0,10033,10,112201,0,5033403,"2021/03/16 14:59:59",0,0
281,1001,"2021/03/02 15:00:00",0,10033,20,112301,0,5033404,"2021/03/16 14:59:59",0,0
282,1001,"2021/03/02 15:00:00",0,10033,30,112301,0,5033405,"2021/03/16 14:59:59",0,0
283,1003,"2021/03/02 15:00:00",0,10033,2,112201,0,5033406,"2021/03/16 14:59:59",0,0
284,1003,"2021/03/02 15:00:00",0,10033,4,112301,0,5033407,"2021/03/16 14:59:59",0,0
285,1003,"2021/03/02 15:00:00",0,10033,7,112201,0,5033408,"2021/03/16 14:59:59",0,0
286,1003,"2021/03/02 15:00:00",0,10033,10,112301,0,5033409,"2021/03/16 14:59:59",0,0
287,1003,"2021/03/02 15:00:00",0,10033,13,112201,0,5033410,"2021/03/16 14:59:59",0,0
288,1003,"2021/03/02 15:00:00",0,10033,14,112201,0,5033411,"2021/03/16 14:59:59",0,0
299,1004,"2021/02/14 15:00:00",0,10032,108901,108901,0,5010401,"2021/02/21 14:59:59",0,0
300,1002,"2021/02/14 15:00:00",0,10032,1003203,108801,1,5010402,"2021/02/21 14:59:59",0,0
301,1001,"2021/02/14 15:00:00",0,10032,10,108901,0,5010403,"2021/02/21 14:59:59",0,0
302,1001,"2021/02/14 15:00:00",0,10032,20,108701,0,5010404,"2021/02/21 14:59:59",0,0
303,1001,"2021/02/14 15:00:00",0,10032,30,108801,0,5010405,"2021/02/21 14:59:59",0,0
304,1003,"2021/02/14 15:00:00",0,10032,2,108801,0,5010406,"2021/02/21 14:59:59",0,0
305,1003,"2021/02/14 15:00:00",0,10032,3,108901,0,5010407,"2021/02/21 14:59:59",0,0
306,1003,"2021/02/14 15:00:00",0,10032,4,108701,0,5010408,"2021/02/21 14:59:59",0,0
307,1003,"2021/02/14 15:00:00",0,10032,5,108901,0,5010409,"2021/02/21 14:59:59",0,0
308,1003,"2021/02/14 15:00:00",0,10032,6,108801,0,5010410,"2021/02/21 14:59:59",0,0
309,1003,"2021/02/14 15:00:00",0,10032,8,108701,0,5010411,"2021/02/21 14:59:59",0,0
310,1004,"2021/03/30 15:00:00",0,10035,112601,112601,0,5035401,"2021/04/20 14:59:59",0,0
311,1002,"2021/03/30 15:00:00",0,10035,1003503,112601,1,5035402,"2021/04/20 14:59:59",0,0
312,1001,"2021/03/30 15:00:00",0,10035,10,112601,0,5035403,"2021/04/20 14:59:59",0,0
313,1001,"2021/03/30 15:00:00",0,10035,20,112501,0,5035404,"2021/04/20 14:59:59",0,0
314,1001,"2021/03/30 15:00:00",0,10035,30,112401,0,5035405,"2021/04/20 14:59:59",0,0
315,1003,"2021/03/30 15:00:00",0,10035,2,112401,0,5035406,"2021/04/20 14:59:59",0,0
316,1003,"2021/03/30 15:00:00",0,10035,4,112501,0,5035407,"2021/04/20 14:59:59",0,0
317,1003,"2021/03/30 15:00:00",0,10035,7,112601,0,5035408,"2021/04/20 14:59:59",0,0
318,1002,"2021/04/11 15:00:00",0,10036,1003603,112501,1,5036402,"2021/04/20 14:59:59",0,0
319,1001,"2021/04/11 15:00:00",0,10036,10,112601,0,5036403,"2021/04/20 14:59:59",0,0
320,1001,"2021/04/11 15:00:00",0,10036,20,112501,0,5036404,"2021/04/20 14:59:59",0,0
321,1001,"2021/04/11 15:00:00",0,10036,30,112401,0,5036405,"2021/04/20 14:59:59",0,0
322,1003,"2021/04/11 15:00:00",0,10036,14,112401,0,5036406,"2021/04/20 14:59:59",0,0
323,1003,"2021/04/11 15:00:00",0,10036,16,112501,0,5036407,"2021/04/20 14:59:59",0,0
324,1003,"2021/04/11 15:00:00",0,10036,19,112601,0,5036408,"2021/04/20 14:59:59",0,0
327,1003,"2021/04/11 15:00:00",0,10036,22,112401,0,5036411,"2021/04/20 14:59:59",0,0
332,1004,"2021/03/17 15:00:00",0,10034,109001,109001,0,5011401,"2021/03/24 14:59:59",0,0
333,1002,"2021/03/17 15:00:00",0,10034,1003403,101101,1,5011402,"2021/03/24 14:59:59",0,0
334,1001,"2021/03/17 15:00:00",0,10034,10,101101,0,5011403,"2021/03/24 14:59:59",0,0
335,1001,"2021/03/17 15:00:00",0,10034,20,109101,0,5011404,"2021/03/24 14:59:59",0,0
336,1001,"2021/03/17 15:00:00",0,10034,30,109001,0,5011405,"2021/03/24 14:59:59",0,0
337,1003,"2021/03/17 15:00:00",0,10034,2,109101,0,5011406,"2021/03/24 14:59:59",0,0
338,1003,"2021/03/17 15:00:00",0,10034,3,109001,0,5011407,"2021/03/24 14:59:59",0,0
339,1003,"2021/03/17 15:00:00",0,10034,4,109101,0,5011408,"2021/03/24 14:59:59",0,0
340,1003,"2021/03/17 15:00:00",0,10034,5,109001,0,5011409,"2021/03/24 14:59:59",0,0
341,1003,"2021/03/17 15:00:00",0,10034,6,101101,0,5011410,"2021/03/24 14:59:59",0,0
342,1003,"2021/03/17 15:00:00",0,10034,8,109101,0,5011411,"2021/03/24 14:59:59",0,0
10037001,1002,"2021/04/15 15:00:00",0,10037,1003703,101401,1,5012402,"2021/04/22 14:59:59",0,0
10037002,1001,"2021/04/15 15:00:00",0,10037,10,105501,0,5012403,"2021/04/22 14:59:59",0,0
10037003,1001,"2021/04/15 15:00:00",0,10037,20,101401,0,5012404,"2021/04/22 14:59:59",0,0
10037004,1001,"2021/04/15 15:00:00",0,10037,30,101401,0,5012405,"2021/04/22 14:59:59",0,0
10037005,1003,"2021/04/15 15:00:00",0,10037,2,101401,0,5012406,"2021/04/22 14:59:59",0,0
10037006,1003,"2021/04/15 15:00:00",0,10037,3,101401,0,5012407,"2021/04/22 14:59:59",0,0
10037007,1003,"2021/04/15 15:00:00",0,10037,4,101401,0,5012408,"2021/04/22 14:59:59",0,0
10037008,1003,"2021/04/15 15:00:00",0,10037,5,105501,0,5012409,"2021/04/22 14:59:59",0,0
10037009,1003,"2021/04/15 15:00:00",0,10037,6,105501,0,5012410,"2021/04/22 14:59:59",0,0
10037010,1003,"2021/04/15 15:00:00",0,10037,8,101401,0,5012411,"2021/04/22 14:59:59",0,0
10038001,1002,"2021/04/29 15:00:00",0,10038,1003803,110801,1,5038402,"2021/05/13 14:59:59",0,0
10038002,1001,"2021/04/29 15:00:00",0,10038,10,110901,0,5038403,"2021/05/13 14:59:59",0,0
10038003,1001,"2021/04/29 15:00:00",0,10038,20,111001,0,5038404,"2021/05/13 14:59:59",0,0
10038004,1001,"2021/04/29 15:00:00",0,10038,30,110801,0,5038405,"2021/05/13 14:59:59",0,0
10038005,1003,"2021/04/29 15:00:00",0,10038,2,111001,0,5038406,"2021/05/13 14:59:59",0,0
10038006,1003,"2021/04/29 15:00:00",0,10038,4,110901,0,5038407,"2021/05/13 14:59:59",0,0
10038007,1003,"2021/04/29 15:00:00",0,10038,7,110901,0,5038408,"2021/05/13 14:59:59",0,0
10038008,1003,"2021/04/29 15:00:00",0,10038,10,110801,0,5038409,"2021/05/13 14:59:59",0,0
10038009,1003,"2021/04/29 15:00:00",0,10038,13,111001,0,5038410,"2021/05/13 14:59:59",0,0
10038010,1003,"2021/04/29 15:00:00",0,10038,15,110901,0,5038411,"2021/05/13 14:59:59",0,0
10039001,1004,"2021/05/16 15:00:00",0,10039,109301,109301,0,5013401,"2021/05/23 14:59:59",0,0
10039002,1002,"2021/05/16 15:00:00",0,10039,1003903,109201,1,5013402,"2021/05/23 14:59:59",0,0
10039003,1001,"2021/05/16 15:00:00",0,10039,10,109301,0,5013403,"2021/05/23 14:59:59",0,0
10039004,1001,"2021/05/16 15:00:00",0,10039,20,109401,0,5013404,"2021/05/23 14:59:59",0,0
10039005,1001,"2021/05/16 15:00:00",0,10039,30,109201,0,5013405,"2021/05/23 14:59:59",0,0
10039006,1003,"2021/05/16 15:00:00",0,10039,2,109201,0,5013406,"2021/05/23 14:59:59",0,0
10039007,1003,"2021/05/16 15:00:00",0,10039,3,109401,0,5013407,"2021/05/23 14:59:59",0,0
10039008,1003,"2021/05/16 15:00:00",0,10039,4,109301,0,5013408,"2021/05/23 14:59:59",0,0
10039009,1003,"2021/05/16 15:00:00",0,10039,5,109201,0,5013409,"2021/05/23 14:59:59",0,0
10039010,1003,"2021/05/16 15:00:00",0,10039,6,109401,0,5013410,"2021/05/23 14:59:59",0,0
10039011,1003,"2021/05/16 15:00:00",0,10039,8,109201,0,5013411,"2021/05/23 14:59:59",0,0
10040001,1002,"2021/05/31 15:00:00",0,10040,1004003,102601,1,5040402,"2021/06/14 14:59:59",0,0
10040002,1001,"2021/05/31 15:00:00",0,10040,10,105201,0,5040403,"2021/06/14 14:59:59",0,0
10040003,1001,"2021/05/31 15:00:00",0,10040,20,102601,0,5040404,"2021/06/14 14:59:59",0,0
10040004,1001,"2021/05/31 15:00:00",0,10040,30,103301,0,5040405,"2021/06/14 14:59:59",0,0
10040005,1003,"2021/05/31 15:00:00",0,10040,2,102601,0,5040406,"2021/06/14 14:59:59",0,0
10040006,1003,"2021/05/31 15:00:00",0,10040,4,103301,0,5040407,"2021/06/14 14:59:59",0,0
10040007,1003,"2021/05/31 15:00:00",0,10040,7,105201,0,5040408,"2021/06/14 14:59:59",0,0
10040008,1003,"2021/05/31 15:00:00",0,10040,10,103801,0,5040409,"2021/06/14 14:59:59",0,0
10040009,1003,"2021/05/31 15:00:00",0,10040,13,103301,0,5040410,"2021/06/14 14:59:59",0,0
10040010,1003,"2021/05/31 15:00:00",0,10040,15,102601,0,5040411,"2021/06/14 14:59:59",0,0
10041001,1002,"2021/06/17 15:00:00",0,10041,1004103,105301,1,5015402,"2021/06/24 14:59:59",0,0
10041002,1001,"2021/06/17 15:00:00",0,10041,10,105301,0,5015403,"2021/06/24 14:59:59",0,0
10041003,1001,"2021/06/17 15:00:00",0,10041,20,109501,0,5015404,"2021/06/24 14:59:59",0,0
10041004,1001,"2021/06/17 15:00:00",0,10041,30,109601,0,5015405,"2021/06/24 14:59:59",0,0
10041005,1003,"2021/06/17 15:00:00",0,10041,2,109501,0,5015406,"2021/06/24 14:59:59",0,0
10041006,1003,"2021/06/17 15:00:00",0,10041,3,109501,0,5015407,"2021/06/24 14:59:59",0,0
10041007,1003,"2021/06/17 15:00:00",0,10041,4,105301,0,5015408,"2021/06/24 14:59:59",0,0
10041008,1003,"2021/06/17 15:00:00",0,10041,5,109601,0,5015409,"2021/06/24 14:59:59",0,0
10041009,1003,"2021/06/17 15:00:00",0,10041,6,109601,0,5015410,"2021/06/24 14:59:59",0,0
10041010,1003,"2021/06/17 15:00:00",0,10041,8,105301,0,5015411,"2021/06/24 14:59:59",0,0
10042001,1004,"2021/07/01 15:00:00",0,10042,113001,113001,0,5042401,"2021/07/15 14:59:59",0,0
10042002,1002,"2021/07/01 15:00:00",0,10042,1004203,112901,1,5042402,"2021/07/15 14:59:59",0,0
10042003,1001,"2021/07/01 15:00:00",0,10042,10,106701,0,5042403,"2021/07/15 14:59:59",0,0
10042004,1001,"2021/07/01 15:00:00",0,10042,20,900103,0,5042404,"2021/07/15 14:59:59",0,0
10042005,1001,"2021/07/01 15:00:00",0,10042,30,112901,0,5042405,"2021/07/15 14:59:59",0,0
10042006,1003,"2021/07/01 15:00:00",0,10042,3,101101,0,5042426,"2021/07/15 14:59:59",0,0
10042007,1003,"2021/07/01 15:00:00",1,10042,3,112901,0,5042406,"2021/07/15 14:59:59",5042001,0
10042008,1003,"2021/07/01 15:00:00",0,10042,7,105501,0,5042427,"2021/07/15 14:59:59",0,0
10042009,1003,"2021/07/01 15:00:00",1,10042,7,113001,0,5042407,"2021/07/15 14:59:59",5042001,0
10042010,1003,"2021/07/01 15:00:00",0,10042,11,100101,0,5042428,"2021/07/15 14:59:59",0,0
10042011,1003,"2021/07/01 15:00:00",1,10042,11,900103,0,5042408,"2021/07/15 14:59:59",5042001,0
10042012,1003,"2021/07/01 15:00:00",0,10042,15,101101,0,5042431,"2021/07/15 14:59:59",0,0
10042013,1003,"2021/07/01 15:00:00",1,10042,15,112901,0,5042411,"2021/07/15 14:59:59",5042001,0
10043001,1004,"2021/07/16 15:00:00",0,10043,110101,110101,0,5019401,"2021/07/23 14:59:59",0,0
10043002,1002,"2021/07/16 15:00:00",0,10043,1004303,110201,1,5019402,"2021/07/23 14:59:59",0,0
10043003,1001,"2021/07/16 15:00:00",0,10043,10,110001,0,5019403,"2021/07/23 14:59:59",0,0
10043004,1001,"2021/07/16 15:00:00",0,10043,20,110201,0,5019404,"2021/07/23 14:59:59",0,0
10043005,1001,"2021/07/16 15:00:00",0,10043,30,110101,0,5019405,"2021/07/23 14:59:59",0,0
10043006,1003,"2021/07/16 15:00:00",0,10043,2,110001,0,5019406,"2021/07/23 14:59:59",0,0
10043007,1003,"2021/07/16 15:00:00",0,10043,3,110001,0,5019407,"2021/07/23 14:59:59",0,0
10043008,1003,"2021/07/16 15:00:00",0,10043,4,110201,0,5019408,"2021/07/23 14:59:59",0,0
10043009,1003,"2021/07/16 15:00:00",0,10043,5,110101,0,5019409,"2021/07/23 14:59:59",0,0
10043010,1003,"2021/07/16 15:00:00",0,10043,6,110101,0,5019410,"2021/07/23 14:59:59",0,0
10043011,1003,"2021/07/16 15:00:00",0,10043,8,110201,0,5019411,"2021/07/23 14:59:59",0,0
10044001,1004,"2021/08/02 15:00:00",0,10044,113201,113201,0,5044401,"2021/08/16 14:59:59",0,0
10044002,1002,"2021/08/02 15:00:00",0,10044,1004403,113201,1,5044402,"2021/08/16 14:59:59",0,0
10044003,1001,"2021/08/02 15:00:00",0,10044,10,113201,0,5044403,"2021/08/16 14:59:59",0,0
10044004,1001,"2021/08/02 15:00:00",0,10044,20,113301,0,5044404,"2021/08/16 14:59:59",0,0
10044005,1001,"2021/08/02 15:00:00",0,10044,30,113101,0,5044405,"2021/08/16 14:59:59",0,0
10044006,1003,"2021/08/02 15:00:00",0,10044,2,105601,0,5044426,"2021/08/16 14:59:59",0,0
10044007,1003,"2021/08/02 15:00:00",0,10044,4,100901,0,5044427,"2021/08/16 14:59:59",0,0
10044008,1003,"2021/08/02 15:00:00",0,10044,7,101301,0,5044428,"2021/08/16 14:59:59",0,0
10044009,1003,"2021/08/02 15:00:00",0,10044,10,105601,0,5044429,"2021/08/16 14:59:59",0,0
10044010,1003,"2021/08/02 15:00:00",0,10044,13,101301,0,5044430,"2021/08/16 14:59:59",0,0
10044011,1003,"2021/08/02 15:00:00",0,10044,15,105601,0,5044431,"2021/08/16 14:59:59",0,0
10044012,1003,"2021/08/02 15:00:00",1,10044,2,113101,0,5044406,"2021/08/16 14:59:59",5044001,0
10044013,1003,"2021/08/02 15:00:00",1,10044,4,113201,0,5044407,"2021/08/16 14:59:59",5044001,0
10044014,1003,"2021/08/02 15:00:00",1,10044,7,113301,0,5044408,"2021/08/16 14:59:59",5044001,0
10044015,1003,"2021/08/02 15:00:00",1,10044,10,113101,0,5044409,"2021/08/16 14:59:59",5044001,0
10044016,1003,"2021/08/02 15:00:00",1,10044,13,113301,0,5044410,"2021/08/16 14:59:59",5044001,0
10044017,1003,"2021/08/02 15:00:00",1,10044,15,113101,0,5044411,"2021/08/16 14:59:59",5044001,0
10045001,1004,"2021/08/17 15:00:00",0,10045,110501,110501,0,5021401,"2021/08/24 14:59:59",0,0
10045002,1002,"2021/08/17 15:00:00",0,10045,1004503,110401,1,5021402,"2021/08/24 14:59:59",0,0
10045003,1001,"2021/08/17 15:00:00",0,10045,10,110501,0,5021403,"2021/08/24 14:59:59",0,0
10045004,1001,"2021/08/17 15:00:00",0,10045,20,110401,0,5021404,"2021/08/24 14:59:59",0,0
10045005,1001,"2021/08/17 15:00:00",0,10045,30,110601,0,5021405,"2021/08/24 14:59:59",0,0
10045006,1003,"2021/08/17 15:00:00",0,10045,2,110601,0,5021406,"2021/08/24 14:59:59",0,0
10045007,1003,"2021/08/17 15:00:00",0,10045,3,110401,0,5021407,"2021/08/24 14:59:59",0,0
10045008,1003,"2021/08/17 15:00:00",0,10045,4,110501,0,5021408,"2021/08/24 14:59:59",0,0
10045009,1003,"2021/08/17 15:00:00",0,10045,5,110401,0,5021409,"2021/08/24 14:59:59",0,0
10045010,1003,"2021/08/17 15:00:00",0,10045,6,110601,0,5021410,"2021/08/24 14:59:59",0,0
10045011,1003,"2021/08/17 15:00:00",0,10045,8,110501,0,5021411,"2021/08/24 14:59:59",0,0
10046001,1004,"2021/09/01 15:00:00",0,10046,113501,113501,0,5046401,"2021/09/15 14:59:59",0,0
10046002,1002,"2021/09/01 15:00:00",0,10046,1004603,113501,1,5046402,"2021/09/15 14:59:59",0,0
10046003,1001,"2021/09/01 15:00:00",0,10046,10,113401,0,5046403,"2021/09/15 14:59:59",0,0
10046004,1001,"2021/09/01 15:00:00",0,10046,20,113501,0,5046404,"2021/09/15 14:59:59",0,0
10046005,1001,"2021/09/01 15:00:00",0,10046,30,113501,0,5046405,"2021/09/15 14:59:59",0,0
10046006,1003,"2021/09/01 15:00:00",0,10046,2,101501,0,5046406,"2021/09/15 14:59:59",0,0
10046007,1003,"2021/09/01 15:00:00",0,10046,4,101201,0,5046407,"2021/09/15 14:59:59",0,0
10046008,1003,"2021/09/01 15:00:00",0,10046,7,101501,0,5046408,"2021/09/15 14:59:59",0,0
10046009,1003,"2021/09/01 15:00:00",0,10046,10,101201,0,5046409,"2021/09/15 14:59:59",0,0
10046010,1003,"2021/09/01 15:00:00",0,10046,13,101501,0,5046410,"2021/09/15 14:59:59",0,0
10046011,1003,"2021/09/01 15:00:00",0,10046,15,101501,0,5046411,"2021/09/15 14:59:59",0,0
10046012,1003,"2021/09/01 15:00:00",1,10046,2,113501,0,5046426,"2021/09/15 14:59:59",5046001,0
10046013,1003,"2021/09/01 15:00:00",1,10046,7,113501,0,5046428,"2021/09/15 14:59:59",5046001,0
10046014,1003,"2021/09/01 15:00:00",1,10046,13,113501,0,5046430,"2021/09/15 14:59:59",5046001,0
10046015,1003,"2021/09/01 15:00:00",1,10046,15,113501,0,5046431,"2021/09/15 14:59:59",5046001,0
10046016,1003,"2021/09/01 15:00:00",1,10046,2,113501,0,5046446,"2021/09/15 14:59:59",5046002,0
10046017,1003,"2021/09/01 15:00:00",1,10046,4,113401,0,5046447,"2021/09/15 14:59:59",5046002,0
10046018,1003,"2021/09/01 15:00:00",1,10046,7,113501,0,5046448,"2021/09/15 14:59:59",5046002,0
10046019,1003,"2021/09/01 15:00:00",1,10046,10,113401,0,5046449,"2021/09/15 14:59:59",5046002,0
10046020,1003,"2021/09/01 15:00:00",1,10046,13,113501,0,5046450,"2021/09/15 14:59:59",5046002,0
10046021,1003,"2021/09/01 15:00:00",1,10046,15,113501,0,5046451,"2021/09/15 14:59:59",5046002,0
10047001,1002,"2021/09/17 15:00:00",0,10047,1004703,110701,1,5023402,"2021/09/24 14:59:59",0,0
10047002,1001,"2021/09/17 15:00:00",0,10047,10,110801,0,5023403,"2021/09/24 14:59:59",0,0
10047003,1001,"2021/09/17 15:00:00",0,10047,20,110901,0,5023404,"2021/09/24 14:59:59",0,0
10047004,1001,"2021/09/17 15:00:00",0,10047,30,111001,0,5023405,"2021/09/24 14:59:59",0,0
10047005,1003,"2021/09/17 15:00:00",0,10047,2,110701,0,5023406,"2021/09/24 14:59:59",0,0
10047006,1003,"2021/09/17 15:00:00",0,10047,3,110701,0,5023407,"2021/09/24 14:59:59",0,0
10047007,1003,"2021/09/17 15:00:00",0,10047,4,111001,0,5023408,"2021/09/24 14:59:59",0,0
10047008,1003,"2021/09/17 15:00:00",0,10047,5,110801,0,5023409,"2021/09/24 14:59:59",0,0
10047009,1003,"2021/09/17 15:00:00",0,10047,6,110901,0,5023410,"2021/09/24 14:59:59",0,0
10047010,1003,"2021/09/17 15:00:00",0,10047,8,110701,0,5023411,"2021/09/24 14:59:59",0,0
10048001,1002,"2021/10/02 15:00:00",0,10048,1004803,100601,1,5048422,"2021/10/16 14:59:59",0,0
10048002,1002,"2021/10/02 15:00:00",1,10048,1004803,113701,1,5048402,"2021/10/16 14:59:59",5048001,0
10048003,1001,"2021/10/02 15:00:00",0,10048,10,113801,0,5048403,"2021/10/16 14:59:59",0,0
10048004,1001,"2021/10/02 15:00:00",0,10048,20,100601,0,5048424,"2021/10/16 14:59:59",0,0
10048005,1001,"2021/10/02 15:00:00",1,10048,20,113701,0,5048404,"2021/10/16 14:59:59",5048001,0
10048006,1001,"2021/10/02 15:00:00",0,10048,30,100601,0,5048425,"2021/10/16 14:59:59",0,0
10048007,1001,"2021/10/02 15:00:00",1,10048,30,113701,0,5048405,"2021/10/16 14:59:59",5048001,0
10048008,1003,"2021/10/02 15:00:00",0,10048,2,113801,0,5048406,"2021/10/16 14:59:59",0,0
10048009,1003,"2021/10/02 15:00:00",0,10048,4,100601,0,5048427,"2021/10/16 14:59:59",0,0
10048010,1003,"2021/10/02 15:00:00",1,10048,4,113701,0,5048407,"2021/10/16 14:59:59",5048001,0
10048011,1003,"2021/10/02 15:00:00",0,10048,7,113801,0,5048408,"2021/10/16 14:59:59",0,0
10048012,1003,"2021/10/02 15:00:00",0,10048,10,113801,0,5048409,"2021/10/16 14:59:59",0,0
10048013,1003,"2021/10/02 15:00:00",0,10048,13,100601,0,5048430,"2021/10/16 14:59:59",0,0
10048014,1003,"2021/10/02 15:00:00",1,10048,13,113701,0,5048410,"2021/10/16 14:59:59",5048001,0
10048015,1003,"2021/10/02 15:00:00",0,10048,15,113801,0,5048411,"2021/10/16 14:59:59",0,0
10049001,1004,"2021/10/19 15:00:00",0,10049,111201,111201,0,5025401,"2021/10/26 14:59:59",0,0
10049002,1002,"2021/10/19 15:00:00",0,10049,1004903,111301,1,5025402,"2021/10/26 14:59:59",0,0
10049003,1001,"2021/10/19 15:00:00",0,10049,10,111201,0,5025403,"2021/10/26 14:59:59",0,0
10049004,1001,"2021/10/19 15:00:00",0,10049,20,111101,0,5025404,"2021/10/26 14:59:59",0,0
10049005,1001,"2021/10/19 15:00:00",0,10049,30,111301,0,5025405,"2021/10/26 14:59:59",0,0
10049006,1003,"2021/10/19 15:00:00",0,10049,2,111101,0,5025406,"2021/10/26 14:59:59",0,0
10049007,1003,"2021/10/19 15:00:00",0,10049,3,111101,0,5025407,"2021/10/26 14:59:59",0,0
10049008,1003,"2021/10/19 15:00:00",0,10049,4,111201,0,5025408,"2021/10/26 14:59:59",0,0
10049009,1003,"2021/10/19 15:00:00",0,10049,5,111301,0,5025409,"2021/10/26 14:59:59",0,0
10049010,1003,"2021/10/19 15:00:00",0,10049,6,111301,0,5025410,"2021/10/26 14:59:59",0,0
10049011,1003,"2021/10/19 15:00:00",0,10049,8,111301,0,5025411,"2021/10/26 14:59:59",0,0
10050001,1004,"2021/11/01 15:00:00",0,10050,114101,114101,0,5050401,"2021/11/15 14:59:59",0,0
10050002,1002,"2021/11/01 15:00:00",0,10050,1005003,100501,1,5050422,"2021/11/15 14:59:59",0,0
10050003,1001,"2021/11/01 15:00:00",0,10050,10,100501,0,5050423,"2021/11/15 14:59:59",0,0
10050004,1001,"2021/11/01 15:00:00",0,10050,20,105401,0,5050424,"2021/11/15 14:59:59",0,0
10050005,1001,"2021/11/01 15:00:00",0,10050,30,100301,0,5050425,"2021/11/15 14:59:59",0,0
10050006,1003,"2021/11/01 15:00:00",0,10050,2,105401,0,5050426,"2021/11/15 14:59:59",0,0
10050007,1003,"2021/11/01 15:00:00",0,10050,4,100301,0,5050427,"2021/11/15 14:59:59",0,0
10050008,1003,"2021/11/01 15:00:00",0,10050,7,100501,0,5050428,"2021/11/15 14:59:59",0,0
10050009,1003,"2021/11/01 15:00:00",0,10050,10,105401,0,5050429,"2021/11/15 14:59:59",0,0
10050010,1003,"2021/11/01 15:00:00",0,10050,13,100301,0,5050430,"2021/11/15 14:59:59",0,0
10050011,1003,"2021/11/01 15:00:00",0,10050,15,105401,0,5050431,"2021/11/15 14:59:59",0,0
10050012,1002,"2021/11/01 15:00:00",1,10050,1005003,114101,1,5050402,"2021/11/15 14:59:59",5050001,0
10050013,1001,"2021/11/01 15:00:00",1,10050,10,114101,0,5050403,"2021/11/15 14:59:59",5050001,0
10050014,1001,"2021/11/01 15:00:00",1,10050,20,113901,0,5050404,"2021/11/15 14:59:59",5050001,0
10050015,1001,"2021/11/01 15:00:00",1,10050,30,114001,0,5050405,"2021/11/15 14:59:59",5050001,0
10050016,1003,"2021/11/01 15:00:00",1,10050,2,113901,0,5050406,"2021/11/15 14:59:59",5050001,0
10050017,1003,"2021/11/01 15:00:00",1,10050,4,114001,0,5050407,"2021/11/15 14:59:59",5050001,0
10050018,1003,"2021/11/01 15:00:00",1,10050,7,114101,0,5050408,"2021/11/15 14:59:59",5050001,0
10050019,1003,"2021/11/01 15:00:00",1,10050,10,113901,0,5050409,"2021/11/15 14:59:59",5050001,0
10050020,1003,"2021/11/01 15:00:00",1,10050,13,114001,0,5050410,"2021/11/15 14:59:59",5050001,0
10050021,1003,"2021/11/01 15:00:00",1,10050,15,113901,0,5050411,"2021/11/15 14:59:59",5050001,0
10051001,1002,"2021/11/17 15:00:00",0,10051,1005103,106601,1,5027402,"2021/11/24 14:59:59",0,0
10051002,1001,"2021/11/17 15:00:00",0,10051,10,100501,0,5027403,"2021/11/24 14:59:59",0,0
10051003,1001,"2021/11/17 15:00:00",0,10051,20,103701,0,5027404,"2021/11/24 14:59:59",0,0
10051004,1001,"2021/11/17 15:00:00",0,10051,30,106501,0,5027405,"2021/11/24 14:59:59",0,0
10051005,1003,"2021/11/17 15:00:00",0,10051,2,100501,0,5027406,"2021/11/24 14:59:59",0,0
10051006,1003,"2021/11/17 15:00:00",0,10051,3,103701,0,5027407,"2021/11/24 14:59:59",0,0
10051007,1003,"2021/11/17 15:00:00",0,10051,4,106501,0,5027408,"2021/11/24 14:59:59",0,0
10051008,1003,"2021/11/17 15:00:00",0,10051,5,100501,0,5027409,"2021/11/24 14:59:59",0,0
10051009,1003,"2021/11/17 15:00:00",0,10051,6,103701,0,5027410,"2021/11/24 14:59:59",0,0
10051010,1003,"2021/11/17 15:00:00",0,10051,8,100501,0,5027411,"2021/11/24 14:59:59",0,0
10052001,1002,"2021/12/01 15:00:00",0,10052,1005203,114201,1,5052422,"2021/12/15 14:59:59",0,0
10052002,1001,"2021/12/01 15:00:00",0,10052,10,114201,0,5052403,"2021/12/15 14:59:59",0,0
10052003,1001,"2021/12/01 15:00:00",0,10052,20,103701,0,5052424,"2021/12/15 14:59:59",0,0
10052004,1001,"2021/12/01 15:00:00",0,10052,30,114201,0,5052405,"2021/12/15 14:59:59",0,0
10052005,1003,"2021/12/01 15:00:00",0,10052,2,114201,0,5052406,"2021/12/15 14:59:59",0,0
10052006,1003,"2021/12/01 15:00:00",0,10052,4,103701,0,5052427,"2021/12/15 14:59:59",0,0
