comment,notif_type,unit_id
"길드 하우스의 EXP 포션이 가득 찼어! 더 이상 성장하면 나 어떻게 될까~",4,105001
"길드 하우스의 마나가 가득이네! 모처럼이나 세련된 카페라도 데려가 줘!",5,105001
"길드 하우스의 아이템이 전부 가득이래! 내가 안 가르쳐줬으면 깜빡했지? 맹하다니까~",6,105001
"어머, 스태미나가 전부 회복됐네. 건강해졌다면 또 실험을 도와줄 수 있을까?",1,105101
"길드 하우스의 스킵 티켓이 가득이야. 번거로운 건 피하고 싶으니, 활용하도록 하자",2,105101
"길드 하우스의 스태미나가 가득이야. 기분 탓인가, 최근 체력이 떨어져서… 지금 한 말은 잊어♪",3,105101
"길드 하우스의 EXP 포션이 가득 찼네. 어떤 경험도 성장에 도움이 되지",4,105101
"길드 하우스의 마나가 가득 찼네. …물론 나에게 줄 거지?",5,105101
"길드 하우스에서 받을 수 있는 아이템이 전부 가득 찼어. …혹시 너, 애태우는 걸 좋아하니?",6,105101
"스태미나가 전부 회복했네! 함께 일하자~♪",1,105201
"길드 하우스의 스킵 티켓이 가득이야! 일이 무척 편해진다고 해!",2,105201
"길드 하우스의 스태미나가 가득 찬 것 같아~ 에헤헤, 잔뜩 수다 떨자♪",3,105201
"길드 하우스의 EXP 포션이 가득 찬 것 같아. 어쩌면 인간의 모습으로 변할 수 있을까…?",4,105201
"길드 하우스의 마나가 가득이야! 반짝반짝해서 근사하다!",5,105201
"길드 하우스에서 받을 수 있는 아이템이 전부 꽉 찼어! 인기인은 좋겠네♪",6,105201
"스태미나가 전부 회복됐군! 쉬고 있을 시간은 없다. 나와 모험을 떠나는 거다!",1,105301
"길드 하우스의 스킵 티켓이 가득이다! 효율적으로 모험을 하면 더 강해질 수 있다!",2,105301
"길드 하우스의 스태미나가 가득이다! 자, 함께 단련을 시작하자!",3,105301
"길드 하우스의 EXP 포션이 가득이다! 조, 조금은 키가 크지 않을까…",4,105301
"길드 하우스의 마나가 가득 찼어. 받아둬라. 무슨 일을 하든지 필요할 거다?",5,105301
"길드 하우스에서 받을 수 있는 아이템이 전부 가득이군. 쓸만한 것이 잔뜩 있다",6,105301
"기사님! 스태미나가 전부 회복됐어요! 멍하니 있지 말고 빨리 가요!",1,105401
"길드 하우스의 스킵 티켓이 가득이에요! 남김없이 쓰도록 해요! …네? 안 된다고요?",2,105401
"길드 하우스의 스태미나가 가득 찼어요! 이걸로 의상 만들기도 라이브 운영도 여유롭게 할 수 있겠네요!",3,105401
"길드 하우스의 EXP 포션이 가득 찼어요! 봉제 기술을 높여서 이런 옷이나 저런 옷을…!",4,105401
"길드 하우스의 마나가 가득이에요! 레이 님에게 선물할 생각인 건… 저요? 아, 안 그러셔도 돼요!",5,105401
"길드 하우스에서 받을 수 있는 아이템 전부 다 찼어요! 기사님~? 듣고 있나요~?",6,105401
"선배, 스태미나가 전부 회복했어요! …좋았어, 연습은 완벽해…",1,105501
"빤히… 길드 하우스의 스킵 티켓이 가득 찼지만, 선배는 알고 있으려나?",2,105501
"기, 길드 하우스의 스태미나가… 가득 찼어요! …마, 말했다!",3,105501
"길드 하우스의 EXP 포션이 가득 찼다고 선배에게 말하고 싶다…",4,105501
"길드 하우스의 마나가 가득 찼어요! 선배는 뭐 하는데 쓸까… 아마, 그거려나?",5,105501
"길드 하우스에서 받을 수 있는 아이템이 전부 찼어요… 저, 계속 관찰하고 있었어요",6,105501
"이봐, 스태미나가 전부 회복됐다고 해. 손이 모자랄 때는 날 불러. 도와줄 테니까",1,105601
"길드 하우스의 스킵 티켓이 가득이야. 편하고 좋네. 낮잠 자도 혼나지 않을 것 같군",2,105601
"길드 하우스의 스태미나가 꽉 찼잖아. 한가한 건 좋지만, 종종 몸을 움직여야지",3,105601
"길드 하우스의 EXP 포션이 가득 찼어. 네가 강해지라고 말한다면 그렇게 할게",4,105601
"길드 하우스의 마나가 가득이야. 그걸 어떻게 사용할지 네 마음대로 해",5,105601
"이봐. 길드 하우스에서 받을 수 있는 아이템이 가득 찼어. 가끔은 왕창 거하게 쓰도록 해",6,105601
"스태미나가 전부 회복했어! 훌륭한 기공사가 되기 위해 앞으로도 함께 힘내자!",1,105701
"길드 하우스의 스킵 티켓이 가득이야! 하늘을 날 수 있다면 여행도 그만큼 쉬워질까?",2,105701
"길드 하우스의 스태미나가 가득 찼어! 지금이라면 어떤 의뢰라도 해낼 수 있을 것 같아!",3,105701
"길드 하우스의 EXP 포션이 가득이야! 강해져서 아버지 같은 기공사가 될 거야!",4,105701
"길드 하우스의 마나가 가득 찼어! 이걸 모아두면 기공선을 살 수 있을까?",5,105701
"길드 하우스에서 받을 수 있는 아이템이 가득이야! 다양한 물건 있지만, 전부 소중히 사용하자!",6,105701
"스태미나 전부 회복했어요! 하지만 배는 꼬르륵꼬르륵, 밥 먹으러 가요!",1,105801
"길드 하우스의 스킵 티켓이 가득이네요~ 밥도 티켓도 남기면 아까워요!",2,105801
"스태미나가 남아 돌고 있어요! 저도, 길드 하우스에도!",3,105801
"길드 하우스의 EXP 포션이 잔뜩이에요! 자자, 단숨에 마셔 주세요!",4,105801
"어라, 길드 하우스의 마나가 남았는데요~! …마나는 먹을 수 있는 건가요?",5,105801
"길드 하우스에서 받을 수 있는 아이템이 전부 가득 찼네요! 먹을 건 없나요!?",6,105801
"스태미나가 전부 회복한 것 같습니다. 외출하신다면 어디든 함께하겠습니다.",1,105901
"길드 하우스의 스킵 티켓이 가득입니다. 모험에 사용하는 건 어떠신지요?",2,105901
"길드 하우스의 스태미나가 가득입니다. 후후, 주인님은 기운이 넘치시네요.",3,105901
"길드 하우스의 EXP 포션이 가득입니다. 주인님을 지키기 위해서도 성장하지 않으면…!",4,105901
"길드 하우스의 마나가 가득입니다. 이렇게나 모으실 줄이야, 역시 주인님이시네요…♪",5,105901
"길드 하우스에서 받을 수 있는 아이템이 전부 가득 찼습니다. 열심히 노력하셨네요, 주인님.",6,105901
"스태미나가 다 회복됐네. 뭐 하고 있어. 빨리 모험하러 가자고?",1,106001
"길드 하우스의 스킵 티켓이 가득 찬 것 같네. 외출할 거면 받아두라고.",2,106001
"길드 하우스의 스태미나도 가득 찼으니, 탐색하러 가자. 자, 날 따라와!",3,106001
"길드 하우스의 EXP 포션이 가득이야. 나 좀 더 강해지겠다♪",4,106001
"길드 하우스의 마나가 가득이야. 여러모로 쓸모 있으니, 가지고 있으면 손해는 안 볼걸?",5,106001
"길드 하우스에서 받을 수 있는 아이템이 전부 가득 찼네. 받으며 모험 준비를 하도록 해!",6,106001
"스태미나도 전부 회복됐으니 모험을 떠나자! 빨리 준비하지 않으면 두고 갈 거다!",1,106101
"길드 하우스의 스킵 티켓이 가득이야! 귀찮은 일은 재빨리 끝내고, 크레이프라도 먹으러 가자!",2,106101
"길드 하우스의 스태미나가 가득 찼네! 이만큼이나 있으면 마음껏 할 수 있겠어! …그렇지도 않다고?",3,106101
"길드 하우스의 EXP 포션이 가득이야! 쓰지 않을 거면 조금 정도는 나눠줄래?",4,106101
"길드 하우스의 마나가 가득이야! 이걸로 조금은 키가 크면 좋겠는데~ …시험 삼아 해볼까!",5,106101
"길드 하우스에서 받을 수 있는 아이템이 가득이라고! 바쁘면 내가 받아 둘게! …당연히 제대로 건네줄 거야!",6,106101
"스태미나가 전부 회복했어! 좋았어~ 로자리아를 찾으러 가자!",1,106301
"길드 하우스의 스킵 티켓이 가득 찼어! 랜드솔 외각에 데려갔으면 좋겠다",2,106301
"길드 하우스의 스태미나가 가득 찼대! 숲의 수호자 훈련 좀 도와줘!",3,106301
"길드 하우스의 EXP 포션이 가득 찬 것 같아! 이걸로 어엿한 숲의 수호자에 다가갔을까?",4,106301
"길드 하우스의 마나가 가득이네! 마침 화살이 거의 다 떨어졌었어~",5,106301
"길드 하우스에서 받을 수 있는 아이템이 가득이야! 빨리 회수하지 않으면 아까워~!",6,106301
"스태미나라는 것이 회복된 것 같군. 유쾌한 일이 있다면 조금은 어울려 줄 수 있는데?",1,107101
"길드 하우스의 스킵 티켓이 가득 찬 것 같군. 즐거운 전투를 스킵 하다니, 나는 도저히 이해할 수 없지만…",2,107101
"길드 하우스의 스태미나가 가득 찬 것 같군. 이게 있으면 살을 베는 감촉을 맛볼 수 있는 건가?",3,107101
"길드 하우스의 EXP 포션이 가득 찬 것 같군. 흥, 내가 더욱 강해지면 어떻게 돼도 모른다?",4,107101
"길드 하우스의 마나가 가득이군. 네가 준다고 한다면, 뭐~ 내 멋대로 사용해 주마",5,107101
"길드 하우스에서 받을 수 있는 아이템이 한가득이다. 전부 네 것이다. 빨리 받도록 해라.",6,107101
"스태미나가 전부 회복됐어요~☆ 이제 헤엄치러 갈 수 있겠네요!",1,107501
"길드 하우스의 스킵 티켓이 가득이에요! 좋았어~ 해산물을 잡으러 가요!",2,107501
"길드 하우스의 스태미나가 가득이에요! 바다까지 경주해요!",3,107501
"길드 하우스의 EXP 포션이 가득이에요♪ 더 이상 성장하면, 수영복이… 장난 아니네요!",4,107501
"길드 하우스의 마나가 가득 찼어요! 저 남쪽 나라의 과일이 먹고 싶어요!",5,107501
"길드 하우스에서 받을 수 있는 아이템이 전부 가득이에요! 장난 아니네요☆",6,107501
"스태미나가 모두 회복되었습니다. 바다에서 주인님을 기다리고 있겠습니다",1,107601
"길드 하우스의 스킵 티켓이 가득 찬 듯합니다. 주인님과 단둘이 조금 먼 곳에 가보고 싶습니다",2,107601
"길드 하우스의 스태미나가 가득 찼습니다. 함께 수영 연습을 하도록 하죠",3,107601
"길드 하우스의 EXP 포션이 가득입니다. 저, 커질 수 있을까요? 여러모로…",4,107601
"길드 하우스의 마나가 가득입니다. 가끔은 사치를 부리는 것도 좋을지 모르겠네요♪",5,107601
"길드 하우스에서 받을 수 있는 아이템이 가득입니다. 저도 받는 걸 도와드리겠습니다♪",6,107601
"아! 스태미나가 철퍼덕!… 스, 스태미나가 전부 회복됐어요…",1,107701
"길드 하우스의 스킵 티켓이 가득 찼어요! 저도 바다에서 놀고 싶네요",2,107701
"길드 하우스의 스태미나가 가득 찼습니다! 수영복을 입었어도 열심히 봉사할게요!",3,107701
"길드 하우스의 EXP 포션이 가득 찼어요! 이걸로 실수투성이 메이드를 졸업할 거예요!",4,107701
"길드 하우스의 마나가 가득 찬 거 같네요! 바다의 집에서 기다리고 있을게요♪",5,107701
"길드 하우스에서 받을 수 있는 아이템이 가득 찼어요! 제가 받아둘까요? …네? 불안하다고요?",6,107701
"이봐, 스태미나가 전부 회복됐잖아! 빨리 돌아오라고!",1,107801
"길드 하우스의 스킵 티켓이 가득이야! 빨리 날 바다에 데려가도록 해!",2,107801
"길드 하우스의 스태미나가 가득이잖아! 자, 바캉스 가자!",3,107801
"길드 하우스의 EXP 포션이 가득이야! 나, 더욱 강해질지도!",4,107801
"길드 하우스의 마나가 가득이네. 사용할 곳을 생각해 뒀어?",5,107801
"길드 하우스에서 받을 수 있는 아이템이 가득이야. 넌 잘 잊으니까 내가 가르쳐줄게",6,107801
"스태미나를 회복한 것 같다냥. 내 수영복 차림을 보고 싶다면 빨리 오는 거냥~",1,107901
"길드 하우스의 스킵 티켓이 가득 찼다냥! 이걸로 신기한 아이템을 손에 넣는거냥~",2,107901
"길드 하우스의 스태미나가 가득 찬 것 같다냥. 너도 내가 만든 붕어빵을 먹고 스태미나를 채우는 거냥!",3,107901
"길드 하우스의 EXP 포션이 가득이다냥. 당장 여름 모험으로 출발하는 거냥~!",4,107901
"길드 하우스의 마나가 가득 찼다냥. 이걸로 여름 마물도 잔뜩 퇴치할 수 있다냥~!",5,107901
"길드 하우스에서 받을 수 있는 아이템이 가득 찬 것 같다냥. 빨리 오지 않으면 내가 가질 거다냥~",6,107901
"스태미나가 전부 회복됐네. 바다의 모험은 체력 승부니까, 고마운 일이야!",1,108001
"길드 하우스의 스킵 티켓이 가득 찬 것 같아. 여름 바다로 떠나자!",2,108001
"길드 하우스의 스태미나가 가득 찼어. 더위도 모른 채 모험을 할 수 있겠어!",3,108001
"길드 하우스의 EXP 포션이 가득 찼네. 자, 레벨을 올리고 바다를 제압하자!",4,108001
"길드 하우스의 마나가 가득 찬 것 같아. 여름 모험에 요긴하게 쓰자!",5,108001
"길드 하우스에서 받을 수 있는 아이템이 전부 가득 찼어. 바다에서의 효율을 최고로 높이자~!",6,108001
"스태미나가 전부 회복되었어요… 아버지가 할로윈 코스프레 의상을 입은 여자아이를 보러 밖에 나가자고 하네요",1,108101
"길드 하우스의 스킵 티켓이 가득 찼어요… 할로윈 모험에 유용하게 써 주세요",2,108101
"길드 하우스의 스태미나가 가득 찼네요. 그럼 할로윈 파티를 시작하죠",3,108101
"길드 하우스의 EXP 포션이 가득 찼어요… 이걸로 할로윈 악령을 퇴치할 수 있겠네요",4,108101
"길드 하우스의 마나가 가득이네요. 할로윈 때 나눠 줄 과자를 사러 가지 않을래요?",5,108101
"길드 하우스에서 받을 수 있는 아이템이 가득이에요. 할로윈 모험을 시작하실래요?",6,108101
"스태미나가 전부 회복된 거야! 할로윈 한정 푸딩을 사러 가는 거야~",1,108201
"트릭 오어 푸딩~♪길드 하우스의 스킵 티켓이 가득 찬 거야~",2,108201
"길드 하우스의 스태미나가 가득 찬 거야! 빨리 할로윈 파티에 가는 거야!",3,108201
"길드 하우스의 EXP 포션이 가득인 거야. 괴롭힘당하기 싫으면 빨리 받는 거야!",4,108201
"길드 하우스의 마나가 가득 찬 거야~ 이걸로 푸딩이랑 과자를 잔뜩 사는 거야!",5,108201
"길드 하우스에서 받을 수 있는 아이템이 가득인 거야! 빨리 받고 할로윈 파티하는 거야!",6,108201
