promotion_level,item_name,gojuon_order,sell_check_disp,price,value,start_time,item_id,limit_num,end_time,description,item_type
1,"유키의 메모리 피스",245,0,0,31008,"2015/04/01 15:00:00",31008,9999,"2030/08/01 14:59:59","유키의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"안나의 메모리 피스",207,0,0,31009,"2015/04/01 15:00:00",31009,9999,"2030/08/01 14:59:59","안나의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"마호의 메모리 피스",83,0,0,31010,"2015/04/01 15:00:00",31010,9999,"2030/08/01 14:59:59","마호의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"리노의 메모리 피스",54,0,0,31011,"2015/04/01 15:00:00",31011,9999,"2030/08/01 14:59:59","리노의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"하츠네의 메모리 피스",372,0,0,31012,"2015/04/01 15:00:00",31012,9999,"2030/08/01 14:59:59","하츠네의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"나나카의 메모리 피스",6,0,0,31013,"2018/11/19 15:00:00",31013,9999,"2030/08/01 14:59:59","나나카의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"카스미의 메모리 피스",286,0,0,31014,"2019/02/28 12:00:00",31014,9999,"2030/08/01 14:59:59","카스미의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"미사토의 메모리 피스",110,0,0,31015,"2015/04/01 15:00:00",31015,9999,"2030/08/01 14:59:59","미사토의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"스즈나의 메모리 피스",150,0,0,31016,"2015/04/01 15:00:00",31016,9999,"2030/08/01 14:59:59","스즈나의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"카오리의 메모리 피스",296,0,0,31017,"2015/04/01 15:00:00",31017,9999,"2030/08/01 14:59:59","카오리의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"이오의 메모리 피스",261,0,0,31018,"2015/04/01 15:00:00",31018,9999,"2030/08/01 14:59:59","이오의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"미미의 메모리 피스",102,0,0,31020,"2015/04/01 15:00:00",31020,9999,"2030/08/01 14:59:59","미미의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"쿠루미의 메모리 피스",325,0,0,31021,"2015/04/01 15:00:00",31021,9999,"2030/08/01 14:59:59","쿠루미의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"요리의 메모리 피스",223,0,0,31022,"2015/04/01 15:00:00",31022,9999,"2030/08/01 14:59:59","요리의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"아야네의 메모리 피스",182,0,0,31023,"2015/04/01 15:00:00",31023,9999,"2030/08/01 14:59:59","아야네의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"스즈메의 메모리 피스",155,0,0,31025,"2015/04/01 15:00:00",31025,9999,"2030/08/01 14:59:59","스즈메의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"린의 메모리 피스",68,0,0,31026,"2015/04/01 15:00:00",31026,9999,"2030/08/01 14:59:59","린의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"에리코의 메모리 피스",217,0,0,31027,"2015/04/01 15:00:00",31027,9999,"2030/08/01 14:59:59","에리코의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"사렌의 메모리 피스",139,0,0,31028,"2015/04/01 15:00:00",31028,9999,"2030/08/01 14:59:59","사렌의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"노조미의 메모리 피스",19,0,0,31029,"2015/04/01 15:00:00",31029,9999,"2030/08/01 14:59:59","노조미의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"니논의 메모리 피스",23,0,0,31030,"2015/04/01 15:00:00",31030,9999,"2030/08/01 14:59:59","니논의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"시노부의 메모리 피스",160,0,0,31031,"2015/04/01 15:00:00",31031,9999,"2030/08/01 14:59:59","시노부의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"아키노의 메모리 피스",203,0,0,31032,"2015/04/01 15:00:00",31032,9999,"2030/08/01 14:59:59","아키노의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"마히루의 메모리 피스",87,0,0,31033,"2015/04/01 15:00:00",31033,9999,"2030/08/01 14:59:59","마히루의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"유카리의 메모리 피스",241,0,0,31034,"2015/04/01 15:00:00",31034,9999,"2030/08/01 14:59:59","유카리의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"쿄우카의 메모리 피스",320,0,0,31036,"2015/04/01 15:00:00",31036,9999,"2030/08/01 14:59:59","쿄우카의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"토모의 메모리 피스",356,0,0,31037,"2015/04/01 15:00:00",31037,9999,"2030/08/01 14:59:59","토모의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"시오리의 메모리 피스",164,0,0,31038,"2015/04/01 15:00:00",31038,9999,"2030/08/01 14:59:59","시오리의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"아오이의 메모리 피스",187,0,0,31040,"2015/04/01 15:00:00",31040,9999,"2030/08/01 14:59:59","아오이의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"치카의 메모리 피스",279,0,0,31042,"2015/04/01 15:00:00",31042,9999,"2030/08/01 14:59:59","치카의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"마코토의 메모리 피스",77,0,0,31043,"2015/04/01 15:00:00",31043,9999,"2030/08/01 14:59:59","마코토의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"이리야의 메모리 피스",256,0,0,31044,"2015/04/01 15:00:00",31044,9999,"2030/08/01 14:59:59","이리야의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"쿠우카의 메모리 피스",331,0,0,31045,"2015/04/01 15:00:00",31045,9999,"2030/08/01 14:59:59","쿠우카의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"타마키의 메모리 피스",352,0,0,31046,"2015/04/01 15:00:00",31046,9999,"2030/08/01 14:59:59","타마키의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"쥰의 메모리 피스",265,0,0,31047,"2015/04/01 15:00:00",31047,9999,"2030/08/01 14:59:59","쥰의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"미후유의 메모리 피스",131,0,0,31048,"2015/04/01 15:00:00",31048,9999,"2030/08/01 14:59:59","미후유의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"시즈루의 메모리 피스",170,0,0,31049,"2015/04/01 15:00:00",31049,9999,"2030/08/01 14:59:59","시즈루의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"미사키의 메모리 피스",106,0,0,31050,"2015/04/01 15:00:00",31050,9999,"2030/08/01 14:59:59","미사키의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"미츠키의 메모리 피스",127,0,0,31051,"2015/04/01 15:00:00",31051,9999,"2030/08/01 14:59:59","미츠키의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"리마의 메모리 피스",60,0,0,31052,"2015/04/01 15:00:00",31052,9999,"2030/08/01 14:59:59","리마의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"모니카의 메모리 피스",93,0,0,31053,"2015/04/01 15:00:00",31053,9999,"2030/08/01 14:59:59","모니카의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"츠무기의 메모리 피스",272,0,0,31054,"2015/04/01 15:00:00",31054,9999,"2030/08/01 14:59:59","츠무기의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"아유미의 메모리 피스",192,0,0,31055,"2019/03/19 15:00:00",31055,9999,"2030/08/01 14:59:59","아유미의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"루카의 메모리 피스",49,0,0,31056,"2018/11/03 19:00:00",31056,9999,"2030/08/01 14:59:59","루카의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"지타의 메모리 피스",268,0,0,31057,"2015/04/01 15:00:00",31057,9999,"2030/08/01 14:59:59","지타의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"페코린느의 메모리 피스",365,0,0,31058,"2015/04/01 15:00:00",31058,9999,"2030/08/01 14:59:59","페코린느의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"콧코로의 메모리 피스",315,0,0,31059,"2015/04/01 15:00:00",31059,9999,"2030/08/01 14:59:59","콧코로의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"캬루의 메모리 피스",305,0,0,31060,"2015/04/01 15:00:00",31060,9999,"2030/08/01 14:59:59","캬루의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"무이미의 메모리 피스",97,0,0,31061,"2015/04/01 15:00:00",31061,9999,"2030/08/01 14:59:59","무이미의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"아리사의 메모리 피스",175,0,0,31063,"2015/04/01 15:00:00",31063,9999,"2030/08/01 14:59:59","아리사의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"셰피의 메모리 피스",143,0,0,31064,"2022/03/15 15:00:00",31064,9999,"2030/08/01 14:59:59","셰피의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"카야의 메모리 피스",292,0,0,31065,"2020/12/15 15:00:00",31065,9999,"2030/08/01 14:59:59","카야의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"이노리의 메모리 피스",250,0,0,31066,"2021/07/19 15:00:00",31066,9999,"2031/08/01 14:59:59","이노리의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"호마레의 메모리 피스",376,0,0,31067,"2022/12/01 15:00:00",31067,9999,"2030/08/01 14:59:59","호마레의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"라비리스타의 메모리 피스",28,0,0,31068,"2021/10/02 15:00:00",31068,9999,"2031/08/01 14:59:59","라비리스타의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"카이저 인사이트의 메모리 피스",298,0,0,31069,"2023/12/15 15:00:00",31069,9999,"2030/08/01 14:59:59","카이저 인사이트의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"네네카의 메모리 피스",10,0,0,31070,"2015/04/01 15:00:00",31070,9999,"2030/08/01 14:59:59","네네카의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"크리스티나의 메모리 피스",339,0,0,31071,"2015/04/01 15:00:00",31071,9999,"2030/08/01 14:59:59","크리스티나의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"페코린느(여름)의 메모리 피스",359,0,0,31075,"2019/07/13 12:00:00",31075,9999,"2030/08/01 14:59:59","페코린느(여름)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"콧코로(여름)의 메모리 피스",310,0,0,31076,"2015/04/01 15:00:00",31076,9999,"2030/08/01 14:59:59","콧코로(여름)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"스즈메(여름)의 메모리 피스",154,0,0,31077,"2019/08/10 12:00:00",31077,9999,"2030/08/01 14:59:59","스즈메(여름)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"캬루(여름)의 메모리 피스",300,0,0,31078,"2019/07/13 12:00:00",31078,9999,"2030/08/01 14:59:59","캬루(여름)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"타마키(여름)의 메모리 피스",348,0,0,31079,"2019/08/10 12:00:00",31079,9999,"2030/08/01 14:59:59","타마키(여름)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"미후유(여름)의 메모리 피스",129,0,0,31080,"2015/04/01 15:00:00",31080,9999,"2030/08/01 14:59:59","미후유(여름)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"시노부(할로윈)의 메모리 피스",158,0,0,31081,"2020/11/11 15:00:00",31081,9999,"2030/08/01 14:59:59","시노부(할로윈)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"미야코(할로윈)의 메모리 피스",121,0,0,31082,"2020/11/16 15:00:00",31082,9999,"2030/08/01 14:59:59","미야코(할로윈)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"미사키(할로윈)의 메모리 피스",105,0,0,31083,"2020/11/11 15:00:00",31083,9999,"2030/08/01 14:59:59","미사키(할로윈)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"치카(크리스마스)의 메모리 피스",278,0,0,31084,"2019/12/11 12:00:00",31084,9999,"2030/08/01 14:59:59","치카(크리스마스)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"쿠루미(크리스마스)의 메모리 피스",324,0,0,31085,"2015/04/01 15:00:00",31085,9999,"2030/08/01 14:59:59","쿠루미(크리스마스)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"아야네(크리스마스)의 메모리 피스",179,0,0,31086,"2019/12/11 12:00:00",31086,9999,"2030/08/01 14:59:59","아야네(크리스마스)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"히요리(새해)의 메모리 피스",378,0,0,31087,"2020/01/10 12:00:00",31087,9999,"2030/08/01 14:59:59","히요리(새해)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"유이(새해)의 메모리 피스",230,0,0,31088,"2020/01/10 12:00:00",31088,9999,"2030/08/01 14:59:59","유이(새해)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"레이(새해)의 메모리 피스",35,0,0,31089,"2015/04/01 15:00:00",31089,9999,"2030/08/01 14:59:59","레이(새해)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"에리코(발렌타인)의 메모리 피스",214,0,0,31090,"2015/04/01 15:00:00",31090,9999,"2030/08/01 14:59:59","에리코(발렌타인)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"시즈루(발렌타인)의 메모리 피스",167,0,0,31091,"2020/02/27 15:00:00",31091,9999,"2030/08/01 14:59:59","시즈루(발렌타인)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"앤의 메모리 피스",211,0,0,31092,"2019/03/31 12:00:00",31092,9999,"2030/08/01 14:59:59","앤의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"루의 메모리 피스",45,0,0,31093,"2015/04/01 15:00:00",31093,9999,"2030/08/01 14:59:59","루의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"글레어의 메모리 피스",3,0,0,31094,"2019/04/19 15:00:00",31094,9999,"2030/08/01 14:59:59","글레어의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"쿠우카(오에도)의 메모리 피스",329,0,0,31095,"2019/04/30 12:00:00",31095,9999,"2030/08/01 14:59:59","쿠우카(오에도)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"니논(오에도)의 메모리 피스",21,0,0,31096,"2019/05/17 15:00:00",31096,9999,"2030/08/01 14:59:59","니논(오에도)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"렘의 메모리 피스",43,0,0,31097,"2019/05/31 12:00:00",31097,9999,"2030/08/01 14:59:59","렘의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"람의 메모리 피스",34,0,0,31098,"2015/04/01 15:00:00",31098,9999,"2030/08/01 14:59:59","람의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"에밀리아의 메모리 피스",219,0,0,31099,"2019/06/18 15:00:00",31099,9999,"2030/08/01 14:59:59","에밀리아의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"스즈나(여름)의 메모리 피스",147,0,0,31100,"2020/07/30 15:00:00",31100,9999,"2030/08/01 14:59:59","스즈나(여름)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"이오(여름)의 메모리 피스",259,0,0,31101,"2015/04/01 15:00:00",31101,9999,"2030/08/01 14:59:59","이오(여름)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
1,"사렌(여름)의 메모리 피스",137,0,0,31103,"2020/08/18 15:00:00",31103,9999,"2030/08/01 14:59:59","사렌(여름)의 기억의 조각이 봉인된 아이템. 일정 개수를 모으면 숨겨진 힘이 해방된다.",11
