energy_reset_flag,reward_image_4,reward_image_5,difficulty,dungeon_quest_detail_monster_size,chest_id,wave_bgm_sheet_id_1,quest_detail_monster_scale_1,quest_id,reward_image_1,dungeon_quest_detail_monster_position_x_4,emax,background,dungeon_quest_detail_bg_position,fixed_start_tp_rate,reward_coin,parts_hp_save_flag,quest_detail_monster_scale_4,reward_csc,odds_group_id,dungeon_quest_detail_monster_position_x_5,floor_num,dungeon_quest_detail_monster_position_x_1,reward_image_6,wave_bgm_que_id_1,dungeon_quest_detail_monster_position_x_2,dungeon_quest_detail_bg_id,limit_time,dungeon_quest_detail_monster_position_x_3,quest_detail_monster_scale_5,quest_type,multi_target_effect_time,reward_image_2,wave_group_id,clear_reward_group,quest_detail_monster_scale_3,quest_detail_monster_scale_2,dungeon_area_id,reward_image_3,dungeon_quest_detail_monster_height
1,94002,140001,1,1.0,40004,bgm_M126,0.8,320090107,90010,0.0,1,103252,-50,0,100,0,1.1,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502009121,320090107,0.8,0.8,32009,90008,0.0
1,94002,140001,1,1.0,40004,bgm_M64,0.9,320090108,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502009131,320090108,0.0,0.0,32009,90008,0.0
1,94002,140001,1,1.0,40006,bgm_M64,1.2,320090109,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502009141,320090109,0.0,0.0,32009,90008,-20.0
1,140001,25001,1,1.0,40007,bgm_M63,1.1,320090110,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502009151,320090110,0.0,0.0,32009,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320090201,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320090202,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320090203,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320090204,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320090205,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
1,94002,140001,2,1.0,40004,bgm_M126,0.8,320090206,90009,0.0,1,103251,-50,0,100,0,1.2,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502009211,320090106,0.8,0.8,32009,90008,0.0
1,94002,140001,2,1.0,40004,bgm_M126,0.8,320090207,90010,0.0,1,103252,-50,0,100,0,1.0,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502009221,320090107,0.8,0.8,32009,90008,0.0
1,94002,140001,2,1.0,40004,bgm_M64,0.9,320090208,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502009231,320090108,0.0,0.0,32009,90008,0.0
1,94002,140001,2,1.0,40006,bgm_M64,1.2,320090209,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502009241,320090109,0.0,0.0,32009,90008,-20.0
1,140001,25001,2,1.0,40007,bgm_M63,1.1,320090210,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502009251,320090110,0.0,0.0,32009,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320090301,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320090302,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320090303,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320090304,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320090305,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
1,94002,140001,3,1.0,40004,bgm_M126,0.8,320090306,90009,0.0,1,103251,-50,0,100,0,1.2,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502009311,320090106,0.8,0.8,32009,90008,0.0
1,94002,140001,3,1.0,40004,bgm_M126,0.8,320090307,90010,0.0,1,103252,-50,0,100,0,1.0,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502009321,320090107,0.8,0.8,32009,90008,0.0
1,94002,140001,3,1.0,40004,bgm_M64,0.9,320090308,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502009331,320090108,0.0,0.0,32009,90008,0.0
1,94002,140001,3,1.0,40006,bgm_M64,1.2,320090309,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502009341,320090109,0.0,0.0,32009,90008,-20.0
1,140001,25001,3,1.0,40007,bgm_M63,1.1,320090310,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502009351,320090110,0.0,0.0,32009,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320090401,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320090402,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320090403,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320090404,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320090405,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
1,94002,140001,4,1.0,40004,bgm_M126,0.8,320090406,90009,0.0,1,103251,-50,0,100,0,1.2,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502009411,320090106,0.8,0.8,32009,90008,0.0
1,94002,140001,4,1.0,40004,bgm_M126,0.8,320090407,90010,0.0,1,103252,-50,0,100,0,1.0,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502009421,320090107,0.8,0.8,32009,90008,0.0
1,94002,140001,4,1.0,40004,bgm_M64,0.9,320090408,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502009431,320090108,0.0,0.0,32009,90008,0.0
1,94002,140001,4,1.0,40006,bgm_M64,1.2,320090409,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502009441,320090109,0.0,0.0,32009,90008,-20.0
1,140001,25001,4,1.0,40007,bgm_M63,1.1,320090410,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502009451,320090110,0.0,0.0,32009,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320090501,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320090502,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320090503,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320090504,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320090505,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
1,94002,140001,5,1.0,40004,bgm_M126,0.8,320090506,90009,0.0,1,103251,-50,0,100,0,1.2,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502009511,320090106,0.8,0.8,32009,90008,0.0
1,94002,140001,5,1.0,40004,bgm_M126,0.8,320090507,90010,0.0,1,103252,-50,0,100,0,1.0,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502009521,320090107,0.8,0.8,32009,90008,0.0
1,94002,140001,5,1.0,40004,bgm_M64,0.9,320090508,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502009531,320090108,0.0,0.0,32009,90008,0.0
1,94002,140001,5,1.0,40006,bgm_M64,1.2,320090509,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502009541,320090109,0.0,0.0,32009,90008,-20.0
1,140001,25001,5,1.0,40007,bgm_M63,1.1,320090510,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502009551,320090110,0.0,0.0,32009,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320100101,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320100102,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320100103,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320100104,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320100105,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
1,94002,140001,1,1.0,40004,bgm_M126,1.0,320100106,90009,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502010111,320100106,0.8,1.0,32010,90008,0.0
1,94002,140001,1,1.0,40004,bgm_M126,0.8,320100107,90010,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502010121,320100107,0.8,0.8,32010,90008,0.0
1,94002,140001,1,1.0,40004,bgm_M64,1.4,320100108,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,30.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502010131,320100108,0.0,0.0,32010,90008,30.0
1,94002,140001,1,1.0,40006,bgm_M64,1.2,320100109,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502010141,320100109,0.0,0.0,32010,90008,0.0
1,140001,25001,1,1.0,40007,bgm_M63,1.2,320100110,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502010151,320100110,0.0,0.0,32010,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320100201,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320100202,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320100203,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320100204,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320100205,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
1,94002,140001,2,1.0,40004,bgm_M126,1.0,320100206,90009,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502010211,320100106,0.8,1.0,32010,90008,0.0
1,94002,140001,2,1.0,40004,bgm_M126,0.8,320100207,90010,0.0,1,103531,-50,0,300,0,1.0,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502010221,320100107,0.8,0.8,32010,90008,0.0
1,94002,140001,2,1.0,40004,bgm_M64,1.4,320100208,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,30.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502010231,320100108,0.0,0.0,32010,90008,30.0
1,94002,140001,2,1.0,40006,bgm_M64,1.2,320100209,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502010241,320100109,0.0,0.0,32010,90008,0.0
1,140001,25001,2,1.0,40007,bgm_M63,1.2,320100210,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502010251,320100110,0.0,0.0,32010,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320100301,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320100302,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320100303,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320100304,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320100305,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
1,94002,140001,3,1.0,40004,bgm_M126,1.0,320100306,90009,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502010311,320100106,0.8,1.0,32010,90008,0.0
1,94002,140001,3,1.0,40004,bgm_M126,0.8,320100307,90010,0.0,1,103531,-50,0,300,0,1.0,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502010321,320100107,0.8,0.8,32010,90008,0.0
1,94002,140001,3,1.0,40004,bgm_M64,1.4,320100308,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,30.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502010331,320100108,0.0,0.0,32010,90008,30.0
1,94002,140001,3,1.0,40006,bgm_M64,1.2,320100309,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502010341,320100109,0.0,0.0,32010,90008,0.0
1,140001,25001,3,1.0,40007,bgm_M63,1.2,320100310,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502010351,320100110,0.0,0.0,32010,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320100401,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320100402,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320100403,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320100404,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320100405,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
1,94002,140001,4,1.0,40004,bgm_M126,1.0,320100406,90009,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502010411,320100106,0.8,1.0,32010,90008,0.0
1,94002,140001,4,1.0,40004,bgm_M126,0.8,320100407,90010,0.0,1,103531,-50,0,300,0,1.0,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502010421,320100107,0.8,0.8,32010,90008,0.0
1,94002,140001,4,1.0,40004,bgm_M64,1.4,320100408,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,30.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502010431,320100108,0.0,0.0,32010,90008,30.0
1,94002,140001,4,1.0,40006,bgm_M64,1.2,320100409,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502010441,320100109,0.0,0.0,32010,90008,0.0
1,140001,25001,4,1.0,40007,bgm_M63,1.2,320100410,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502010451,320100110,0.0,0.0,32010,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320100501,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320100502,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320100503,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320100504,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320100505,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32010,94002,0.0
1,94002,140001,5,1.0,40004,bgm_M126,1.0,320100506,90009,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502010511,320100106,0.8,1.0,32010,90008,0.0
1,94002,140001,5,1.0,40004,bgm_M126,0.8,320100507,90010,0.0,1,103531,-50,0,300,0,1.0,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502010521,320100107,0.8,0.8,32010,90008,0.0
1,94002,140001,5,1.0,40004,bgm_M64,1.4,320100508,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,30.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502010531,320100108,0.0,0.0,32010,90008,30.0
1,94002,140001,5,1.0,40006,bgm_M64,1.2,320100509,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502010541,320100109,0.0,0.0,32010,90008,0.0
1,140001,25001,5,1.0,40007,bgm_M63,1.2,320100510,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502010551,320100110,0.0,0.0,32010,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320110101,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320110102,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320110103,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320110104,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320110105,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
1,94002,140001,1,1.0,40004,bgm_M126,0.8,320110106,90009,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502011111,320110106,0.8,0.8,32011,90008,0.0
1,94002,140001,1,1.0,40004,bgm_M126,0.8,320110107,90010,0.0,1,103531,-50,0,300,0,0.8,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502011121,320110107,1.1,0.8,32011,90008,0.0
1,94002,140001,1,1.0,40004,bgm_M64,0.9,320110108,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502011131,320110108,0.0,0.0,32011,90008,0.0
