action_value_5,target_number,action_value_6,target_count,action_detail_2,action_value_7,action_detail_3,action_id,target_type,target_area,description,level_up_disp,action_detail_1,action_value_2,action_value_3,target_range,action_value_1,target_assignment,action_value_4,class_id,action_type
10.0,0,0.0,99,2,0.0,0,101001106,3,3,"매초 TP 10 회복","",1,0.0,0.0,2160,10.0,2,0.0,1,48
0.0,0,0.0,1,0,0.0,0,101001201,5,3,"아군 하나의 HP {0} 회복","HP 회복량 +{0}",2,8.5,8.5,2160,1.0,2,1.2,1,4
0.0,0,0.0,1,1,1.0,0,101001202,5,3,"아군 하나의 물리 방어력 {0} 증가","물리 방어력 증가 +{0}",20,1.0,1.0,2160,1.0,2,12.0,1,10
8.5,0,0.0,1,1,0.0,0,101001203,5,2,"매초 HP {0} 회복","회복량 +{0}",2,0.5,0.08,2160,0.5,2,0.0,1,48
0.0,0,0.0,0,0,0.0,0,101050101,0,0,"자신의 물리 방어력 {0} 증가","물리 방어력 증가 +{0}",3,2.0,2.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,101051101,0,0,"자신의 물리 방어력 {0} 증가","물리 방어력 증가 +{0}",3,2.0,2.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,101051102,0,0,"자신의 마법 공격력 {0} 증가","",4,225.0,0.0,0,1.0,0,1.0,1,90
0.0,0,0.0,99,0,0.0,0,101100101,3,1,"범위 내 적에게 {0}의 물리 데미지","물리 데미지 +{0}",1,20.4,1.62,1150,20.4,1,0.0,1,1
0.0,0,0.0,1,1,1.0,0,101100201,7,1,"자신의 물리 크리티컬 {0} 증가","",60,45.0,0.0,0,1.0,2,99.0,1,10
0.0,0,0.0,1,1,1.0,0,101100202,7,1,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,15.0,15.0,0,1.0,2,12.0,1,10
0.0,0,0.0,1,0,0.0,0,101100301,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,20.0,1.6,-1,20.0,1,0.0,1,1
0.0,0,1.75,99,0,0.0,0,101101101,3,1,"범위 내 적에게 {0}의 물리 데미지","물리 데미지 +{0}",1,28.0,2.16,1300,28.0,1,0.0,1,1
0.0,0,0.0,1,1,1.0,0,101101201,7,1,"자신의 물리 크리티컬 {0} 증가","",60,75.0,0.0,0,1.0,2,99.0,1,10
0.0,0,0.0,1,1,1.0,0,101101202,7,1,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,20.0,20.0,0,1.0,2,12.0,1,10
0.0,0,0.0,1,0,0.0,0,101101203,7,1,"자신의 행동 속도 증가","",2,0.0,12.0,0,1.8,2,0.0,1,8
0.0,0,0.0,99,0,0.0,0,101101301,3,1,"범위 내 적에게 {0}의 물리 데미지","물리 데미지 +{0}",1,35.0,2.8,1300,35.0,1,0.0,1,1
0.0,0,0.0,1,1,1.0,0,101101302,7,1,"자신의 물리 공격 크리티컬 시, 데미지 {0}% 증가","",110,15.0,0.0,0,1.0,2,18.0,1,10
0.0,0,0.0,1,1,1.0,0,101101303,7,1,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,90.0,90.0,0,1.0,2,18.0,1,10
0.0,0,0.0,1,0,0.0,0,101101304,7,1,"자신의 TP {0} 회복","",1,0.0,0.0,0,650.0,2,0.0,1,16
0.0,0,0.0,0,0,0.0,0,101150101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,101151101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,99,0,0.0,0,101200101,20,3,"물리 공격을 하는 적에게 {0}의 추가 마법 데미지","추가 마법 데미지 +{0}",2,6.75,0.54,2160,6.75,1,0.0,1,1
0.0,0,0.0,99,0,0.0,0,101200102,3,3,"적 전체에 {0} 마법 데미지","전체 마법 데미지 +{0}",2,9.0,0.81,2160,9.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,101200201,14,3,"적 1명에게 {0}의 마법 데미지","마법 데미지 +{0}",2,20.0,1.6,2160,20.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,101200301,14,3,"적 1명에게 {0}의 마법 데미지","마법 데미지 +{0}",2,10.0,0.8,2160,10.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,101200302,14,3,"적 1명을 일정 시간 동안 행동 불능으로 만든다","스턴 확정 성공 Lv +1",7,0.0,1.5,2160,0.0,1,0.0,1,8
0.0,0,0.0,99,0,0.0,0,101201101,20,2,"물리 공격을 하는 적에게 {0}의 추가 마법 데미지","추가 마법 데미지 +{0}",2,9.0,2.4,2160,9.0,1,0.0,1,1
0.0,0,0.0,99,1,0.0,0,101201102,20,2,"물리 공격을 하는 적의 마법 방어력 {0} 감소","마법 방어력 감소 +{0}",41,0.54,0.54,2160,1.0,1,18.0,1,10
0.0,0,0.0,99,0,0.0,0,101201103,20,2,"물리 공격을 하는 적을 일정 시간 동안 행동 불능으로 만든다","스턴 확정 성공 Lv +1",7,0.0,6.0,2160,0.0,1,0.0,1,8
0.0,0,0.0,99,0,0.0,0,101201104,3,2,"적 전체에 {0} 마법 데미지","전체에 마법 데미지+{0}",2,9.0,0.81,2160,9.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,101201201,14,3,"적 1명에게 {0}의 마법 데미지","마법 데미지 +{0}",2,22.0,1.8,2160,22.0,1,0.0,1,1
0.0,0,0.0,1,1,1.0,0,101201202,14,3,"적 1명의 마법 방어력 {0} 감소","마법 방어력 감소 +{0}",41,0.2,0.2,2160,1.0,1,12.0,1,10
0.0,0,0.0,0,0,0.0,0,101250101,0,0,"자신의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",4,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,101251101,0,0,"자신의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",4,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,1,0,0.0,0,101300101,6,2,"적 1명에게 {0}의 마법 데미지","마법 데미지 +{0}",2,60.0,5.6,2160,60.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,101300201,3,1,"","",1,0.0,0.0,2160,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,101300202,3,2,"범위 내 적의 마법 방어력 {0} 감소","마법 방어력 감소 +{0}",41,0.48,0.48,200,1.0,1,12.0,1,10
0.0,0,0.0,1,0,0.0,0,101300301,6,2,"적 1명에게 {0}의 마법 데미지","마법 데미지 +{0}",2,20.0,1.6,2160,20.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,101300302,6,2,"적 1명을 일정 시간 동안 행동 불능으로 만든다","스턴 확정 성공 Lv +1",7,0.0,1.5,2160,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,0,101301101,6,2,"적 1명에게 {0}의 마법 데미지","마법 데미지 +{0}",2,140.0,11.2,2160,140.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,101301102,6,2,"적 1명의 마법 방어력 {0} 감소","마법 방어력 감소 +{0}",41,0.5,0.5,2160,1.0,1,18.0,1,10
0.0,0,0.0,1,0,0.0,0,101301201,3,1,"","",1,0.0,0.0,2160,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,101301202,3,2,"범위 내 적의 마법 방어력 {0} 감소","마법 방어력 감소 +{0}",41,0.8,0.8,200,1.0,1,12.0,1,10
0.0,0,0.0,1,0,0.0,0,101301301,6,2,"적 1명에게 {0}의 마법 데미지","마법 데미지 +{0}",2,60.0,4.8,2160,60.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,101301302,6,2,"적 1명을 일정 시간 동안 행동 불능으로 만든다","스턴 확정 성공 Lv +1",7,0.0,4.5,2160,0.0,1,0.0,1,8
0.0,0,0.0,1,1,0.0,0,101301303,6,2,"적 하나의 HP 회복량 90％ 감소","",1,18.0,0.0,2160,0.9,1,0.0,1,59
0.0,0,0.0,0,0,0.0,0,101350101,0,0,"자신의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",4,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,101351101,0,0,"자신의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",4,240.0,15.0,0,1.0,0,1.0,1,90
0.0,2,0.0,1,0,0.0,0,101400101,3,1,"","",3,0.0,0.0,2160,0.0,1,0.0,1,7
300.0,2,0.0,1,1,0.0,3,101400102,3,1,"필드 내 적의 마법 방어력 {0} 감소","마법 방어력 감소 +{0}",41,2.4,16.0,2160,2.4,1,0.0,1,38
300.0,2,0.0,1,1,0.0,0,101400103,3,1,"필드 내 적의 TP 상승 {0} 감소","",81,0.0,16.0,2160,10.0,1,0.0,1,38
0.0,2,0.0,1,0,0.0,0,101400104,3,1,"","",1,0.0,0.0,2160,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,101400105,1,2,"범위 내 적의 행동 속도를 일정 시간 동안 감소시킨다","행동 속도 저하 확정 성공 Lv +1",1,0.0,16.0,300,0.9,1,0.0,1,8
0.0,0,0.0,99,0,0.0,0,101400201,3,1,"범위 내 적에게 {0}의 마법 데미지","마법 데미지 +{0}",2,3.4,0.27,800,3.4,1,0.0,1,1
0.0,0,0.0,99,0,0.0,0,101400202,3,1,"범위 내 적을 일정 시간 동안 행동 불능으로 만든다","속박 확정 성공 Lv +1",5,0.0,2.5,800,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,0,101400301,3,1,"적 1명에게 {0}의 마법 데미지","마법 데미지 +{0}",2,8.0,0.6,-1,8.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,101400302,3,1,"적 1명을 혼란시킨다","혼란 확정 성공 Lv +1",1,0.0,1.0,-1,7.5,1,0.0,1,11
0.0,2,0.0,1,0,0.0,0,101401101,3,1,"","",3,0.0,0.0,2160,0.0,1,0.0,1,7
410.0,2,0.0,1,1,0.0,3,101401102,3,1,"필드 내 적의 마법 방어력 {0} 감소","마법 방어력 감소 +{0}",41,2.4,18.0,2160,2.4,1,0.0,1,38
410.0,2,0.0,1,1,0.0,0,101401103,3,1,"필드 내 적의 TP 상승 {0} 감소","",81,0.0,18.0,2160,10.0,1,0.0,1,38
0.0,0,0.0,99,0,0.0,0,101401104,3,3,"","",0,0.0,0.0,2160,0.0,1,0.0,1,92
0.0,2,0.0,1,0,0.0,0,101401105,3,1,"","",1,0.0,0.0,2160,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,101401106,1,2,"범위 내 적의 행동 속도를 일정 시간 동안 감소시킨다","행동 속도 저하 확정 성공 Lv +1",1,0.0,18.0,300,0.7,1,0.0,1,8
0.0,0,0.0,99,0,0.0,0,101401107,1,2,"","",101401108,0.0,0.0,300,5.0,1,0.0,1,57
0.0,0,0.0,99,0,0.0,0,101401108,3,3,"적 전체에 {0} 마법 데미지","마법 데미지 +{0}",2,6.25,0.5,2160,6.25,1,0.0,1,1
0.0,0,0.0,99,0,0.0,0,101401201,3,1,"범위 내 적에게 {0}의 마법 데미지","마법 데미지 +{0}",2,9.0,0.72,800,9.0,1,0.0,1,1
0.0,0,0.0,99,3,0.0,0,101401202,3,1,"","",101401203,0.2,0.0,800,4.0,1,0.0,1,26
0.0,0,0.0,99,0,0.0,0,101401203,3,1,"범위 내 적을 일정 시간 동안 행동 불능으로 만든다","속박 확정 성공 Lv+1",5,0.0,2.5,800,0.0,1,0.0,1,8
0.0,0,0.0,0,0,0.0,0,101450101,0,0,"자신의 마법 방어력 {0} 증가","마법 방어력 증가 +{0}",5,2.0,2.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,101451101,0,0,"자신의 마법 방어력 {0} 증가","마법 방어력 증가 +{0}",5,32.0,2.0,0,1.0,0,1.0,1,90
0.0,0,0.0,99,0,0.0,0,101500101,3,3,"아군 전체의 HP {0} 회복","HP 회복량 +{0}",2,4.5,4.5,2160,1.0,2,0.3375,1,4
0.0,0,0.0,99,1,0.0,0,101500102,3,3,"아군 전체의 마법 방어력 {0} 증가","마법 방어력 증가 +{0}",40,0.45,0.45,2160,1.0,2,18.0,1,10
0.0,0,0.0,99,0,0.0,0,101500201,3,2,"범위 내 아군의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",30,5.5,5.5,300,1.0,2,12.0,1,10
7.0,0,0.0,1,1,0.0,0,101500301,10,2,"매초 HP {0} 회복한다","회복량 +{0}",2,1.0,0.12,2160,1.0,2,0.0,1,48
0.0,0,0.0,99,0,0.0,0,101501101,3,3,"아군 전체의 HP {0} 회복","HP 회복량 +{0}",2,4.5,4.5,2160,1.0,2,0.3375,1,4
0.0,0,0.0,99,1,0.0,0,101501102,3,3,"아군 전체의 마법 방어력 {0} 증가","마법 방어력 증가 +{0}",40,0.45,0.45,2160,1.0,2,18.0,1,10
0.0,0,0.0,99,1,0.0,0,101501103,3,3,"아군 전체의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",30,25.0,25.0,2160,1.0,2,18.0,1,10
0.0,0,0.0,99,1,0.0,0,101501104,3,3,"아군 전체의 마법 크리티컬 {0} 증가","",70,50.0,0.0,2160,1.0,2,18.0,1,10
0.0,0,0.0,99,1,0.0,0,101501105,3,3,"아군 전체의 마법 공격 크리티컬 시 데미지 25% 증가","",120,25.0,0.0,2160,1.0,2,18.0,1,10
18.0,0,0.0,99,1,0.0,0,101501106,3,3,"매초 HP {0} 회복","회복량 +{0}",2,0.8,0.04,2160,0.8,2,0.0,1,48
0.0,0,0.0,99,0,0.0,0,101501201,3,2,"범위 내 아군의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",30,18.0,18.0,300,1.0,2,12.0,1,10
0.0,0,0.0,99,1,1.0,0,101501202,3,2,"범위 내 아군의 마법 크리티컬 {0} 증가","마법 크리티컬 증가 +{0}",70,40.0,0.0,300,1.0,2,12.0,1,10
0.0,0,0.0,0,0,0.0,0,101550101,0,0,"자신의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",4,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,101551101,0,0,"자신의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",4,240.0,15.0,0,1.0,0,1.0,1,90
1.0,0,0.0,1,0,0.0,0,101600101,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,45.0,4.0,-1,45.0,1,0.0,1,1
1.0,0,0.0,1,0,0.0,0,101600201,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,12.0,0.9,-1,12.0,1,0.0,1,1
0.0,0,0.0,1,1,1.0,0,101600301,7,3,"자신의 물리 공격력 {0} 증가","물리 공격력 +{0}",10,15.0,15.0,0,1.0,2,12.0,1,10
0.0,0,0.0,1,1,1.0,0,101601101,7,3,"자신의 물리 공격 크리티컬 시 데미지 25% 증가","물리 크리티컬 증가 +{0}",110,25.0,0.0,-1,2.0,2,18.0,1,10
1.0,0,0.0,1,0,0.0,0,101601102,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,112.0,9.0,-1,112.0,1,0.0,1,1
1.0,0,1.5,1,0,0.0,0,101601201,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,12.0,0.9,-1,12.0,1,0.0,1,1
0.0,0,1.5,1,0,0.0,0,101601202,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,12.0,0.6,-1,12.0,1,0.0,1,1
0.0,0,1.5,1,0,0.0,0,101601203,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,12.0,0.6,-1,12.0,1,0.0,1,1
0.0,0,0.0,1,1,1.0,0,101601301,7,3,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,75.0,75.0,0,1.0,2,180.0,1,10
0.0,0,0.0,1,1,1.0,0,101601302,7,3,"자신의 물리 공격 크리티컬 시, 데미지 {0}% 증가","",110,15.0,0.0,0,1.0,2,180.0,1,10
0.0,0,0.0,1,0,0.0,0,101601303,7,3,"자신의 TP {0} 회복","",1,0.0,0.0,0,150.0,2,0.0,1,16
0.0,0,0.0,0,0,0.0,0,101650101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,101651101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,1,0,0.0,0,101700101,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,60.0,4.8,-1,60.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,101700201,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,20.0,1.6,-1,20.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,101700301,7,3,"공격 시마다 데미지 {0} 추가","추가 데미지 +{0}",0,10.0,10.0,2160,1.0,2,5.0,1,102
0.0,0,0.0,1,0,0.0,0,101701101,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,180.0,14.4,-1,180.0,1,0.0,1,1
0.0,0,0.0,1,1,0.0,0,101701102,7,3,"자신의 물리 공격력 {0} 증가","물리 공격력 +{0}",10,15.0,15.0,0,1.0,2,180.0,1,10
0.0,0,0.0,1,0,0.0,0,101701201,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,30.0,2.3,-1,30.0,1,0.0,1,1
0.0,0,0.0,0,0,0.0,0,101750101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,101751101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,99,0,0.0,0,101800101,3,3,"적 전체에 {0} 마법 데미지","전체 마법 데미지 +{0}",2,4.5,0.405,2160,4.5,1,0.0,1,1
0.0,0,0.0,99,0,0.0,0,101800102,3,3,"적 전체를 유혹한다","유혹 확정 성공 Lv +1",0,0.0,100.0,2160,4.0,1,0.0,1,11
0.0,1,0.0,1,0,0.0,0,101800201,3,1,"","",1,0.0,0.0,4000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,101800202,1,2,"범위 내 적에게 {0}의 마법 데미지","마법 데미지 +{0}",2,9.0,0.72,100,9.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,101800301,2,3,"적 1명의 TP {0} 감소","TP 데미지 +{0}",2,1.0,0.0,-1,50.0,1,0.0,1,16
0.0,0,0.0,1,0,0.0,0,101800302,7,1,"자신의 TP {0} 회복","TP 회복량 +{0}",1,1.0,0.0,0,50.0,2,0.0,1,16
0.0,0,0.0,99,0,0.0,0,101801101,3,3,"적 전체에 {0} 마법 데미지","전체 마법 데미지 +{0}",2,10.0,0.81,2160,10.0,1,0.0,1,1
0.0,0,0.0,99,0,0.0,0,101801102,3,3,"적 전체의 TP {0} 감소","TP 데미지 +{0}",2,0.4,0.0,2160,20.0,1,0.0,1,16
0.0,0,0.0,99,1,1.0,0,101801103,3,3,"적 전체의 TP 상승 {0} 감소","",81,15.0,0.0,2160,1.0,1,18.0,1,10
0.0,0,0.0,99,0,0.0,0,101801104,3,3,"적 전체를 유혹한다","유혹 확정 성공 Lv+1",0,0.0,100.0,2160,5.0,1,0.0,1,11
0.0,1,0.0,1,0,0.0,0,101801201,3,1,"","",1,0.0,0.0,4000,0.0,1,0.0,1,7
0.0,0,0.0,99,101801203,0.0,101801205,101801202,3,2,"","",300,1.0,0.0,100,0.0,1,0.0,1,23
0.0,0,0.0,99,0,0.0,0,101801203,3,2,"범위 내 적에게 {0}의 마법 데미지","마법 데미지 +{0}",2,9.0,1.2,100,9.0,1,0.0,1,1
0.0,0,0.0,99,0,0.0,0,101801204,3,2,"적이 유혹 상태일 때 범위 내 적의 TP {0} 감소","TP 데미지 +{0}",2,1.0,0.0,100,300.0,1,0.0,1,16
0.0,0,0.0,99,0,0.0,0,101801205,3,2,"","",2,9.0,1.2,100,9.0,1,0.0,1,1
0.0,0,0.0,99,1,1.0,0,101801206,3,2,"적이 유혹 상태가 아닐 때 범위 내 적의 물리 공격력 {0} 감소","물리 공격력 감소 +{0}",11,10.0,10.0,100,1.0,1,12.0,1,10
0.0,0,0.0,99,1,1.0,0,101801207,3,2,"적이 유혹 상태가 아닐 때 범위 내 적의 마법 공격력 {0} 감소","마법 공격력 감소 +{0}",31,10.0,10.0,100,1.0,1,12.0,1,10
0.0,0,0.0,1,0,0.0,0,101820301,2,3,"적 1명의 TP {0} 감소","",2,0.0,0.0,-1,310.0,1,0.0,1,16
0.0,0,0.0,0,1,1.0,0,101820302,1,3,"적 1명의 물리 공격력 {0} 감소","물리 공격력 감소 +{0}",11,-1040.0,4.0,-1,1.0,1,12.0,1,10
0.0,0,0.0,0,1,1.0,0,101820303,1,3,"적 1명의 마법 공격력 {0} 감소","마법 공격력 감소 +{0}",31,-1040.0,4.0,-1,1.0,1,12.0,1,10
0.0,0,0.0,1,0,0.0,0,101820304,7,1,"자신의 TP {0} 회복","",1,0.0,0.0,0,310.0,2,0.0,1,16
0.0,0,0.0,99,0,0.0,0,101821101,3,3,"적 전체에 {0} 마법 데미지","전체 마법 데미지 +{0}",2,10.0,1.21,2160,10.0,1,0.0,1,1
0.0,0,0.0,99,0,0.0,0,101821102,3,3,"적 전체의 TP {0} 감소","",2,0.0,0.0,2160,124.0,1,0.0,1,16
0.0,0,0.0,99,1,1.0,0,101821103,3,3,"적 전체의 TP 상승 {0} 감소","",81,15.0,0.0,2160,1.0,1,18.0,1,10
0.0,0,0.0,99,0,0.0,0,101821104,3,3,"적 전체를 유혹한다","유혹 확정 성공 Lv+1",0,0.0,100.0,2160,5.0,1,0.0,1,11
0.0,1,0.0,1,0,0.0,0,101821201,3,1,"","",1,0.0,0.0,4000,0.0,1,0.0,1,7
0.0,0,0.0,99,101821203,0.0,101821205,101821202,3,2,"","",300,1.0,0.0,100,0.0,1,0.0,1,23
0.0,0,0.0,99,0,0.0,0,101821203,3,2,"범위 내 적에게 {0}의 마법 데미지","마법 데미지 +{0}",2,9.0,1.6,100,9.0,1,0.0,1,1
0.0,0,0.0,99,0,0.0,0,101821204,3,2,"적이 유혹 상태일 때 적 1명의 TP {0} 감소","",2,0.0,0.0,100,560.0,1,0.0,1,16
0.0,0,0.0,99,0,0.0,0,101821205,3,2,"","",2,9.0,1.6,100,9.0,1,0.0,1,1
0.0,0,0.0,99,1,1.0,0,101821206,3,2,"적이 유혹 상태가 아닐 때 범위 내 적의 물리 공격력 {0} 감소","물리 공격력 감소 +{0}",11,10.0,10.0,100,1.0,1,12.0,1,10
0.0,0,0.0,99,1,1.0,0,101821207,3,2,"적이 유혹 상태가 아닐 때 범위 내 적의 마법 공격력 {0} 감소","마법 공격력 감소 +{0}",31,10.0,10.0,100,1.0,1,12.0,1,10
0.0,0,0.0,0,0,0.0,0,101850101,0,0,"자신의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",4,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,101851101,0,0,"자신의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",4,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,101851102,0,0,"자신의 마법 방어력 {0} 증가","",5,30.0,0.0,0,1.0,0,1.0,1,90
0.0,0,0.0,1,0,0.0,0,102000101,3,2,"가장 앞에 있는 적 1명에게 {0}의 물리 데미지","첫번째 적에게 물리 데미지 +{0}",1,24.0,1.8,2160,24.0,1,0.0,1,1
0.0,1,0.0,1,0,0.0,0,102000102,3,2,"2번째로 가까운 적 1명에게 {0}의 물리 데미지","두번째 적에게 물리 데미지 +{0}",1,45.0,3.6,2160,45.0,1,0.0,1,1
0.0,1,0.0,1,0,0.0,0,102000103,3,2,"","",5,1200.0,0.0,2160,100.0,1,0.0,1,2
0.0,0,0.0,1,0,0.0,0,102000201,3,1,"","",1,0.0,0.0,0,300.0,1,0.0,1,2
0.0,0,0.0,1,0,0.0,0,102000202,1,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,20.0,1.6,0,20.0,1,0.0,1,1
0.0,0,0.0,99,1,1.0,0,102000301,3,3,"아군 전체의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,3.0,3.0,2160,1.0,2,12.0,1,10
0.0,0,0.0,99,0,0.0,0,102001101,3,1,"전방 범위 내 적에게 {0}의 물리 데미지","전방 범위에 물리 데미지 +{0}",1,30.0,2.4,900,30.0,1,0.0,1,1
0.0,1,0.0,1,0,0.0,0,102001102,3,2,"","",1,0.0,0.0,2160,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,102001103,3,2,"2번째로 가까운 적을 중심으로 한 범위 내의 적에게 {0} 물리 데미지","2번째로 가까운 적을 중심으로 범위 물리 데미지 +{0}",1,54.0,4.5,275,54.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,102001201,3,1,"","",1,0.0,0.0,0,300.0,1,0.0,1,2
0.0,0,0.0,1,0,0.0,0,102001202,3,2,"","",1,0.0,0.0,2160,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,102001203,1,1,"범위 내 적에게 {0}의 물리 데미지","물리 데미지 +{0}",1,27.0,2.1,500,27.0,1,0.0,1,1
0.0,0,0.0,0,0,0.0,0,102050101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,102051101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,1,0,0.0,0,102100101,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,30.0,2.4,-1,30.0,1,0.0,1,1
0.0,0,0.0,0,0,0.0,0,102100102,1,1,"적 1명을 일정 시간 동안 행동 불능으로 만든다","스턴 확정 성공 Lv +1",7,0.0,5.5,-1,0.0,1,0.0,1,8
0.0,0,0.0,99,1,1.0,0,102100201,3,3,"아군 전체의 물리 방어력 {0} 증가","물리 방어력 증가 +{0}",20,0.375,0.375,200,1.0,2,12.0,1,10
0.0,0,0.0,99,1,1.0,0,102100202,3,3,"아군 전체의 마법 방어력 {0} 증가","마법 방어력 증가 +{0}",40,0.375,0.375,200,1.0,2,12.0,1,10
0.0,0,0.0,1,0,0.0,0,102100301,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,10.0,0.8,-1,10.0,1,0.0,1,1
0.0,0,0.0,0,0,0.0,0,102100302,1,1,"적 1명을 일정 시간 동안 행동 불능으로 만든다","스턴 확정 성공 Lv +1",7,0.0,1.5,-1,0.0,1,0.0,1,8
0.0,0,0.0,99,0,0.0,0,102101101,3,1,"범위 내 적에게 {0}의 물리 데미지","물리 데미지 +{0}",1,35.0,2.8,300,35.0,1,0.0,1,1
0.0,0,0.0,99,0,0.0,0,102101102,3,1,"범위 내 적을 일정 시간 동안 행동 불능으로 만든다","스턴 확정 성공 Lv +1",7,0.0,5.5,300,0.0,1,0.0,1,8
0.0,0,0.0,99,1,1.0,0,102101103,3,3,"아군 전체의 물리 방어력 {0} 증가","물리 방어력 증가 +{0}",20,1.1,1.1,2160,1.0,2,18.0,1,10
