magic_def,magic_penetrate,resist_variation_id,physical_penetrate,wave_hp_recovery,main_skill_lv_4,unit_id,dodge,magic_str,main_skill_lv_6,energy_reduce_rate,ex_skill_lv_3,energy_recovery_rate,main_skill_lv_3,physical_critical,life_steal,magic_critical,level,enemy_id,main_skill_lv_10,main_skill_lv_9,atk,ex_skill_lv_1,def,hp_recovery_rate,ex_skill_lv_4,union_burst_level,resist_status_id,wave_energy_recovery,main_skill_lv_1,rarity,accuracy,ex_skill_lv_5,main_skill_lv_8,main_skill_lv_5,main_skill_lv_7,hp,main_skill_lv_2,ex_skill_lv_2,promotion_level
16,0,0,0,0,14,200300,1,138,14,0,14,30,14,10,0,10,14,620030014,14,14,0,14,26,0,14,14,200000008,0,14,1,0,14,14,14,14,1513,14,14,1
16,0,0,0,0,15,200300,1,145,15,0,15,30,15,10,0,10,15,620030015,15,15,0,15,26,0,15,15,200000008,0,15,1,0,15,15,15,15,1717,15,15,1
17,0,0,0,0,16,200300,1,151,16,0,16,30,16,10,0,10,16,620030016,16,16,0,16,26,0,16,16,200000008,0,16,1,0,16,16,16,16,1921,16,16,1
18,0,0,0,0,17,200300,1,175,17,0,17,30,17,10,0,10,17,620030017,17,17,0,17,26,0,17,17,200000008,0,17,1,0,17,17,17,17,2257,17,17,1
18,0,0,0,0,18,200300,1,198,18,0,18,30,18,10,0,10,18,620030018,18,18,0,18,26,0,18,18,200000008,0,18,1,0,18,18,18,18,2592,18,18,1
18,0,0,0,0,19,200300,1,200,19,0,19,30,19,10,0,10,19,620030019,19,19,0,19,27,0,19,19,200000008,0,19,1,0,19,19,19,19,2828,19,19,1
18,0,0,0,0,20,200300,1,203,20,0,20,30,20,10,0,10,20,620030020,20,20,0,20,27,0,20,20,200000008,0,20,1,0,20,20,20,20,2939,20,20,1
18,0,0,0,0,21,200300,1,206,21,0,21,30,21,10,0,10,21,620030021,21,21,0,21,27,0,21,21,200000008,0,21,1,0,21,21,21,21,3050,21,21,1
20,0,0,0,0,22,200300,1,226,22,0,22,30,22,10,0,10,22,620030022,22,22,0,22,29,0,22,22,200000008,0,22,1,0,22,22,22,22,3148,22,22,1
20,0,0,0,0,23,200300,1,226,23,0,23,30,23,10,0,10,23,620030023,23,23,0,23,29,0,23,23,200000008,0,23,1,0,23,23,23,23,3304,23,23,1
28,0,0,0,0,24,200300,1,321,24,0,24,30,24,10,0,10,24,620030024,24,24,0,24,40,0,24,24,200000008,0,24,1,0,24,24,24,24,3586,24,24,1
30,0,0,0,0,25,200300,1,333,25,0,25,30,25,10,0,10,25,620030025,25,25,0,25,42,0,25,25,200000008,0,25,1,0,25,25,25,25,3866,25,25,1
30,0,0,0,0,26,200300,1,371,26,0,26,30,26,10,0,10,26,620030026,26,26,0,26,42,0,26,26,200000008,0,26,1,0,26,26,26,26,3966,26,26,1
30,0,0,0,0,27,200300,1,374,27,0,27,30,27,10,0,10,27,620030027,27,27,0,27,42,0,27,27,200000008,0,27,1,0,27,27,27,27,4060,27,27,1
30,0,0,0,0,28,200300,1,376,28,0,28,30,28,10,0,10,28,620030028,28,28,0,28,42,0,28,28,200000008,0,28,1,0,28,28,28,28,4152,28,28,1
32,0,0,0,0,29,200300,1,438,29,0,29,30,29,10,0,10,29,620030029,29,29,0,29,45,0,29,29,200000008,0,29,1,0,29,29,29,29,5542,29,29,1
32,0,0,0,0,30,200300,1,480,30,0,30,30,30,10,0,10,30,620030030,30,30,0,30,47,0,30,30,200000008,0,30,1,0,30,30,30,30,5591,30,30,1
32,0,0,0,0,31,200300,1,481,31,0,31,30,31,10,0,10,31,620030031,31,31,0,31,47,0,31,31,200000008,0,31,1,0,31,31,31,31,5604,31,31,1
32,0,0,0,0,32,200300,1,481,32,0,32,30,32,10,0,10,32,620030032,32,32,0,32,47,0,32,32,200000008,0,32,1,0,32,32,32,32,5618,32,32,1
32,0,0,0,0,33,200300,1,482,33,0,33,30,33,10,0,10,33,620030033,33,33,0,33,47,0,33,33,200000008,0,33,1,0,33,33,33,33,5632,33,33,1
32,0,0,0,0,34,200300,1,539,34,0,34,30,34,10,0,10,34,620030034,34,34,0,34,47,0,34,34,200000008,0,34,1,0,34,34,34,34,6542,34,34,1
32,0,0,0,0,35,200300,1,543,35,0,35,30,35,10,0,10,35,620030035,35,35,0,35,48,0,35,35,200000008,0,35,1,0,35,35,35,35,6610,35,35,1
32,0,0,0,0,36,200300,1,561,36,0,36,30,36,10,0,10,36,620030036,36,36,0,36,48,0,36,36,200000008,0,36,1,0,36,36,36,36,7177,36,36,1
35,0,0,0,0,37,200300,1,606,37,0,37,30,37,10,0,10,37,620030037,37,37,0,37,53,0,37,37,200000008,0,37,1,0,37,37,37,37,7979,37,37,1
49,0,0,0,0,38,200300,1,651,38,0,38,30,38,10,0,10,38,620030038,38,38,0,38,70,0,38,38,200000008,0,38,1,0,38,38,38,38,8781,38,38,1
49,0,0,0,0,39,200300,1,736,39,0,39,30,39,10,0,10,39,620030039,39,39,0,39,70,0,39,39,200000008,0,39,1,0,39,39,39,39,9666,39,39,1
49,0,0,0,0,40,200300,1,821,40,0,40,30,40,10,0,10,40,620030040,40,40,0,40,70,0,40,40,200000008,0,40,1,0,40,40,40,40,10551,40,40,1
50,0,0,0,0,41,200300,1,935,41,0,41,30,41,10,0,10,41,620030041,41,41,0,41,72,0,41,41,200000008,0,41,1,0,41,41,41,41,13253,41,41,1
50,0,0,0,0,42,200300,1,1049,42,0,42,30,42,10,0,10,42,620030042,42,42,0,42,73,0,42,42,200000008,0,42,1,0,42,42,42,42,15956,42,42,1
52,0,0,0,0,43,200300,1,1066,43,0,43,30,43,10,0,10,43,620030043,43,43,0,43,75,0,43,43,200000008,0,43,1,0,43,43,43,43,16030,43,43,1
52,0,0,0,0,44,200300,1,1083,44,0,44,30,44,10,0,10,44,620030044,44,44,0,44,76,0,44,44,200000008,0,44,1,0,44,44,44,44,16104,44,44,1
53,0,0,0,0,45,200300,1,1100,45,0,45,30,45,10,0,10,45,620030045,45,45,0,45,78,0,45,45,200000008,0,45,1,0,45,45,45,45,16179,45,45,1
56,0,0,0,0,46,200300,1,1142,46,0,46,30,46,10,0,10,46,620030046,46,46,0,46,82,0,46,46,200000008,0,46,1,0,46,46,46,46,17054,46,46,1
59,0,0,0,0,47,200300,1,1182,47,0,47,30,47,10,0,10,47,620030047,47,47,0,47,85,0,47,47,200000008,0,47,1,0,47,47,47,47,17930,47,47,1
63,0,0,0,0,48,200300,1,1224,48,0,48,30,48,10,0,10,48,620030048,48,48,0,48,88,0,48,48,200000008,0,48,1,0,48,48,48,48,17930,48,48,1
63,0,0,0,0,49,200300,1,1224,49,0,49,30,49,10,0,10,49,620030049,49,49,0,49,88,0,49,49,200000008,0,49,1,0,49,49,49,49,17930,49,49,1
69,0,0,0,0,50,200300,1,1255,50,0,50,30,50,10,0,10,50,620030050,50,50,0,50,91,0,50,50,200000008,0,50,1,0,50,50,50,50,18080,50,50,1
75,0,0,0,0,51,200300,1,1285,51,0,51,30,51,10,0,10,51,620030051,51,51,0,51,94,0,51,51,200000008,0,51,1,0,51,51,51,51,18230,51,51,1
76,0,0,0,0,52,200300,1,1285,52,0,52,30,52,10,0,10,52,620030052,52,52,0,52,94,0,52,52,200000008,0,52,1,0,52,52,52,52,18230,52,52,1
77,0,0,0,0,53,200300,1,1345,53,0,53,30,53,10,0,10,53,620030053,53,53,0,53,95,0,53,53,200000008,0,53,1,0,53,53,53,53,18980,53,53,1
77,0,0,0,0,54,200300,1,1405,54,0,54,30,54,10,0,10,54,620030054,54,54,0,54,95,0,54,54,200000008,0,54,1,0,54,54,54,54,19730,54,54,1
77,0,0,0,0,55,200300,1,1445,55,0,55,30,55,10,0,10,55,620030055,55,55,0,55,95,0,55,55,200000008,0,55,1,0,55,55,55,55,20730,55,55,1
77,0,0,0,0,56,200300,1,1485,56,0,56,30,56,10,0,10,56,620030056,56,56,0,56,95,0,56,56,200000008,0,56,1,0,56,56,56,56,21730,56,56,1
79,0,0,0,0,57,200300,1,1625,57,0,57,30,57,10,0,10,57,620030057,57,57,0,57,96,0,57,57,200000008,0,57,1,0,57,57,57,57,22730,57,57,1
80,0,0,0,0,58,200300,1,1765,58,0,58,30,58,10,0,10,58,620030058,58,58,0,58,97,0,58,58,200000008,0,58,1,0,58,58,58,58,23730,58,58,1
82,0,0,0,0,59,200300,1,1945,59,0,59,30,59,10,0,10,59,620030059,59,59,0,59,98,0,59,59,200000008,0,59,1,0,59,59,59,59,24730,59,59,1
83,0,0,0,0,60,200300,1,2125,60,0,60,30,60,10,0,10,60,620030060,60,60,0,60,99,0,60,60,200000008,0,60,1,0,60,60,60,60,25730,60,60,1
85,0,0,0,0,61,200300,1,2305,61,0,61,30,61,10,0,10,61,620030061,61,61,0,61,100,0,61,61,200000008,0,61,1,0,61,61,61,61,26730,61,61,1
86,0,0,0,0,62,200300,1,2376,62,0,62,30,62,10,0,10,62,620030062,62,62,0,62,103,0,62,62,200000008,0,62,1,0,62,62,62,62,27299,62,62,1
86,0,0,0,0,63,200300,1,2447,63,0,63,30,63,10,0,10,63,620030063,63,63,0,63,106,0,63,63,200000008,0,63,1,0,63,63,63,63,27868,63,63,1
86,0,0,0,0,64,200300,1,2518,64,0,64,30,64,10,0,10,64,620030064,64,64,0,64,109,0,64,64,200000008,0,64,1,0,64,64,64,64,28437,64,64,1
86,0,0,0,0,65,200300,1,2589,65,0,65,30,65,10,0,10,65,620030065,65,65,0,65,112,0,65,65,200000008,0,65,1,0,65,65,65,65,29006,65,65,1
86,0,0,0,0,66,200300,1,2660,66,0,66,30,66,10,0,10,66,620030066,66,66,0,66,115,0,66,66,200000008,0,66,1,0,66,66,66,66,29575,66,66,1
87,0,0,0,0,67,200300,1,2731,67,0,67,30,67,10,0,10,67,620030067,67,67,0,67,118,0,67,67,200000008,0,67,1,0,67,67,67,67,30144,67,67,1
87,0,0,0,0,68,200300,1,2802,68,0,68,30,68,10,0,10,68,620030068,68,68,0,68,121,0,68,68,200000008,0,68,1,0,68,68,68,68,30713,68,68,1
87,0,0,0,0,69,200300,1,2873,69,0,69,30,69,10,0,10,69,620030069,69,69,0,69,124,0,69,69,200000008,0,69,1,0,69,69,69,69,31283,69,69,1
87,0,0,0,0,70,200300,1,2944,70,0,70,30,70,10,0,10,70,620030070,70,70,0,70,127,0,70,70,200000008,0,70,1,0,70,70,70,70,31853,70,70,1
87,0,0,0,0,71,200300,1,3015,71,0,71,30,71,10,0,10,71,620030071,71,71,0,71,130,0,71,71,200000008,0,71,1,0,71,71,71,71,32423,71,71,1
2,0,0,0,0,1,200400,1,0,1,0,1,30,1,10,0,10,1,620040001,1,1,46,1,3,0,1,1,200000001,0,1,1,0,1,1,1,1,468,1,1,1
2,0,0,0,0,2,200400,1,0,2,0,2,30,2,10,0,10,2,620040002,2,2,51,2,4,0,2,2,200000001,0,2,1,0,2,2,2,2,614,2,2,1
3,0,0,0,0,3,200400,1,0,3,0,3,30,3,10,0,10,3,620040003,3,3,56,3,4,0,3,3,200000001,0,3,1,0,3,3,3,3,1024,3,3,1
3,0,0,0,0,4,200400,1,0,4,0,4,30,4,10,0,10,4,620040004,4,4,81,4,4,0,4,4,200000001,0,4,1,0,4,4,4,4,903,4,4,1
4,0,0,0,0,5,200400,1,0,5,0,5,30,5,10,0,10,5,620040005,5,5,120,5,5,0,5,5,200000001,0,5,1,0,5,5,5,5,1003,5,5,1
5,0,0,0,0,6,200400,1,0,6,0,6,30,6,10,0,10,6,620040006,6,6,158,6,6,0,6,6,200000001,0,6,1,0,6,6,6,6,1100,6,6,1
5,0,0,0,0,7,200400,1,0,7,0,7,30,7,10,0,10,7,620040007,7,7,196,7,7,0,7,7,200000001,0,7,1,0,7,7,7,7,1356,7,7,1
6,0,0,0,0,8,200400,1,0,8,0,8,30,8,10,0,10,8,620040008,8,8,234,8,8,0,8,8,200000001,0,8,1,0,8,8,8,8,1608,8,8,1
6,0,0,0,0,9,200400,1,0,9,0,9,30,9,10,0,10,9,620040009,9,9,242,9,8,0,9,9,200000001,0,9,1,0,9,9,9,9,1657,9,9,1
6,0,0,0,0,10,200400,1,0,10,0,10,30,10,10,0,10,10,620040010,10,10,247,10,8,0,10,10,200000001,0,10,1,0,10,10,10,10,1702,10,10,1
7,0,0,0,0,11,200400,1,0,11,0,11,30,11,10,0,10,11,620040011,11,11,251,11,9,0,11,11,200000001,0,11,1,0,11,11,11,11,1746,11,11,1
7,0,0,0,0,12,200400,1,0,12,0,12,30,12,10,0,10,12,620040012,12,12,256,12,9,0,12,12,200000001,0,12,1,0,12,12,12,12,1791,12,12,1
7,0,0,0,0,13,200400,1,0,13,0,13,30,13,10,0,10,13,620040013,13,13,266,13,9,0,13,13,200000001,0,13,1,0,13,13,13,13,1791,13,13,1
8,0,0,0,0,14,200400,1,0,14,0,14,30,14,10,0,10,14,620040014,14,14,298,14,10,0,14,14,200000001,0,14,1,0,14,14,14,14,2079,14,14,1
9,0,0,0,0,15,200400,1,0,15,0,15,30,15,10,0,10,15,620040015,15,15,330,15,11,0,15,15,200000001,0,15,1,0,15,15,15,15,2366,15,15,1
10,0,0,0,0,16,200400,1,0,16,0,16,30,16,10,0,10,16,620040016,16,16,362,16,12,0,16,16,200000001,0,16,1,0,16,16,16,16,2654,16,16,1
10,0,0,0,0,17,200400,1,0,17,0,17,30,17,10,0,10,17,620040017,17,17,394,17,13,0,17,17,200000001,0,17,1,0,17,17,17,17,2941,17,17,1
11,0,0,0,0,18,200400,1,0,18,0,18,30,18,10,0,10,18,620040018,18,18,426,18,14,0,18,18,200000001,0,18,1,0,18,18,18,18,3229,18,18,1
12,0,0,0,0,19,200400,1,0,19,0,19,30,19,10,0,10,19,620040019,19,19,458,19,15,0,19,19,200000001,0,19,1,0,19,19,19,19,3517,19,19,1
13,0,0,0,0,20,200400,1,0,20,0,20,30,20,10,0,10,20,620040020,20,20,490,20,16,0,20,20,200000001,0,20,1,0,20,20,20,20,3804,20,20,1
14,0,0,0,0,21,200400,1,0,21,0,21,30,21,10,0,10,21,620040021,21,21,521,21,16,0,21,21,200000001,0,21,1,0,21,21,21,21,4092,21,21,1
15,0,0,0,0,22,200400,1,0,22,0,22,30,22,10,0,10,22,620040022,22,22,553,22,17,0,22,22,200000001,0,22,1,0,22,22,22,22,4379,22,22,1
16,0,0,0,0,23,200400,1,0,23,0,23,30,23,10,0,10,23,620040023,23,23,585,23,18,0,23,23,200000001,0,23,1,0,23,23,23,23,4667,23,23,1
17,0,0,0,0,24,200400,1,0,24,0,24,30,24,10,0,10,24,620040024,24,24,617,24,19,0,24,24,200000001,0,24,1,0,24,24,24,24,4955,24,24,1
17,0,0,0,0,25,200400,1,0,25,0,25,30,25,10,0,10,25,620040025,25,25,649,25,20,0,25,25,200000001,0,25,1,0,25,25,25,25,5242,25,25,1
18,0,0,0,0,26,200400,1,0,26,0,26,30,26,10,0,10,26,620040026,26,26,681,26,21,0,26,26,200000001,0,26,1,0,26,26,26,26,5530,26,26,1
19,0,0,0,0,27,200400,1,0,27,0,27,30,27,10,0,10,27,620040027,27,27,713,27,22,0,27,27,200000001,0,27,1,0,27,27,27,27,5817,27,27,1
20,0,0,0,0,28,200400,1,0,28,0,28,30,28,10,0,10,28,620040028,28,28,745,28,23,0,28,28,200000001,0,28,1,0,28,28,28,28,6105,28,28,1
20,0,0,0,0,29,200400,1,0,29,0,29,30,29,10,0,10,29,620040029,29,29,756,29,23,0,29,29,200000001,0,29,1,0,29,29,29,29,6145,29,29,1
20,0,0,0,0,30,200400,1,0,30,0,30,30,30,10,0,10,30,620040030,30,30,827,30,23,0,30,30,200000001,0,30,1,0,30,30,30,30,7318,30,30,1
20,0,0,0,0,31,200400,1,0,31,0,31,30,31,10,0,10,31,620040031,31,31,778,31,23,0,31,31,200000001,0,31,1,0,31,31,31,31,6224,31,31,1
20,0,0,0,0,32,200400,1,0,32,0,32,30,32,10,0,10,32,620040032,32,32,826,32,23,0,32,32,200000001,0,32,1,0,32,32,32,32,7273,32,32,1
20,0,0,0,0,33,200400,1,0,33,0,33,30,33,10,0,10,33,620040033,33,33,871,33,23,0,33,33,200000001,0,33,1,0,33,33,33,33,7916,33,33,1
20,0,0,0,0,34,200400,1,0,34,0,34,30,34,10,0,10,34,620040034,34,34,916,34,23,0,34,34,200000001,0,34,1,0,34,34,34,34,8558,34,34,1
20,0,0,0,0,35,200400,1,0,35,0,35,30,35,10,0,10,35,620040035,35,35,961,35,24,0,35,35,200000001,0,35,1,0,35,35,35,35,9201,35,35,1
20,0,0,0,0,36,200400,1,0,36,0,36,30,36,10,0,10,36,620040036,36,36,869,36,24,0,36,36,200000001,0,36,1,0,36,36,36,36,9356,36,36,1
21,0,0,0,0,37,200400,1,0,37,0,37,30,37,10,0,10,37,620040037,37,37,907,37,24,0,37,37,200000001,0,37,1,0,37,37,37,37,9988,37,37,1
21,0,0,0,0,38,200400,1,0,38,0,38,30,38,10,0,10,38,620040038,38,38,907,38,24,0,38,38,200000001,0,38,1,0,38,38,38,38,9988,38,38,1
21,0,0,0,0,39,200400,1,0,39,0,39,30,39,10,0,10,39,620040039,39,39,1115,39,25,0,39,39,200000001,0,39,1,0,39,39,39,39,10112,39,39,1
31,0,0,0,0,40,200400,1,0,40,0,40,30,40,10,0,10,40,620040040,40,40,1533,40,36,0,40,40,200000001,0,40,1,0,40,40,40,40,17986,40,40,1
32,0,0,0,0,41,200400,1,0,41,0,41,30,41,10,0,10,41,620040041,41,41,1558,41,37,0,41,41,200000001,0,41,1,0,41,41,41,41,18387,41,41,1
32,0,0,0,0,42,200400,1,0,42,0,42,30,42,10,0,10,42,620040042,42,42,1584,42,36,0,42,42,200000001,0,42,1,0,42,42,42,42,20359,42,42,1
32,0,0,0,0,43,200400,1,0,43,0,43,30,43,10,0,10,43,620040043,43,43,1609,43,37,0,43,43,200000001,0,43,1,0,43,43,43,43,19589,43,43,1
33,0,0,0,0,44,200400,1,0,44,0,44,30,44,10,0,10,44,620040044,44,44,1665,44,38,0,44,44,200000001,0,44,1,0,44,44,44,44,19990,44,44,1
34,0,0,0,0,45,200400,1,0,45,0,45,30,45,10,0,10,45,620040045,45,45,1659,45,40,0,45,45,200000001,0,45,1,0,45,45,45,45,20390,45,45,1
35,0,0,0,0,46,200400,1,0,46,0,46,30,46,10,0,10,46,620040046,46,46,1685,46,41,0,46,46,200000001,0,46,1,0,46,46,46,46,20791,46,46,1
36,0,0,0,0,47,200400,1,0,47,0,47,30,47,10,0,10,47,620040047,47,47,1710,47,41,0,47,47,200000001,0,47,1,0,47,47,47,47,20791,47,47,1
39,0,0,0,0,48,200400,1,0,48,0,48,30,48,10,0,10,48,620040048,48,48,1734,48,43,0,48,48,200000001,0,48,1,0,48,48,48,48,21302,48,48,1
41,0,0,0,0,49,200400,1,0,49,0,49,30,49,10,0,10,49,620040049,49,49,1757,49,46,0,49,49,200000001,0,49,1,0,49,49,49,49,21813,49,49,1
44,0,0,0,0,50,200400,1,0,50,0,50,30,50,10,0,10,50,620040050,50,50,1781,50,48,0,50,50,200000001,0,50,1,0,50,50,50,50,22324,50,50,1
44,0,0,0,0,51,200400,1,0,51,0,51,30,51,10,0,10,51,620040051,51,51,1870,51,48,0,51,51,200000001,0,51,1,0,51,51,51,51,23324,51,51,1
66,0,0,0,0,52,200400,1,0,52,0,52,30,52,10,0,10,52,620040052,52,52,1926,52,81,0,52,52,200000001,0,52,1,0,52,52,52,52,23319,52,52,1
69,0,0,0,0,53,200400,1,0,53,0,53,30,53,10,0,10,53,620040053,53,53,1997,53,84,0,53,53,200000001,0,53,1,0,53,53,53,53,24762,53,53,1
73,0,0,0,0,54,200400,1,0,54,0,54,30,54,10,0,10,54,620040054,54,54,2070,54,87,0,54,54,200000001,0,54,1,0,54,54,54,54,26206,54,54,1
75,0,0,0,0,55,200400,1,0,55,0,55,30,55,10,0,10,55,620040055,55,55,2143,55,92,0,55,55,200000001,0,55,1,0,55,55,55,55,27648,55,55,1
79,0,0,0,0,56,200400,1,0,56,0,56,30,56,10,0,10,56,620040056,56,56,2214,56,95,0,56,56,200000001,0,56,1,0,56,56,56,56,29091,56,56,1
81,0,0,0,0,57,200400,1,0,57,0,57,30,57,10,0,10,57,620040057,57,57,2309,57,99,0,57,57,200000001,0,57,1,0,57,57,57,57,30548,57,57,1
84,0,0,0,0,58,200400,1,0,58,0,58,30,58,10,0,10,58,620040058,58,58,2404,58,102,0,58,58,200000001,0,58,1,0,58,58,58,58,32005,58,58,1
88,0,0,0,0,59,200400,1,0,59,0,59,30,59,10,0,10,59,620040059,59,59,2500,59,106,0,59,59,200000001,0,59,1,0,59,59,59,59,33464,59,59,1
91,0,0,0,0,60,200400,1,0,60,0,60,30,60,10,0,10,60,620040060,60,60,2595,60,109,0,60,60,200000001,0,60,1,0,60,60,60,60,34921,60,60,1
94,0,0,0,0,61,200400,1,0,61,0,61,30,61,10,0,10,61,620040061,61,61,2691,61,114,0,61,61,200000001,0,61,1,0,61,61,61,61,36378,61,61,1
95,0,0,0,0,62,200400,1,0,62,0,62,30,62,10,0,10,62,620040062,62,62,2787,62,115,0,62,62,200000001,0,62,1,0,62,62,62,62,36692,62,62,1
96,0,0,0,0,63,200400,1,0,63,0,63,30,63,10,0,10,63,620040063,63,63,2882,63,116,0,63,63,200000001,0,63,1,0,63,63,63,63,37006,63,63,1
97,0,0,0,0,64,200400,1,0,64,0,64,30,64,10,0,10,64,620040064,64,64,2978,64,116,0,64,64,200000001,0,64,1,0,64,64,64,64,37321,64,64,1
98,0,0,0,0,65,200400,1,0,65,0,65,30,65,10,0,10,65,620040065,65,65,3074,65,117,0,65,65,200000001,0,65,1,0,65,65,65,65,37635,65,65,1
99,0,0,0,0,66,200400,1,0,66,0,66,30,66,10,0,10,66,620040066,66,66,3169,66,118,0,66,66,200000001,0,66,1,0,66,66,66,66,37949,66,66,1
100,0,0,0,0,67,200400,1,0,67,0,67,30,67,10,0,10,67,620040067,67,67,3265,67,119,0,67,67,200000001,0,67,1,0,67,67,67,67,38263,67,67,1
101,0,0,0,0,68,200400,1,0,68,0,68,30,68,10,0,10,68,620040068,68,68,3361,68,120,0,68,68,200000001,0,68,1,0,68,68,68,68,38578,68,68,1
102,0,0,0,0,69,200400,1,0,69,0,69,30,69,10,0,10,69,620040069,69,69,3456,69,121,0,69,69,200000001,0,69,1,0,69,69,69,69,38892,69,69,1
103,0,0,0,0,70,200400,1,0,70,0,70,30,70,10,0,10,70,620040070,70,70,3552,70,121,0,70,70,200000001,0,70,1,0,70,70,70,70,39206,70,70,1
103,0,0,0,0,71,200400,1,0,71,0,71,30,71,10,0,10,71,620040071,71,71,3648,71,122,0,71,71,200000001,0,71,1,0,71,71,71,71,39520,71,71,1
2,0,0,0,0,1,200500,1,0,1,0,1,30,1,10,0,10,1,620050001,1,1,40,1,3,0,1,1,200000001,0,1,1,0,1,1,1,1,320,1,1,1
3,0,0,0,0,2,200500,1,0,2,0,2,30,2,10,0,10,2,620050002,2,2,44,2,4,0,2,2,200000001,0,2,1,0,2,2,2,2,419,2,2,1
3,0,0,0,0,3,200500,1,0,3,0,3,30,3,10,0,10,3,620050003,3,3,48,3,5,0,3,3,200000001,0,3,1,0,3,3,3,3,700,3,3,1
3,0,0,0,0,4,200500,1,0,4,0,4,30,4,10,0,10,4,620050004,4,4,70,4,5,0,4,4,200000001,0,4,1,0,4,4,4,4,617,4,4,1
4,0,0,0,0,5,200500,1,0,5,0,5,30,5,10,0,10,5,620050005,5,5,104,5,6,0,5,5,200000001,0,5,1,0,5,5,5,5,685,5,5,1
5,0,0,0,0,6,200500,1,0,6,0,6,30,6,10,0,10,6,620050006,6,6,136,6,7,0,6,6,200000001,0,6,1,0,6,6,6,6,752,6,6,1
6,0,0,0,0,7,200500,1,0,7,0,7,30,7,10,0,10,7,620050007,7,7,169,7,8,0,7,7,200000001,0,7,1,0,7,7,7,7,926,7,7,1
7,0,0,0,0,8,200500,1,0,8,0,8,30,8,10,0,10,8,620050008,8,8,186,8,9,0,8,8,200000001,0,8,1,0,8,8,8,8,1591,8,8,1
8,0,0,0,0,9,200500,1,0,9,0,9,30,9,10,0,10,9,620050009,9,9,194,9,10,0,9,9,200000001,0,9,1,0,9,9,9,9,1634,9,9,1
8,0,0,0,0,10,200500,1,0,10,0,10,30,10,10,0,10,10,620050010,10,10,201,10,10,0,10,10,200000001,0,10,1,0,10,10,10,10,1677,10,10,1
8,0,0,0,0,11,200500,1,0,11,0,11,30,11,10,0,10,11,620050011,11,11,211,11,10,0,11,11,200000001,0,11,1,0,11,11,11,11,1677,11,11,1
10,0,0,0,0,12,200500,1,0,12,0,12,30,12,10,0,10,12,620050012,12,12,231,12,13,0,12,12,200000001,0,12,1,0,12,12,12,12,1711,12,12,1
11,0,0,0,0,13,200500,1,0,13,0,13,30,13,10,0,10,13,620050013,13,13,250,13,15,0,13,13,200000001,0,13,1,0,13,13,13,13,1745,13,13,1
12,0,0,0,0,14,200500,1,0,14,0,14,30,14,10,0,10,14,620050014,14,14,322,14,17,0,14,14,200000001,0,14,1,0,14,14,14,14,2555,14,14,1
12,0,0,0,0,15,200500,1,0,15,0,15,30,15,10,0,10,15,620050015,15,15,292,15,16,0,15,15,200000001,0,15,1,0,15,15,15,15,2132,15,15,1
12,0,0,0,0,16,200500,1,0,16,0,16,30,16,10,0,10,16,620050016,16,16,301,16,16,0,16,16,200000001,0,16,1,0,16,16,16,16,2290,16,16,1
12,0,0,0,0,17,200500,1,0,17,0,17,30,17,10,0,10,17,620050017,17,17,368,17,16,0,17,17,200000001,0,17,1,0,17,17,17,17,2398,17,17,1
13,0,0,0,0,18,200500,1,0,18,0,18,30,18,10,0,10,18,620050018,18,18,396,18,17,0,18,18,200000001,0,18,1,0,18,18,18,18,2880,18,18,1
13,0,0,0,0,19,200500,1,0,19,0,19,30,19,10,0,10,19,620050019,19,19,424,19,17,0,19,19,200000001,0,19,1,0,19,19,19,19,3362,19,19,1
13,0,0,0,0,20,200500,1,0,20,0,20,30,20,10,0,10,20,620050020,20,20,446,20,18,0,20,20,200000001,0,20,1,0,20,20,20,20,3871,20,20,1
16,0,0,0,0,21,200500,1,0,21,0,21,30,21,10,0,10,21,620050021,21,21,488,21,21,0,21,21,200000001,0,21,1,0,21,21,21,21,3943,21,21,1
18,0,0,0,0,22,200500,1,0,22,0,22,30,22,10,0,10,22,620050022,22,22,530,22,23,0,22,22,200000001,0,22,1,0,22,22,22,22,4016,22,22,1
21,0,0,0,0,23,200500,1,0,23,0,23,30,23,10,0,10,23,620050023,23,23,572,23,26,0,23,23,200000001,0,23,1,0,23,23,23,23,4088,23,23,1
21,0,0,0,0,24,200500,1,0,24,0,24,30,24,10,0,10,24,620050024,24,24,595,24,26,0,24,24,200000001,0,24,1,0,24,24,24,24,4471,24,24,1
22,0,0,0,0,25,200500,1,0,25,0,25,30,25,10,0,10,25,620050025,25,25,618,25,27,0,25,25,200000001,0,25,1,0,25,25,25,25,4855,25,25,1
22,0,0,0,0,26,200500,1,0,26,0,26,30,26,10,0,10,26,620050026,26,26,641,26,27,0,26,26,200000001,0,26,1,0,26,26,26,26,5238,26,26,1
23,0,0,0,0,27,200500,1,0,27,0,27,30,27,10,0,10,27,620050027,27,27,664,27,28,0,27,27,200000001,0,27,1,0,27,27,27,27,5622,27,27,1
23,0,0,0,0,28,200500,1,0,28,0,28,30,28,10,0,10,28,620050028,28,28,687,28,28,0,28,28,200000001,0,28,1,0,28,28,28,28,6005,28,28,1
23,0,0,0,0,29,200500,1,0,29,0,29,30,29,10,0,10,29,620050029,29,29,682,29,28,0,29,29,200000001,0,29,1,0,29,29,29,29,6405,29,29,1
