exskill_display,start_time,unit_name,only_disp_owned,guild_id,cutin2_star6,cutin_2,cutin_1,cutin1_star6,comment,original_unit_id,end_time,unit_id,rarity,atk_type,normal_atk_cast_time,search_area_width,prefab_id,kana,move_speed,prefab_id_battle,se_type,motion_type,is_limited
0,"2026/01/30 15:00:00","유이(프린세스)",0,1,0,0,180201,180201,"【마법】후열에서 극대 마법으로 적을 멸하는 소원의 마법사. TP를 회복하면서 공격력이 누적 상승하는 보조 스킬로 자신의 힘을 강화하고, 강력한 범위 공격을 날려 적을 쓸어버린다.",0,"2026/02/02 14:59:59",180201,3,2,1.92,767,180201,"유이",450,0,0,0,1
0,"2026/01/30 15:00:00","레이(프린세스)",0,7,0,0,180301,180301,"【물리】중열에서 바람의 칼날을 거느려 격전을 유려하게 정복하는 폭풍 날개의 검사. 적이 많을수록 효과가 높아지는 자기 강화 스킬로 자신을 분발시키고 강력한 범위 공격 스킬로 모든 적을 몰살한다.",0,"2026/02/02 14:59:59",180301,3,1,1.965,377,180301,"레이",450,0,0,0,1
0,"2026/01/30 15:00:00","페코린느(프린세스)",0,1,0,0,180401,180401,"【물리】전열에서 공격과 방어, 양쪽에서 절대적인 힘을 자랑하는 배고픈 왕녀. HP가 많을 때는 폭발적인 공격력으로 어떠한 적도 물리치고 HP가 줄어들면 자기 회복 능력을 획득하여 철벽의 수비를 보여준다.",0,"2026/02/02 14:59:59",180401,3,1,1.965,155,180401,"페코린느",450,0,0,0,1
0,"2026/01/30 15:00:00","콧코로(프린세스)",0,1,0,0,180501,180501,"【물리】중열에서 아주 큰 보조 스킬을 계속 날리는 순백의 무녀. 아군의 공격력과 크리티컬 데미지를 강화하면서, 두 가지 전체 회복 스킬로 아군을 견고하게 수호하여 승리로 이끈다.",0,"2026/02/02 14:59:59",180501,3,1,2.14,555,180501,"콧코로",450,0,0,0,1
0,"2026/01/30 15:00:00","캬루(프린세스)",0,1,0,0,180601,180601,"【마법】후열에서 극대 마법을 다뤄 적을 해치우는 공주 차림의 고양이 소녀. 회복과 보조를 겸한 각 공격 스킬을 구사해 전황을 정리하고, 극대 위력의 유니온 버스트를 날려 적을 태워버린다.",0,"2026/02/02 14:59:59",180601,3,2,1.92,747,180601,"캬루",450,0,0,0,1
0,"2026/01/30 15:00:00","하츠네＆시오리",0,1,0,0,180701,180701,"【물리】후열에서 진짜 유대감의 힘을 발휘하는 사이좋은 자매. 적의 수가 늘어날수록 위력이 높아지는 공격 스킬과 주변의 아군을 강화하는 스킬을 구사해 막아서는 적을 섬멸한다.",0,"2026/02/02 14:59:59",180701,3,1,1.75,732,180701,"하츠네시오리",450,0,0,0,1
0,"2026/01/30 15:00:00","미소기＆미미＆쿄우카",0,1,0,0,180801,180801,"【물리】중열에서 적 하나에게 필살의 일격을 가하는 단짝 트리오. 세 사람의 힘을 합친 공격은, 상대의 약점에 맞추어 물리에서 마법 공격으로 변화해 어떤 강한 적도 퇴치한다!",0,"2026/02/02 14:59:59",180801,3,1,1.5,465,180801,"미소기미미쿄우카",450,0,0,0,1
0,"2026/01/30 15:00:00","아키노＆사렌",0,1,0,0,180901,180901,"【물리】중열에서 서로 등을 맡기는 최고의 호적수이자 친구인 두 사람. 아군의 물리 공격을 서포트하면서 HP와 TP를 지속적으로 회복하고 HP가 많을수록 위력이 늘어나는 UB로 함께 승리의 길을 간다.",0,"2026/02/02 14:59:59",180901,3,1,2.09,421,180901,"아키노사렌",450,0,0,0,1
0,"2026/01/30 15:00:00","앤＆글레어",0,1,0,0,181001,181001,"【마법】중열에서 마력을 공명하여 연격을 날리는 마나리아의 두 공주. 스테이터스 증가 효과를 받으면 증가하는 【우정의 마인】이 스킬을 강화하고, 파장을 맞춘 불꽃의 마법 창으로 적을 물리친다.",0,"2026/02/02 14:59:59",181001,3,2,2.09,577,181001,"앤＆글레어",450,0,0,0,1
0,"2026/01/30 15:00:00","시즈루＆리노",0,1,0,0,181101,181101,"【물리】중열에서 맞춰 입은 의상으로, 진위를 뛰어넘은 사이좋은 자매. 공수 양면으로 아군을 지원하는 시즈루와, 크리티컬 시에 강력한 데미지를 주는 리노, 자매의 인연으로 어려움을 이겨낸다!",0,"2026/02/02 14:59:59",181101,3,1,1.92,551,181101,"시즈루리노",450,0,0,0,1
0,"2026/01/30 15:00:00","셰피(프린세스)",0,1,0,0,181201,181201,"【물리】중열에서 새로운 힘과 함께 재회하는 빙룡 소녀 공주. 환경 효과 【절빙】으로 크리티컬 데미지를 높여 화력과 솜씨를 겸비한 검술로 다시 함께 가기 위해 길을 연다.",0,"2026/02/02 14:59:59",181201,3,1,1.92,368,181201,"셰피",450,0,0,0,1
0,"2015/04/01 15:00:00","카린",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",190801,1,1,0.0,0,190801,"카린",0,0,1,1,0
0,"2015/04/01 15:00:00","페텔기우스",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",191201,1,1,0.0,0,191201,"페텔기우스",0,0,1,1,0
0,"2015/04/01 15:00:00","카즈마사",0,0,0,0,191301,191301,"【물리】모두가 사랑하는 어촌의 허당 어부.\n유니온 버스트는 강력한 스턴 효과를 가지지만, 자신의 HP가 50% 이하가 되면 엉덩방아를 찧는다.\n\n · 통상 공격과 유니온 버스트를 구사해서 싸운다.",0,"2030/12/31 15:00:00",191301,1,1,2.22,850,191301,"카즈마사",450,0,6,6,1
0,"2015/04/01 15:00:00","콧코로",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",191401,0,0,0.0,0,191401,"콧코로",0,0,6,6,0
0,"2015/04/01 15:00:00","주인공",0,0,0,0,100101,100101,"얼마 남지 않은 시간 안에 숙제를 끝내려고 하는 루센트 학원의 학생. 즐거운 여름방학의 추억을 지키기 위해 산더미 같은 숙제와 마주한다.",0,"2030/12/31 15:00:00",191501,0,0,0.0,1600,191501,"주인공",150,0,0,0,0
0,"2015/04/01 15:00:00","주인공",0,0,0,0,100101,100101,"얼마 남지 않은 시간 안에 숙제를 끝내려고 하는 루센트 학원의 학생. 즐거운 여름방학의 추억을 지키기 위해 산더미 같은 숙제와 마주한다.",0,"2030/12/31 15:00:00",191601,0,0,0.0,1600,191601,"주인공",150,0,0,0,0
0,"2015/04/01 15:00:00","주인공",0,0,0,0,100101,100101,"얼마 남지 않은 시간 안에 숙제를 끝내려고 하는 루센트 학원의 학생. 즐거운 여름방학의 추억을 지키기 위해 산더미 같은 숙제와 마주한다.",0,"2030/12/31 15:00:00",191701,0,0,0.0,1600,191701,"주인공",150,0,0,0,0
0,"2015/04/01 15:00:00","셰피",0,0,0,0,192701,192701,"",0,"2030/12/31 15:00:00",192701,1,1,1.92,855,192701,"셰피",450,0,0,0,1
0,"2015/04/01 15:00:00","해골",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",403101,1,1,2.0,300,403101,"해골",450,0,1,0,0
0,"2015/04/01 15:00:00","해골",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",403102,1,1,2.0,300,403102,"해골",450,0,1,0,0
0,"2015/04/01 15:00:00","해골",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",403103,1,1,2.0,300,403103,"해골",450,0,1,0,0
0,"2015/04/01 15:00:00","실프",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",404201,1,2,2.0,1000,404201,"실프",450,0,1,0,0
0,"2015/04/01 15:00:00","실프",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",404205,1,2,2.0,1000,404205,"실프",450,0,1,0,0
0,"2015/04/01 15:00:00","네네카",0,1,0,0,106001,106001,"",0,"2030/12/31 15:00:00",407001,3,2,2.0,460,407001,"네네카",450,0,0,0,1
0,"2015/04/01 15:00:00","쁘띠 골렘",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",407701,1,1,3.0,95,407701,"쁘띠 골렘",450,0,1,0,0
0,"2015/04/01 15:00:00","실프",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",408401,1,2,2.0,700,408401,"실프",450,0,1,0,0
0,"2015/04/01 15:00:00","실프",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",408402,1,2,2.0,750,408402,"실프",450,0,1,0,0
0,"2015/04/01 15:00:00","실프",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",408403,1,2,2.0,800,408403,"실프",450,0,1,0,0
0,"2015/04/01 15:00:00","네프라이트 와이번",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",418101,3,2,1.75,589,418101,"네프라이트 와이번",450,0,0,0,1
0,"2015/04/01 15:00:00","리리(폴른)",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",425801,3,1,2.09,364,425801,"리리",450,0,3,0,0
0,"2015/04/01 15:00:00","리리(폴른)",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",425802,3,1,2.09,414,425802,"리리",450,0,3,0,0
0,"2015/04/01 15:00:00","권속",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",426201,3,2,2.0,700,426201,"이리야",450,0,1,0,0
0,"2015/04/01 15:00:00","권속",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",426202,3,2,2.0,750,426202,"이리야",450,0,1,0,0
0,"2015/04/01 15:00:00","해골 아버지",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",427101,1,1,2.0,180,427101,"해골 아버지",450,0,1,0,0
0,"2015/04/01 15:00:00","스파이크 브라더스",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",430101,3,1,2.0,210,430101,"스파이크 브라더스",450,0,1,0,1
0,"2015/04/01 15:00:00","주인공",0,0,0,0,100101,100101,"",0,"2030/12/31 15:00:00",900001,1,1,50.0,475,900001,"주인공",600,0,5,0,0
0,"2015/04/01 15:00:00","주인공",0,0,0,0,100101,100101,"",0,"2030/12/31 15:00:00",900002,1,1,3.0,600,900002,"주인공",600,0,5,0,0
0,"2015/04/01 15:00:00","주인공",0,0,0,0,100101,100101,"",0,"2030/12/31 15:00:00",900003,1,1,3.0,650,900003,"주인공",600,0,5,0,0
0,"2015/04/01 15:00:00","히요리",0,0,0,0,100199,100199,"",0,"2030/12/31 15:00:00",900102,1,1,50.0,675,900102,"히요리",600,0,1,0,0
0,"2015/04/01 15:00:00","히요리",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",900103,1,0,0.0,0,900103,"히요리",0,0,1,1,0
0,"2015/04/01 15:00:00","유이",0,0,0,0,100201,100201,"",0,"2030/12/31 15:00:00",900201,1,2,0.0,800,100201,"유이",600,0,7,7,0
0,"2015/04/01 15:00:00","유이",0,0,0,0,100299,100299,"",0,"2030/12/31 15:00:00",900202,1,2,50.0,1075,900202,"유이",600,0,7,0,0
0,"2015/04/01 15:00:00","레이",0,0,0,0,100399,100399,"",0,"2030/12/31 15:00:00",900302,1,1,50.0,875,900302,"레이",600,0,4,0,0
0,"2015/04/01 15:00:00","미소기",0,0,0,0,100401,100401,"",0,"2030/12/31 15:00:00",900401,1,1,2.17,580,900401,"미소기",450,0,1,1,0
0,"2015/04/01 15:00:00","마호",0,0,0,0,101001,101001,"",0,"2030/12/31 15:00:00",901001,3,2,2.27,650,901001,"마호",450,0,7,7,0
0,"2015/04/01 15:00:00","하츠네",0,0,0,0,101201,101201,"",0,"2030/12/31 15:00:00",901201,1,2,50.0,755,901201,"하츠네",600,0,7,7,0
0,"2015/04/01 15:00:00","카오리",0,0,0,0,101701,101701,"",0,"2030/12/31 15:00:00",901701,2,1,2.17,300,901701,"카오리",450,0,1,1,0
0,"2015/04/01 15:00:00","스즈메",0,0,0,0,102501,102501,"",0,"2030/12/31 15:00:00",902501,1,2,2.25,450,102501,"스즈메",600,0,7,7,0
0,"2015/04/01 15:00:00","린",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",902601,1,1,2.315,630,902601,"린",450,0,6,6,0
0,"2015/04/01 15:00:00","쿄우카",0,0,0,0,103601,103601,"",0,"2030/12/31 15:00:00",903601,3,2,50.0,890,903601,"쿄우카",450,0,7,7,0
0,"2015/04/01 15:00:00","시오리",0,0,0,0,103801,103801,"",0,"2030/12/31 15:00:00",903801,1,1,50.0,710,903801,"시오리",450,0,8,8,0
0,"2015/04/01 15:00:00","이리야",0,0,0,0,104401,104401,"",0,"2030/12/31 15:00:00",904401,3,2,1.425,900,904401,"이리야",450,0,3,3,0
0,"2015/04/01 15:00:00","미사키(여름)",0,15,0,0,105001,105001,"",0,"2030/12/31 15:00:00",905012,1,2,2.07,760,105012,"미사키",450,0,7,7,0
0,"2015/04/01 15:00:00","페코린느",0,0,0,0,105801,105801,"",0,"2030/12/31 15:00:00",905801,1,1,2.5,200,105801,"페코린느",600,0,5,0,0
0,"2015/04/01 15:00:00","콧코로",0,0,0,0,105901,105901,"",0,"2030/12/31 15:00:00",905901,1,1,2.0,400,105901,"콧코로",600,0,6,6,0
0,"2015/04/01 15:00:00","콧코로",0,0,0,0,105901,105901,"",0,"2030/12/31 15:00:00",905902,1,1,2.0,800,105901,"콧코로",600,0,6,6,0
0,"2015/04/01 15:00:00","이노리",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",906601,1,0,0.0,0,906601,"이노리",0,0,13,3,0
0,"2015/04/01 15:00:00","아키라",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",906802,1,0,0.0,0,106802,"아키라",0,0,1,1,1
0,"2015/04/01 15:00:00","페코린느",0,0,0,0,105801,105801,"",0,"2030/12/31 15:00:00",907501,1,1,2.5,200,907501,"페코린느",600,0,5,0,0
0,"2015/04/01 15:00:00","콧코로(여름)",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",907601,1,0,0.0,0,107601,"콧코로",0,0,6,6,1
0,"2015/04/01 15:00:00","스즈메",0,0,0,0,102501,102501,"",0,"2030/12/31 15:00:00",907701,1,2,2.25,450,907701,"스즈메",600,0,7,7,0
0,"2015/04/01 15:00:00","캬루",0,1,0,0,0,0,"",0,"2030/12/31 15:00:00",907801,1,2,2.07,750,907801,"캬루",450,0,7,7,0
0,"2015/04/01 15:00:00","타마키",0,0,0,0,104601,104601,"",0,"2030/12/31 15:00:00",907901,1,1,2.25,250,907901,"타마키",600,0,2,2,0
0,"2015/04/01 15:00:00","히요리(새해)",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",908701,1,1,0.0,0,908701,"히요리",600,0,1,1,0
0,"2015/04/01 15:00:00","캬루",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",927201,1,0,0.0,0,127201,"캬루",0,0,7,7,0
0,"2015/04/01 15:00:00","쿠루루",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",930901,1,0,0.0,0,130901,"쿠루루",0,0,1,1,0
