reward_image_2,quest_id,camera_size_2,add_treasure_num,stamina,enemy_image_5,wave_bgm_que_id_1,area_id,reward_image_3,camera_size_1,enemy_image_1,enemy_image_4,limit_time,story_id_wavestart_2,story_id_wavestart_1,quest_detail_bg_position,start_time,wave_bgm_sheet_id_3,wave_group_id_2,rank_reward_group,lv_reward_flag,wave_group_id_3,wave_bgm_sheet_id_1,daily_limit,reward_image_4,background_1,end_time,love,position_x,clear_reward_group,quest_name,enemy_image_2,wave_bgm_sheet_id_2,quest_detail_bg_id,story_id_waveend_2,background_3,story_id_waveend_1,reward_image_5,team_exp,unit_exp,wave_bgm_que_id_2,icon_id,story_id_wavestart_3,wave_group_id_1,story_id_waveend_3,position_y,reward_image_1,stamina_start,enemy_image_3,limit_team_level,background_2,wave_bgm_que_id_3,camera_size_3
113012,11006004,0.0,0,9,0,bgm_M06,11006,123371,0.0,101060407,101060409,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110060042,211001000,0,110060043,bgm_M06,0,0,100081,"2030/12/31 14:59:59",9,-390,110060041,"플로라 호수 6-4",101060408,bgm_M06,100082,0,100083,0,0,9,180,bgm_M06,100120,0,110060041,0,-185,123132,1,101060405,0,100082,bgm_M06,0.0
123072,11006005,0.0,0,9,0,bgm_M06,11006,113611,0.0,101060501,101060507,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110060052,211001000,0,110060053,bgm_M06,0,0,100081,"2030/12/31 14:59:59",9,-200,110060051,"플로라 호수 6-5",101060508,bgm_M06,100082,0,100083,0,0,9,180,bgm_M06,100120,0,110060051,0,-95,113013,1,101060504,0,100082,bgm_M06,0.0
113222,11006006,0.0,0,9,101060607,bgm_M06,11006,113401,0.0,101060606,101060605,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110060062,211001000,0,110060063,bgm_M06,0,0,100161,"2030/12/31 14:59:59",9,-55,110060061,"플로라 호수 6-6",101060606,bgm_M06,100162,0,100163,0,0,9,180,bgm_M06,100040,0,110060061,0,-165,123042,1,101060601,0,100162,bgm_M06,0.0
123041,11006007,0.0,0,9,0,bgm_M06,11006,113551,0.0,101060705,101060703,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110060072,211001000,0,110060073,bgm_M06,0,0,100111,"2030/12/31 14:59:59",9,-20,110060071,"플로라 호수 6-7",101060704,bgm_M06,100112,0,100113,0,0,9,180,bgm_M06,100050,0,110060071,0,10,113283,1,101060704,0,100112,bgm_M06,0.0
113522,11006008,0.0,0,9,0,bgm_M06,11006,123432,0.0,101060804,101060809,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110060082,211001000,0,110060083,bgm_M06,0,0,100111,"2030/12/31 14:59:59",9,130,110060081,"플로라 호수 6-8",101060804,bgm_M06,100112,0,100113,0,0,9,180,bgm_M06,100050,0,110060081,0,40,123343,1,101060802,0,100112,bgm_M06,0.0
113552,11006009,0.0,0,9,0,bgm_M06,11006,113581,0.0,101060905,101060907,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110060092,211001000,0,110060093,bgm_M06,0,0,100037,"2030/12/31 14:59:59",9,180,110060091,"플로라 호수 6-9",101060906,bgm_M06,100038,0,100039,0,0,9,180,bgm_M06,100040,0,110060091,0,-125,113372,1,101060902,0,100038,bgm_M06,0.0
123582,11006010,0.0,0,9,0,bgm_M06,11006,123461,0.0,101061003,101061007,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110060102,211001000,0,110060103,bgm_M06,0,25011,100031,"2030/12/31 14:59:59",9,325,110060101,"플로라 호수 6-10",101061006,bgm_M06,100032,0,100033,0,0,9,180,bgm_M06,100050,0,110060101,0,-50,113553,1,101061006,0,100032,bgm_M06,0.0
113013,11006011,0.0,0,9,0,bgm_M06,11006,123132,0.0,101061105,101061104,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110060112,211001000,0,110060113,bgm_M06,0,25012,100034,"2030/12/31 14:59:59",9,460,110060111,"플로라 호수 6-11",101061103,bgm_M06,100035,0,100036,0,0,9,180,bgm_M06,100040,0,110060111,0,40,113614,1,101061106,0,100035,bgm_M06,0.0
123193,11006012,0.0,0,9,0,bgm_M06,11006,123491,0.0,101061206,101061207,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110060122,211001000,0,110060123,bgm_M06,0,25013,100041,"2030/12/31 14:59:59",9,650,110060121,"플로라 호수 6-12",101061202,bgm_M06,100042,0,100043,0,0,9,180,bgm_M06,100070,0,110060121,0,15,123583,1,101061204,0,100042,bgm_M06,0.0
123042,11006013,0.0,0,9,101061303,bgm_M06,11006,123072,0.0,101061304,101061305,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110060132,211001000,0,110060133,bgm_M06,0,25014,100041,"2030/12/31 14:59:59",9,545,110060131,"플로라 호수 6-13",101061301,bgm_M06,100042,0,100043,0,0,9,180,bgm_M06,100070,0,110060131,0,-115,124131,1,101061302,0,100042,bgm_M06,0.0
124251,11006014,0.0,0,9,0,bgm_M17_02,11006,113611,0.0,101061407,0,90,0,0,-30,"2015/12/17 15:00:00",bgm_M63,110060142,211001000,0,110060143,bgm_M17,0,25015,100701,"2030/12/31 14:59:59",9,740,110060141,"플로라 호수 6-14",0,bgm_M17,100702,0,100703,0,0,9,180,bgm_M17_02,100120,9006145,110060141,9006146,-125,124101,1,0,0,100702,bgm_M63,0.0
123432,11007001,0.0,0,10,0,bgm_M06,11007,113401,0.0,101070106,0,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110070012,211001000,0,110070013,bgm_M06,0,0,100034,"2030/12/31 14:59:59",10,-455,110070011,"메티스 대폭포 7-1",101070107,bgm_M06,100035,0,100036,0,0,10,190,bgm_M06,100010,0,110070011,0,90,113222,1,101070107,0,100035,bgm_M06,0.0
123072,11007002,0.0,0,10,0,bgm_M06,11007,123461,0.0,101070206,101070204,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110070022,211001000,0,110070023,bgm_M06,0,0,100037,"2030/12/31 14:59:59",10,-350,110070021,"메티스 대폭포 7-2",101070203,bgm_M06,100038,0,100039,0,0,10,190,bgm_M06,100010,0,110070021,0,-30,113013,1,101070203,0,100038,bgm_M06,0.0
123132,11007003,0.0,0,10,101070309,bgm_M06,11007,123491,0.0,101070307,101070305,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110070032,211001000,0,110070033,bgm_M06,0,0,100091,"2030/12/31 14:59:59",10,-230,110070031,"메티스 대폭포 7-3",101070303,bgm_M06,100092,0,100093,0,0,10,190,bgm_M06,100030,0,110070031,0,40,124251,1,101070308,0,100092,bgm_M06,0.0
124131,11007004,0.0,0,10,0,bgm_M06,11007,123193,0.0,101070401,101070406,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110070042,211001000,0,110070043,bgm_M06,0,0,100091,"2030/12/31 14:59:59",10,-160,110070041,"메티스 대폭포 7-4",101070401,bgm_M06,100092,0,100093,0,0,10,190,bgm_M06,100030,0,110070041,0,-85,114011,1,101070402,0,100092,bgm_M06,0.0
114191,11007005,0.0,0,10,0,bgm_M06,11007,113522,0.0,101070504,101070502,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110070052,211001000,0,110070053,bgm_M06,0,0,100171,"2030/12/31 14:59:59",10,-45,110070051,"메티스 대폭포 7-5",101070505,bgm_M06,100172,0,100173,0,0,10,190,bgm_M06,100040,0,110070051,0,-210,124101,1,101070505,0,100172,bgm_M06,0.0
124071,11007006,0.0,0,10,0,bgm_M06,11007,123042,0.0,101070602,101070605,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110070062,211001000,0,110070063,bgm_M06,0,0,100171,"2030/12/31 14:59:59",10,90,110070061,"메티스 대폭포 7-6",101070601,bgm_M06,100172,0,100173,0,0,10,190,bgm_M06,100070,0,110070061,0,-130,124161,1,101070608,0,100172,bgm_M06,0.0
114221,11007007,0.0,0,10,101070709,bgm_M06,11007,113552,0.0,101070707,101070708,90,0,0,-30,"2015/12/17 15:00:00",bgm_M06,110070072,211001000,0,110070073,bgm_M06,0,0,100041,"2030/12/31 14:59:59",10,5,110070071,"메티스 대폭포 7-7",101070704,bgm_M06,100042,0,100043,0,0,10,190,bgm_M06,100070,0,110070071,0,40,114041,1,101070704,0,100042,bgm_M06,0.0
124251,11007008,0.0,0,10,0,bgm_M06,11007,113283,0.0,101070801,0,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110070082,211001000,0,110070083,bgm_M06,0,0,100061,"2030/12/31 14:59:59",10,200,110070081,"메티스 대폭포 7-8",101070802,bgm_M06,100062,0,100063,0,0,10,190,bgm_M06,100010,0,110070081,0,35,114011,1,101070804,0,100062,bgm_M06,0.0
124101,11007009,0.0,0,10,0,bgm_M06,11007,123583,0.0,101070906,101070905,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110070092,211001000,0,110070093,bgm_M06,0,0,100111,"2030/12/31 14:59:59",10,320,110070091,"메티스 대폭포 7-9",101070901,bgm_M06,100112,0,100113,0,0,10,190,bgm_M06,100050,0,110070091,0,-45,114281,1,101070904,0,100112,bgm_M06,0.0
124161,11007010,0.0,0,10,0,bgm_M06,11007,123343,0.0,101071004,101071002,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110070102,211001000,0,110070103,bgm_M06,0,25011,100037,"2030/12/31 14:59:59",10,365,110070101,"메티스 대폭포 7-10",101071001,bgm_M06,100038,0,100039,0,0,10,190,bgm_M06,100050,0,110070101,0,-185,114221,1,101071007,0,100038,bgm_M06,0.0
114041,11007011,0.0,0,10,0,bgm_M06,11007,113614,0.0,101071105,101071106,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110070112,211001000,0,110070113,bgm_M06,0,25012,100111,"2030/12/31 14:59:59",10,510,110070111,"메티스 대폭포 7-11",101071105,bgm_M06,100112,0,100113,0,0,10,190,bgm_M06,100010,0,110070111,0,-125,124311,1,101071101,0,100112,bgm_M06,0.0
124071,11007012,0.0,0,10,0,bgm_M06,11007,113372,0.0,101071207,101071201,90,0,0,-50,"2015/12/17 15:00:00",bgm_M06,110070122,211001000,0,110070123,bgm_M06,0,25013,100121,"2030/12/31 14:59:59",10,690,110070121,"메티스 대폭포 7-12",101071204,bgm_M06,100122,0,100123,0,0,10,190,bgm_M06,100010,0,110070121,0,-110,114341,1,101071204,0,100122,bgm_M06,0.0
114191,11007013,0.0,0,10,0,bgm_M06,11007,113553,0.0,101071304,101071302,90,0,0,-50,"2015/12/17 15:00:00",bgm_M06,110070132,211001000,0,110070133,bgm_M06,0,25014,100124,"2030/12/31 14:59:59",10,505,110070131,"메티스 대폭포 7-13",101071304,bgm_M06,100125,0,100126,0,0,10,190,bgm_M06,100040,0,110070131,0,10,114371,1,101071307,0,100125,bgm_M06,0.0
124131,11007014,0.0,0,10,0,bgm_M17_02,11007,123582,0.0,101071408,0,90,0,0,0,"2015/12/17 15:00:00",bgm_M63,110070142,211001000,0,110070143,bgm_M17,0,25015,100781,"2030/12/31 14:59:59",10,665,110070141,"메티스 대폭포 7-14",0,bgm_M17,100782,0,100783,0,0,10,190,bgm_M17_02,100120,9007145,110070141,9007146,40,124401,1,0,0,100782,bgm_M63,0.0
114011,11008001,0.0,0,10,0,bgm_M06,11008,113283,0.0,101080107,101080108,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110080012,211001000,0,110080013,bgm_M06,0,0,100111,"2030/12/31 14:59:59",10,-760,110080011,"이리스 밀림 8-1",101080105,bgm_M06,100112,0,100113,0,0,10,200,bgm_M06,100050,0,110080011,0,25,114041,1,101080102,0,100112,bgm_M06,0.0
124161,11008002,0.0,0,10,0,bgm_M06,11008,113553,0.0,101080205,101080208,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110080022,211001000,0,110080023,bgm_M06,0,0,100241,"2030/12/31 14:59:59",10,-710,110080021,"이리스 밀림 8-2",101080203,bgm_M06,100242,0,100243,0,0,10,200,bgm_M06,100050,0,110080021,0,-140,124131,1,101080207,0,100242,bgm_M06,0.0
124071,11008003,0.0,0,10,0,bgm_M06,11008,123343,0.0,101080306,101080303,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110080032,211001000,0,110080033,bgm_M06,0,0,100241,"2030/12/31 14:59:59",10,-570,110080031,"이리스 밀림 8-3",101080301,bgm_M06,100242,0,100243,0,0,10,200,bgm_M06,100010,0,110080031,0,-70,124101,1,101080307,0,100242,bgm_M06,0.0
114221,11008004,0.0,0,10,101080406,bgm_M06,11008,123583,0.0,101080404,101080403,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110080042,211001000,0,110080043,bgm_M06,0,0,100111,"2030/12/31 14:59:59",10,-500,110080041,"이리스 밀림 8-4",101080401,bgm_M06,100112,0,100113,0,0,10,200,bgm_M06,100010,0,110080041,0,40,114191,1,101080408,0,100112,bgm_M06,0.0
114011,11008005,0.0,0,10,0,bgm_M06,11008,113372,0.0,101080506,101080503,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110080052,211001000,0,110080053,bgm_M06,0,0,100011,"2030/12/31 14:59:59",10,-410,110080051,"이리스 밀림 8-5",101080505,bgm_M06,100012,0,100013,0,0,10,200,bgm_M06,100020,0,110080051,0,-85,114281,1,101080504,0,100012,bgm_M06,0.0
114041,11008006,0.0,0,10,101080603,bgm_M06,11008,113614,0.0,101080601,101080606,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110080062,211001000,0,110080063,bgm_M06,0,0,100014,"2030/12/31 14:59:59",10,-290,110080061,"이리스 밀림 8-6",101080602,bgm_M06,100015,0,100016,0,0,10,200,bgm_M06,100020,0,110080061,0,5,124311,1,101080605,0,100015,bgm_M06,0.0
114221,11008007,0.0,0,10,101080705,bgm_M06,11008,113553,0.0,101080703,101080702,90,0,0,-50,"2015/12/17 15:00:00",bgm_M06,110080072,211001000,0,110080073,bgm_M06,0,0,100121,"2030/12/31 14:59:59",10,-245,110080071,"이리스 밀림 8-7",101080703,bgm_M06,100122,0,100123,0,0,10,200,bgm_M06,100040,0,110080071,0,-175,114341,1,101080702,0,100122,bgm_M06,0.0
114191,11008008,0.0,0,10,101080809,bgm_M06,11008,113372,0.0,101080806,101080808,90,0,0,-50,"2015/12/17 15:00:00",bgm_M06,110080082,211001000,0,110080083,bgm_M06,0,0,100127,"2030/12/31 14:59:59",10,-85,110080081,"이리스 밀림 8-8",101080807,bgm_M06,100128,0,100129,0,0,10,200,bgm_M06,100040,0,110080081,0,-115,124431,1,101080803,0,100128,bgm_M06,0.0
124131,11008009,0.0,0,10,101080903,bgm_M06,11008,113283,0.0,101080905,101080904,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110080092,211001000,0,110080093,bgm_M06,0,0,100131,"2030/12/31 14:59:59",10,90,110080091,"이리스 밀림 8-9",101080902,bgm_M06,100132,0,100133,0,0,10,200,bgm_M06,100060,0,110080091,0,-75,124521,1,101080907,0,100132,bgm_M06,0.0
114011,11008010,0.0,0,10,101081002,bgm_M06,11008,113553,0.0,101081005,101081001,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110080102,211001000,0,110080103,bgm_M06,0,0,100131,"2030/12/31 14:59:59",10,215,110080101,"이리스 밀림 8-10",101081005,bgm_M06,100132,0,100133,0,0,10,200,bgm_M06,100060,0,110080101,0,-185,124401,1,101081003,0,100132,bgm_M06,0.0
124101,11008011,0.0,0,10,0,bgm_M06,11008,123343,0.0,101081104,101081102,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110080112,211001000,0,110080113,bgm_M06,0,25011,100131,"2030/12/31 14:59:59",10,375,110080111,"이리스 밀림 8-11",101081103,bgm_M06,100132,0,100133,0,0,10,200,bgm_M06,100060,0,110080111,0,-100,114371,1,101081103,0,100132,bgm_M06,0.0
124251,11008012,0.0,0,10,101081207,bgm_M06,11008,113614,0.0,101081205,101081201,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110080122,211001000,0,110080123,bgm_M06,0,25012,100021,"2030/12/31 14:59:59",10,545,110080121,"이리스 밀림 8-12",101081206,bgm_M06,100022,0,100023,0,0,10,200,bgm_M06,100020,0,110080121,0,-130,114341,1,101081201,0,100022,bgm_M06,0.0
124071,11008013,0.0,0,10,101081301,bgm_M06,11008,113553,0.0,101081302,101081307,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110080132,211001000,0,110080133,bgm_M06,0,25013,100051,"2030/12/31 14:59:59",10,695,110080131,"이리스 밀림 8-13",101081305,bgm_M06,100052,0,100053,0,0,10,200,bgm_M06,100020,0,110080131,0,-70,124491,1,101081305,0,100052,bgm_M06,0.0
114221,11008014,0.0,0,10,101081402,bgm_M06,11008,123583,0.0,101081405,101081407,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110080142,211001000,0,110080143,bgm_M06,0,25014,100451,"2030/12/31 14:59:59",10,520,110080141,"이리스 밀림 8-14",101081405,bgm_M06,100452,0,100453,0,0,10,200,bgm_M06,100090,0,110080141,0,15,114461,1,101081401,0,100452,bgm_M06,0.0
124161,11008015,0.0,0,10,0,bgm_M17_02,11008,113372,0.0,101081508,0,90,0,0,0,"2015/12/17 15:00:00",bgm_M63,110080152,211001000,0,110080153,bgm_M17,0,25015,100451,"2030/12/31 14:59:59",10,330,110080151,"이리스 밀림 8-15",0,bgm_M17,100452,0,100453,0,0,10,200,bgm_M17_02,100090,9008155,110080151,9008156,40,114371,1,0,0,100452,bgm_M63,0.0
124071,11009001,0.0,0,10,0,bgm_M06,11009,114041,0.0,101090103,101090106,90,0,0,-50,"2015/12/17 15:00:00",bgm_M06,110090012,211001000,0,110090013,bgm_M06,0,0,100221,"2030/12/31 14:59:59",10,-755,110090011,"프리가 설원 9-1",101090101,bgm_M06,100222,0,100223,0,0,10,205,bgm_M06,100130,0,110090011,0,88,124251,1,101090105,0,100222,bgm_M06,0.0
114221,11009002,0.0,0,10,0,bgm_M06,11009,124101,0.0,101090202,101090204,90,0,0,-50,"2015/12/17 15:00:00",bgm_M06,110090022,211001000,0,110090023,bgm_M06,0,0,100221,"2030/12/31 14:59:59",10,-575,110090021,"프리가 설원 9-2",101090202,bgm_M06,100222,0,100223,0,0,10,205,bgm_M06,100130,0,110090021,0,105,114011,1,101090201,0,100222,bgm_M06,0.0
124161,11009003,0.0,0,10,0,bgm_M06,11009,124131,0.0,101090301,101090307,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110090032,211001000,0,110090033,bgm_M06,0,0,100941,"2030/12/31 14:59:59",10,-420,110090031,"프리가 설원 9-3",101090301,bgm_M06,100942,0,100943,0,0,10,205,bgm_M06,100140,0,110090031,0,40,114191,1,101090303,0,100942,bgm_M06,0.0
124311,11009004,0.0,0,10,101090407,bgm_M06,11009,123583,0.0,101090401,101090406,90,0,0,-50,"2015/12/17 15:00:00",bgm_M06,110090042,211001000,0,110090043,bgm_M06,0,0,100221,"2030/12/31 14:59:59",10,-360,110090041,"프리가 설원 9-4",101090401,bgm_M06,100222,0,100223,0,0,10,205,bgm_M06,100130,0,110090041,0,-115,114162,1,101090402,0,100222,bgm_M06,0.0
114072,11009005,0.0,0,10,0,bgm_M06,11009,124521,0.0,101090501,101090502,90,0,0,-50,"2015/12/17 15:00:00",bgm_M06,110090052,211001000,0,110090053,bgm_M06,0,0,100221,"2030/12/31 14:59:59",10,-210,110090051,"프리가 설원 9-5",101090503,bgm_M06,100222,0,100223,0,0,10,205,bgm_M06,100130,0,110090051,0,-205,114012,1,101090503,0,100222,bgm_M06,0.0
114102,11009006,0.0,0,10,101090604,bgm_M06,11009,113553,0.0,101090601,101090604,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110090062,211001000,0,110090063,bgm_M06,0,0,100941,"2030/12/31 14:59:59",10,-195,110090061,"프리가 설원 9-6",101090601,bgm_M06,100942,0,100943,0,0,10,205,bgm_M06,100140,0,110090061,0,-35,124192,1,101090603,0,100942,bgm_M06,0.0
114252,11009007,0.0,0,10,101090702,bgm_M06,11009,114281,0.0,101090703,101090705,90,0,0,-50,"2015/12/17 15:00:00",bgm_M06,110090072,211001000,0,110090073,bgm_M06,0,0,100221,"2030/12/31 14:59:59",10,-50,110090071,"프리가 설원 9-7",101090701,bgm_M06,100222,0,100223,0,0,10,205,bgm_M06,100130,0,110090071,0,38,114132,1,101090705,0,100222,bgm_M06,0.0
124042,11009008,0.0,0,10,0,bgm_M06,11009,113614,0.0,101090801,101090804,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110090082,211001000,0,110090083,bgm_M06,0,0,100941,"2030/12/31 14:59:59",10,117,110090081,"프리가 설원 9-8",101090802,bgm_M06,100942,0,100943,0,0,10,205,bgm_M06,100140,0,110090081,0,4,114222,1,101090803,0,100942,bgm_M06,0.0
114461,11009009,0.0,0,10,101090903,bgm_M06,11009,123343,0.0,101090905,101090904,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110090092,211001000,0,110090093,bgm_M06,0,0,100941,"2030/12/31 14:59:59",10,20,110090091,"프리가 설원 9-9",101090901,bgm_M06,100942,0,100943,0,0,10,205,bgm_M06,100140,0,110090091,0,-140,114072,1,101090902,0,100942,bgm_M06,0.0
114132,11009010,0.0,0,10,101091003,bgm_M06,11009,123583,0.0,101091006,101091004,90,0,0,-50,"2015/12/17 15:00:00",bgm_M06,110090102,211001000,0,110090103,bgm_M06,0,0,100221,"2030/12/31 14:59:59",10,185,110090101,"프리가 설원 9-10",101091001,bgm_M06,100222,0,100223,0,0,10,205,bgm_M06,100130,0,110090101,0,-195,114162,1,101091004,0,100222,bgm_M06,0.0
124431,11009011,0.0,0,10,0,bgm_M06,11009,113372,0.0,101091106,101091104,90,0,0,-50,"2015/12/17 15:00:00",bgm_M06,110090112,211001000,0,110090113,bgm_M06,0,25011,100221,"2030/12/31 14:59:59",10,370,110090111,"프리가 설원 9-11",101091107,bgm_M06,100222,0,100223,0,0,10,205,bgm_M06,100130,0,110090111,0,-205,114012,1,101091102,0,100222,bgm_M06,0.0
124192,11009012,0.0,0,10,101091203,bgm_M06,11009,113553,0.0,101091201,101091203,90,0,0,-50,"2015/12/17 15:00:00",bgm_M06,110090122,211001000,0,110090123,bgm_M06,0,25012,100931,"2030/12/31 14:59:59",10,310,110090121,"프리가 설원 9-12",101091201,bgm_M06,100932,0,100933,0,0,10,205,bgm_M06,100080,0,110090121,0,-30,114102,1,101091206,0,100932,bgm_M06,0.0
124491,11009013,0.0,0,10,0,bgm_M06,11009,113283,0.0,101091301,101091304,90,0,0,-50,"2015/12/17 15:00:00",bgm_M06,110090132,211001000,0,110090133,bgm_M06,0,25013,100931,"2030/12/31 14:59:59",10,470,110090131,"프리가 설원 9-13",101091305,bgm_M06,100932,0,100933,0,0,10,205,bgm_M06,100080,0,110090131,0,35,114252,1,101091307,0,100932,bgm_M06,0.0
114222,11009014,0.0,0,10,101091407,bgm_M06,11009,113614,0.0,101091404,101091402,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110090142,211001000,0,110090143,bgm_M06,0,25014,100941,"2030/12/31 14:59:59",10,555,110090141,"프리가 설원 9-14",101091401,bgm_M06,100942,0,100943,0,0,10,205,bgm_M06,100140,0,110090141,0,-110,124042,1,101091406,0,100942,bgm_M06,0.0
114252,11009015,0.0,0,10,0,bgm_M17_02,11009,124401,0.0,101091506,0,90,0,0,0,"2015/12/17 15:00:00",bgm_M63,110090152,211001000,0,110090153,bgm_M17,0,25015,100951,"2030/12/31 14:59:59",10,710,110090151,"프리가 설원 9-15",0,bgm_M17,100952,0,100953,0,0,10,205,bgm_M17_02,100140,9009155,110090151,9009156,-25,114012,1,0,0,100952,bgm_M63,0.0
114012,11010001,0.0,0,10,0,bgm_M06,11010,124431,0.0,101100101,101100108,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110100012,211001000,0,110100013,bgm_M06,0,0,100201,"2030/12/31 14:59:59",10,-900,110100011,"로레타 해안 10-1",101100105,bgm_M06,100202,0,100203,0,0,10,210,bgm_M06,100110,0,110100011,0,100,124192,1,101100106,0,100202,bgm_M06,0.0
114162,11010002,0.0,0,10,0,bgm_M06,11010,114102,0.0,101100206,101100204,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110100022,211001000,0,110100023,bgm_M06,0,0,100201,"2030/12/31 14:59:59",10,-710,110100021,"로레타 해안 10-2",101100201,bgm_M06,100202,0,100203,0,0,10,210,bgm_M06,100110,0,110100021,0,85,114222,1,101100201,0,100202,bgm_M06,0.0
114132,11010003,0.0,0,10,0,bgm_M06,11010,124042,0.0,101100301,0,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110100032,211001000,0,110100033,bgm_M06,0,0,100121,"2030/12/31 14:59:59",10,-515,110100031,"로레타 해안 10-3",101100304,bgm_M06,100122,0,100123,0,0,10,210,bgm_M06,100040,0,110100031,0,40,114252,1,101100307,0,100122,bgm_M06,0.0
114072,11010004,0.0,0,10,101100406,bgm_M06,11010,114461,0.0,101100401,101100405,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110100042,211001000,0,110100043,bgm_M06,0,0,100124,"2030/12/31 14:59:59",10,-290,110100041,"로레타 해안 10-4",101100404,bgm_M06,100125,0,100126,0,0,10,210,bgm_M06,100040,0,110100041,0,40,124282,1,101100405,0,100125,bgm_M06,0.0
124342,11010005,0.0,0,10,101100502,bgm_M06,11010,124401,0.0,101100503,101100507,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110100052,211001000,0,110100053,bgm_M06,0,0,100141,"2030/12/31 14:59:59",10,-400,110100051,"로레타 해안 10-5",101100501,bgm_M06,100142,0,100143,0,0,10,210,bgm_M06,100040,0,110100051,0,-90,124372,1,101100507,0,100142,bgm_M06,0.0
114611,11010006,0.0,0,10,0,bgm_M06,11010,124521,0.0,101100606,101100605,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110100062,211001000,0,110100063,bgm_M06,0,0,100201,"2030/12/31 14:59:59",10,-540,110100061,"로레타 해안 10-6",101100602,bgm_M06,100202,0,100203,0,0,10,210,bgm_M06,100110,0,110100061,0,-190,124312,1,101100603,0,100202,bgm_M06,0.0
114581,11010007,0.0,0,10,101100708,bgm_M06,11010,124491,0.0,101100706,101100707,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110100072,211001000,0,110100073,bgm_M06,0,0,100127,"2030/12/31 14:59:59",10,-300,110100071,"로레타 해안 10-7",101100704,bgm_M06,100128,0,100129,0,0,10,210,bgm_M06,100020,0,110100071,0,-220,124522,1,101100701,0,100128,bgm_M06,0.0
114551,11010008,0.0,0,10,0,bgm_M06,11010,114012,0.0,101100801,0,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110100082,211001000,0,110100083,bgm_M06,0,0,100141,"2030/12/31 14:59:59",10,-170,110100081,"로레타 해안 10-8",101100804,bgm_M06,100142,0,100143,0,0,10,210,bgm_M06,100020,0,110100081,0,-120,124432,1,101100806,0,100142,bgm_M06,0.0
114581,11010009,0.0,0,10,0,bgm_M06,11010,114252,0.0,101100907,101100908,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110100092,211001000,0,110100093,bgm_M06,0,0,100051,"2030/12/31 14:59:59",10,-50,110100091,"로레타 해안 10-9",101100902,bgm_M06,100052,0,100053,0,0,10,210,bgm_M06,100080,0,110100091,0,-10,124342,1,101100906,0,100052,bgm_M06,0.0
114611,11010010,0.0,0,10,0,bgm_M06,11010,114222,0.0,101101006,101101009,90,0,0,0,"2015/12/17 15:00:00",bgm_M06,110100102,211001000,0,110100103,bgm_M06,0,0,100037,"2030/12/31 14:59:59",10,145,110100101,"로레타 해안 10-10",101101007,bgm_M06,100038,0,100039,0,0,10,210,bgm_M06,100040,0,110100101,0,30,124372,1,101101008,0,100038,bgm_M06,0.0
